OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,11371.5240107009
1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,14300.0949549332
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,17774.2536889716
0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,12443.4787970631
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,18384.3435338154
1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,11964.4152376646
0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,12077.4927114051
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,9544.84500028133
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,11405.6595859027
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12967.4472230212
0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,9385.099272840658
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9385.099238982863
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,9385.101835905925
1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,9385.099261986323
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,9385.10379948564
1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,9385.102074005546
0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,9385.099863109224
1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,9385.098163141816
1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,9385.097141975722
0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,9385.10211227851
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,9385.100428253487
1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,9385.09830349121
0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,9385.10398094219
1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,9385.097559889107
1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,9385.101618899136
0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,9385.103508070646
1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,9385.097510328229
1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,9385.100037397006
0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,9385.103341041457
1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,9385.103893624344
1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,9385.096392015497
1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,9385.101672573233
1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,9385.096813714497
1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,9385.097763132879
1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,9385.098912801062
1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,9385.099921658102
1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,9385.097865572605
0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,9385.101144907996
0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,9385.102451875711
0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,9385.098037091188
0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,9385.100447908111
0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,9385.100898450295
0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,9385.102770580394
0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,9385.101276792233
0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,9385.099321360687
0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,9385.100602584636
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,9385.100782279726
0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,9385.100171198268
0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,9385.102700445874
0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,9385.102056186239
0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,9385.103509770453
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,9385.10071584753
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,9385.103217624986
0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,9385.100193090118
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,18182.914526535
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,9385.100631719348
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,9385.098786804674
0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,9385.101318784009
0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,9385.103302706342
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,9385.104055577314
0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,9385.099511222192
0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,9385.103170554352
0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,9385.101686609269
0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,9385.103218315096
0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,9385.09837836135
1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,9385.09761245192
0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,9385.103811128338
0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,9385.102852285076
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,9385.10128178465
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,9385.101517986861
0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,9385.098907122947
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,17567.4397925616
1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,9385.103693673727
1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,9385.098543325821
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,9385.102933154129
1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,9385.099074069327
1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,9385.101467008912
1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,18062.7300111809
1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,9385.100185706615
1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,9385.101758535244
1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,9385.100695997146
1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,9385.10246006573
1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,9385.102961137045
1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,9385.100571609473
1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,9385.101030269878
1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,9385.09988610121
1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,9385.096395995333
0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,9385.103310029715
0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,9385.103425516034
0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,9385.10075360783
