OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1001.34993447642
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,548.527038702159
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,591.596395225685
1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,595.263091308198
1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,767.079321776958
0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,378.6993185432
1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,289.013578624016
1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,570.375734426561
1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,551.307306993878
1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,666.312751346309
1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,252.28376902737702
0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,252.28644633049163
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,252.28835986211038
1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,252.28493270188744
1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,252.28712351134465
0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,252.28203832848104
1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,252.28432619821766
0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,252.28678968323914
0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,252.28806504719466
0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,252.2823697627245
1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,252.28198522520802
0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,252.28737721028864
1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,252.28733992450853
0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,252.28511519220189
1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,252.28763852965827
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,252.28698236196442
0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,252.2874179986708
0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,252.28829093007928
0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,252.28831602933
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,252.2879482590004
