NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,0.67
1,1,1,0,1,0,0,0,0,1,0,0,0,8,8,0,0.64
1,1,1,0,1,1,0,0,0,1,0,0,0,8,8,0,0.67
0,1,1,0,1,0,0,0,0,0,0,0,0,8,8,0,0.61
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,1,0.58
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,0.65
1,0,1,1,0,1,0,1,0,1,0,0,0,8,8,0,0.7
1,1,1,0,1,1,0,0,0,0,0,1,0,8,8,0,0.67
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0.67
1,0,1,0,0,1,0,1,0,1,0,0,1,22,8,0,2.21
0,1,0,0,0,0,1,0,0,0,0,1,0,22,8,0,1.89
1,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,1.25
0,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,1.36
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,1,1.41
1,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,1.77
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,1,1.12
0,0,0,0,0,0,1,0,0,0,0,1,1,8,160,0,1.32
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,0,0.92
1,0,0,1,0,0,0,1,0,1,0,0,0,8,8,0,0.77
1,1,1,1,0,0,0,1,0,0,1,0,0,48,160,2,4.81686221654867
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,0.67
1,1,1,0,1,0,0,0,0,1,0,0,0,8,8,0,0.64
1,0,1,1,0,1,0,1,0,1,0,0,0,8,8,0,0.7
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,1,1.12
1,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,1.25
0,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,1.36
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,1,1.41
1,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,1.77
