NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,1,2.46
1,0,0,0,0,1,0,0,0,1,1,1,1,22,160,0,5.13
0,0,0,1,0,1,1,0,0,0,0,0,0,8,160,0,1.44
1,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,5.35
0,0,1,0,1,1,0,0,0,1,0,1,1,22,8,0,5.34
1,1,0,0,0,0,1,0,0,1,0,0,0,44,160,0,2.54
1,0,1,1,0,1,0,1,0,1,0,1,0,48,160,0,6.7
1,1,0,0,0,0,1,0,0,0,0,1,0,44,8,1,3.63
1,0,1,0,0,1,0,0,0,0,1,1,1,44,160,0,7.06
1,0,1,1,0,1,0,0,0,0,1,1,0,48,160,0,10.2
1,0,1,0,1,1,1,0,0,1,1,1,1,8,160,2,30.75121923734774
0,1,0,0,1,0,0,1,1,1,1,1,1,8,8,2,30.75765852436128
0,1,0,0,0,0,0,1,0,0,0,0,0,48,8,0,10.06
1,0,1,0,1,1,0,0,0,1,0,1,1,44,160,0,6.86
0,1,0,0,1,1,1,1,0,0,0,0,0,8,8,1,30.75317924584474
1,0,1,0,1,1,0,0,0,1,0,1,1,48,160,0,11.9
0,0,0,0,1,0,1,0,0,1,1,1,0,44,8,1,30.757802772214074
1,0,1,0,1,1,1,1,0,1,1,1,1,8,160,2,30.755943871768416
0,0,1,0,1,0,0,1,0,1,0,0,1,22,160,1,30.757411993264384
1,0,1,0,0,0,0,0,1,0,1,1,1,44,160,0,30.751930536886668
1,0,1,0,0,0,1,1,0,0,1,1,0,8,8,0,30.751582295459773
0,1,0,0,1,0,1,1,1,0,1,1,0,44,8,2,30.753775291138357
1,1,1,0,0,1,1,0,1,0,0,0,0,44,160,1,30.75479347206248
0,0,0,1,0,1,1,0,0,0,1,1,1,22,320,1,30.75331300529006
1,1,1,0,0,1,1,0,1,1,0,1,1,8,8,2,30.75751984123905
1,0,0,1,0,0,1,0,0,0,1,0,0,8,160,1,30.754842040736573
1,0,0,1,0,0,0,1,1,0,1,0,0,44,320,1,30.751592503216806
0,0,1,0,1,0,0,1,0,1,0,0,1,22,160,1,30.75191356583185
1,0,0,0,1,1,1,1,1,1,0,1,0,44,320,1,30.757926573451964
0,1,1,1,1,0,1,0,1,0,1,0,0,48,160,1,30.75348452145107
0,0,0,0,0,0,0,1,0,0,0,1,0,44,8,1,30.753808880018134
0,0,0,1,1,0,0,1,0,1,0,0,0,48,8,0,30.75790527143817
1,1,0,0,0,0,1,1,1,1,0,0,0,44,160,0,30.755417608388466
1,1,0,0,0,0,1,0,1,1,1,0,0,44,160,0,30.75635503288031
0,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,7.71
1,0,1,1,0,1,0,1,0,0,0,1,0,48,8,0,30.752109471113762
0,1,0,1,0,1,1,0,0,0,0,0,1,22,8,0,30.755069141265515
0,1,0,0,0,0,0,1,0,0,0,1,0,8,160,0,2.15
1,0,0,0,0,0,1,1,0,0,0,0,0,48,8,1,30.75355189541099
1,1,0,0,0,1,0,1,1,1,1,1,1,22,160,1,30.758688781101853
1,1,0,0,0,0,1,0,0,0,1,1,0,44,8,2,30.75159230242148
0,0,0,1,0,1,1,0,0,0,0,1,0,44,160,1,30.756876298958638
0,0,0,1,1,1,1,0,0,0,0,0,0,8,160,1,30.753139331727553
0,0,0,1,1,0,0,0,0,0,0,0,0,22,8,0,5.72
0,0,0,0,0,1,1,0,1,1,0,0,0,44,160,0,30.75179647526582
0,1,1,0,0,0,1,0,0,0,0,0,0,8,160,0,30.755691514387248
0,0,0,1,0,0,1,0,0,0,0,0,1,44,160,0,30.75577427225707
1,1,0,1,0,0,1,0,1,1,0,1,0,8,160,0,30.756601199127708
1,0,0,0,0,1,0,0,0,1,1,1,1,22,320,0,30.754970460766703
1,0,1,0,1,1,0,0,1,1,1,1,1,48,160,0,30.75577156500139
0,1,0,0,0,1,0,1,0,0,0,0,0,48,320,0,30.75378885165317
0,0,0,0,0,0,0,1,0,1,0,1,0,8,160,0,30.7536044732751
0,0,0,0,0,1,0,0,0,0,1,1,0,22,160,0,30.75189666557575
1,0,1,0,0,1,1,0,0,0,0,0,1,8,160,0,30.752655409956013
1,0,1,1,1,1,0,0,1,1,1,1,1,22,160,0,30.75273438028617
1,0,0,1,0,1,0,0,0,0,1,1,0,48,160,1,30.75188855396127
1,0,1,1,0,1,0,1,0,1,0,1,1,22,320,0,30.754195166826847
0,0,1,0,1,1,0,0,1,1,0,1,1,22,320,0,30.75491878981552
1,0,1,0,0,0,0,0,0,1,0,0,1,44,160,0,30.751311116787964
1,1,1,1,0,0,0,1,0,1,0,1,0,48,160,0,30.75857620939579
1,0,0,1,1,1,0,0,0,0,1,0,0,22,8,0,30.755828764970612
0,0,0,1,0,1,1,0,0,0,0,1,0,8,8,0,30.757244688401727
1,0,0,1,1,0,0,0,0,0,0,0,0,22,160,0,30.75108503904007
1,1,0,0,0,1,1,0,0,1,0,0,0,22,160,0,30.754043543014795
1,0,0,0,0,1,0,0,0,1,1,1,1,44,160,0,30.758855348644637
0,1,0,0,0,1,0,1,0,0,0,1,0,8,160,0,30.755370805917327
1,1,0,1,0,0,1,1,0,0,0,0,0,22,8,2,30.753427352247538
0,0,0,1,1,0,0,0,0,1,1,1,0,44,8,2,30.75139984025481
0,1,0,1,0,0,0,1,0,0,0,1,0,8,160,0,30.752599812846046
0,1,0,1,0,0,1,1,0,0,0,1,0,8,8,1,30.758112308784145
1,0,1,0,0,1,0,0,0,1,0,1,1,22,320,0,30.753087019684276
0,0,0,0,0,1,1,0,0,0,0,0,0,8,8,0,30.75888513349327
0,1,0,0,0,0,0,1,1,0,0,0,0,22,8,0,30.755538719399482
0,0,0,1,1,0,0,0,0,0,1,1,0,22,160,0,30.75678349438322
0,1,0,0,0,1,0,0,0,1,0,0,0,8,8,1,30.753412417439588
0,0,0,0,1,0,0,1,0,0,0,0,0,8,160,0,30.757581097745287
1,0,0,0,0,1,0,0,0,0,0,0,1,22,8,0,30.754863529592978
0,0,1,0,1,1,0,0,0,1,1,1,1,22,320,0,30.755457974177716
1,0,0,0,1,0,0,0,0,0,0,0,0,22,320,0,30.753109095138925
1,0,1,0,1,1,0,1,0,1,1,1,1,44,160,1,30.758954176757822
0,0,0,0,0,1,1,0,0,1,1,1,1,44,160,0,30.752660922422
1,0,1,0,1,0,0,0,0,1,0,1,1,22,160,0,7.32
1,1,0,0,0,0,1,0,0,1,0,0,0,8,160,1,30.756069886469284
0,0,0,1,1,0,0,0,0,0,0,0,0,44,160,0,6.12
1,1,1,0,0,0,1,0,0,1,0,0,0,44,160,0,30.75274876003678
0,0,1,0,0,1,0,0,0,1,0,1,0,22,160,0,30.753512081628603
0,0,0,0,0,0,1,0,0,0,0,1,1,22,8,0,2.52
0,0,1,0,1,1,0,0,0,1,0,1,0,44,8,1,30.758076882727444
1,0,1,0,0,1,0,0,0,0,1,1,1,44,160,1,30.751308878306375
1,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,30.75821515236038
