OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,698.225460934358
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,717.630885279094
1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,773.665187199624
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,884.317349120385
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,706.674069201401
1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,642.35600932741
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,680.808493844368
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,690.089478527763
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,622.23141666353
0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,681.131100506121
1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,728.031622701697
1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,695.948513326385
1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,721.104582179747
1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,675.615085626024
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,742.742204054036
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,658.899651046745
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,744.404915403825
1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,641.338561876395
0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,611.969239440147
1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,611.972437336125
0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,611.9715964178625
0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,611.9725896062553
1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,611.9726601503569
0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,611.9675795572332
0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,611.9684251913924
1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,611.9708447325115
1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,611.9713193520329
0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,611.9661081412088
0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,611.9678242850539
1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,611.9678213716135
