auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,1,0,0,0,0,0,1,0,0,0,14.15
0,0,1,1,0,1,1,1,0,1,0,0,25.55
1,1,0,1,1,0,0,0,0,1,1,1,5.36
1,1,1,1,1,1,1,0,1,1,0,0,207.75
1,1,1,0,0,0,1,1,1,1,1,1,19.12
0,0,0,1,1,0,1,1,1,1,1,0,36.41
1,1,1,1,1,0,0,1,1,1,1,1,19.16
1,0,0,1,1,1,1,1,1,1,1,0,49.22
1,0,0,0,1,1,1,0,0,1,1,1,20.21
0,0,1,1,0,1,1,1,1,1,0,0,56.05
0,0,0,1,0,1,0,0,0,0,0,0,25.65
0,1,0,1,1,1,1,1,0,0,1,1,914.4
0,1,0,0,0,1,1,1,0,1,0,0,911.73
1,1,1,0,0,1,0,1,0,1,0,1,944.232230533844
1,0,1,0,1,1,0,0,1,1,1,1,944.2364359253991
1,1,0,1,0,1,0,1,1,0,0,0,944.2314459849486
1,1,1,0,1,0,1,0,0,1,1,0,944.2343485515322
0,1,1,1,1,1,1,0,1,0,1,0,944.2311174205377
1,0,0,0,0,1,1,1,0,0,1,1,944.2384516908323
1,0,0,0,1,1,0,0,0,0,1,1,944.238888694231
