write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,66915.1
write,1,linux-sysepoll,1,0,0,1,0,1,1,1,54263,1252,37236,64596,32298,34498,59615,34948,50620,16442,0,41441,1,25630,0,1,1,1,185,14596.05
writev,0,select,0,1,1,1,1,0,1,1,22871,29604,844,39325,19662,60112,29074,11478,51606,33976,8,15898,1,9820,0,1,0,0,1338,31051.12
writev,1,poll,1,0,1,0,1,0,1,2,64022,47746,31082,59990,29995,17159,57815,26677,30691,18653,11,51071,1,60178,0,1,1,1,193,64477.55
sendfile,1,select,1,1,1,0,1,0,2,1,10021,55655,62387,22943,11471,39818,42470,14267,11675,50058,14,23753,0,44254,1,1,0,0,2109,52491.56
writev,1,libev,1,0,0,0,0,0,0,0,2333,20350,24168,24181,12090,24290,43483,61397,5344,47322,13,61180,0,2064,0,1,1,0,2628,11931.74
sendfile,1,poll,1,0,1,1,1,0,0,0,19457,53511,22173,49943,24971,44659,64769,31379,143,39218,10,41276,0,40082,1,0,0,0,2596,47865.32
writev,1,select,0,1,1,0,0,1,1,0,26143,9045,56364,3370,1685,17143,37805,5203,61534,31138,11,61620,0,23018,1,1,0,0,1613,11452.04
sendfile,1,linux-sysepoll,1,0,0,0,0,1,1,0,14116,51187,45154,47856,23928,56645,10753,42772,60458,15273,7,17924,1,19766,1,1,1,0,96,11971.4
sendfile,1,select,0,0,0,0,1,0,1,1,20644,16839,63816,1088,544,51316,12738,882,9517,49640,5,51178,1,23692,0,1,0,0,2019,68036.38
sendfile,0,libev,1,0,0,0,1,0,0,2,44955,50769,2554,53484,26742,60828,8121,46662,26111,50182,14,39143,1,34048,1,0,0,1,1394,71680.57
writev,1,select,1,1,1,1,0,0,0,2,48777,62386,261,27677,4903,57037,1715,7551,61504,9008,5,10356,1,45019,0,0,0,1,2626,14290.35
write,0,libev,0,0,0,1,0,1,2,2,28928,11255,18409,24224,31144,53503,27246,21698,46427,62292,10,55621,1,26435,0,1,0,0,1309,11627.64
writev,1,linux-sysepoll,0,1,1,1,1,1,0,2,13902,33965,49192,25696,12960,3620,22483,48891,30884,3935,4,34595,0,5752,1,1,1,0,892,58855.71
write,0,select,1,0,0,0,0,1,0,2,1311,50772,32324,46354,21693,8865,44069,17434,29366,32801,3,1489,0,15817,1,1,0,1,382,13058.58
writev,1,libev,1,1,1,1,1,0,1,2,6719,32810,29229,35259,30322,43432,28730,41716,39713,50751,6,35503,0,1491,0,0,1,1,1364,11922.21
write,0,linux-sysepoll,0,1,1,0,0,1,1,2,23565,16681,37222,5817,20086,23700,52314,33735,49622,19993,10,9728,0,20384,0,0,0,0,2610,12182.54
write,1,select,0,1,0,1,1,0,0,0,13185,55058,10180,29990,2106,3632,33287,8812,63470,39037,13,64411,0,60858,1,0,0,1,1825,49181.76
write,0,libev,1,1,1,1,0,1,2,0,57956,29350,21022,29822,18111,46997,42536,13021,18914,5087,16,42973,0,37339,1,1,0,1,231,11207.45
sendfile,1,poll,1,1,1,1,0,1,1,1,21417,449,39998,18333,26858,42786,11200,49328,51588,34747,6,11580,1,24381,0,1,0,0,475,15965.45
writev,1,poll,0,0,0,0,1,1,0,1,16083,13390,36593,17593,11889,57360,28468,56725,62288,26452,13,59512,0,25331,1,1,1,0,923,55962.8
sendfile,0,poll,0,1,0,0,0,1,1,0,43446,12621,33168,45237,5623,39168,59753,48477,1175,7656,7,50928,0,2094,1,1,0,1,509,11185.26
write,0,linux-sysepoll,0,0,0,0,1,1,2,0,63809,60554,29430,12489,27936,30205,59330,1709,2587,53771,5,38390,1,4325,1,1,1,0,2041,61443.02
write,1,libev,1,1,1,1,1,1,1,1,35422,13817,56993,21469,7516,3775,31513,25900,14251,10553,12,17629,1,25778,1,1,1,0,939,68395.12
writev,1,linux-sysepoll,1,1,1,1,0,1,2,2,35040,32960,8030,5489,6818,50924,11044,47963,20730,2535,0,62257,1,10638,0,0,0,0,658,69965.6
write,0,select,0,0,1,1,1,0,1,0,29522,10362,7308,57930,1881,57373,40128,34321,36275,866,16,1452,0,25630,0,1,1,0,1945,51184.6
write,1,select,0,0,1,0,1,0,0,2,49421,44564,31657,41653,5305,9273,49692,15784,58219,56286,9,36694,0,32198,1,1,1,1,715,13703.78
sendfile,0,libev,1,1,1,1,1,0,2,1,14242,62363,22513,64334,18105,52768,33903,20741,37362,32059,2,16306,1,13473,1,1,0,0,1450,73617.1
