iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.15
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.16
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,2.17
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,2.17
0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.18
1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,2.19
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,2.2
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.2
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.2
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,2.22
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,90,2.37
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,90,2.43
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,90,2.44
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,2.65
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,90,2.65
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,90,2.71
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,90,2.78
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,90,2.79
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,90,2.81
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,10,2.94
