auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,1,1,1,1,0,0,0,0,1,0,5.68
0,0,1,0,1,0,0,0,0,0,0,0,3.19
0,1,0,0,0,0,0,0,0,1,1,1,3.19
0,0,0,0,1,0,0,1,1,1,0,0,3.22
1,1,1,1,0,1,1,1,1,0,1,1,5.71
1,0,1,1,0,1,0,1,0,1,1,1,5.68
1,0,1,1,0,1,1,1,0,1,0,0,5.68
0,1,0,0,1,0,0,0,0,1,1,0,3.19
0,0,0,0,0,0,1,0,0,0,0,1,3.19
0,1,0,0,0,0,0,1,0,0,1,1,3.19
1,1,0,0,1,1,1,0,0,1,1,1,5.864526038135563
1,1,1,1,0,1,1,0,1,0,0,1,5.86774411001907
0,0,0,1,1,1,0,0,1,0,1,0,5.861548102957163
1,1,1,1,1,1,1,0,0,1,1,0,5.69
0,1,1,1,0,0,1,0,0,1,0,0,5.866573931662738
0,1,1,0,0,1,1,0,0,0,1,0,5.863447067808066
1,1,1,0,0,1,0,0,1,1,0,0,5.7
0,1,0,1,1,0,0,0,0,1,1,0,5.8674733035130755
1,1,1,1,0,0,1,0,0,0,0,0,5.861704387378521
0,0,1,0,0,0,0,0,0,0,0,1,3.19
0,1,1,0,0,0,1,1,0,0,0,0,5.861483565029721
0,0,0,0,0,0,0,0,1,0,0,1,3.2
1,1,0,1,1,1,1,1,1,0,0,1,5.862472001518056
0,0,1,0,1,1,0,1,0,0,0,0,5.862039253532845
1,0,1,1,1,1,0,0,1,0,1,0,5.868296951929667
1,0,0,0,0,1,0,1,0,1,1,0,5.67
1,0,0,1,1,1,1,0,0,0,0,0,5.866077001936045
1,0,1,1,1,1,1,0,0,1,0,1,5.862821110620095
0,0,0,0,0,0,1,0,1,1,1,1,5.867702079771056
1,0,1,1,1,1,1,0,0,0,1,0,5.68
0,1,0,0,0,0,0,0,0,0,0,1,3.19
0,0,0,1,1,0,1,0,0,1,1,1,5.863502728997286
0,0,1,0,0,0,0,0,1,1,1,1,5.868634843256561
0,0,0,0,0,0,0,1,1,0,0,1,3.2
1,0,1,1,1,1,1,0,1,1,0,0,5.867475695108307
1,1,0,0,0,1,0,1,0,1,1,0,5.864232181495369
0,0,0,0,0,0,1,0,0,0,1,1,3.19
1,0,1,1,1,0,0,1,0,1,1,1,5.861620322885346
1,1,1,1,0,1,0,1,0,1,1,1,5.69
1,0,1,0,0,1,1,0,0,1,1,1,5.868528754383308
0,1,1,1,1,1,0,1,0,1,1,1,5.861986720668422
1,0,1,0,0,0,1,0,0,1,0,1,5.867017608767283
0,0,1,0,0,1,0,1,1,1,0,0,5.867727997304323
0,0,0,0,0,0,0,0,0,1,0,1,3.19
0,0,0,0,0,0,0,0,0,1,1,0,3.19
0,1,0,0,0,0,1,0,0,0,0,1,5.868054104085685
1,0,1,1,0,1,1,0,0,0,0,1,5.86264556372032
0,1,0,0,0,0,1,1,0,1,0,0,3.19
0,0,1,0,0,0,0,0,0,0,0,0,3.18
0,0,1,0,0,0,1,0,1,0,0,1,5.867960853021049
0,1,1,0,0,0,1,0,0,0,0,1,5.86463729702977
0,0,0,0,0,0,0,1,1,0,1,1,5.864552908929832
0,0,0,1,0,0,0,0,1,0,0,1,3.21
0,1,1,0,0,0,1,1,1,1,0,0,3.22
0,1,0,0,0,0,0,0,1,0,0,0,3.2
0,1,0,0,0,1,1,1,1,1,0,0,5.868074509963041
1,0,1,1,0,0,0,0,1,1,1,1,5.861440198568548
0,0,1,1,1,0,0,0,0,0,0,0,3.19
0,1,0,0,0,0,1,1,0,1,1,1,5.863296018932146
0,1,0,0,1,0,0,1,0,1,0,1,3.19
0,0,1,0,0,1,1,0,0,0,0,1,5.8624258634842015
1,0,1,1,0,0,0,0,0,0,1,0,5.861956926915543
0,1,0,0,0,0,1,1,0,0,0,1,5.86779306150453
0,0,0,0,0,0,0,0,0,1,0,0,3.19
1,1,0,0,1,0,0,0,0,1,0,0,5.8632622731878845
0,1,1,0,1,0,0,0,0,0,1,1,5.861956625092696
0,1,0,0,0,1,0,0,0,0,0,0,5.68
1,0,1,1,0,0,0,0,1,0,1,1,5.8650809165562805
1,1,0,1,0,1,0,0,0,1,1,0,5.68
0,0,0,0,0,0,1,1,0,1,1,0,3.19
0,0,0,0,0,0,1,0,1,0,1,0,5.865656876752592
0,0,1,0,1,0,0,0,0,0,0,1,3.19
0,0,0,0,0,0,0,0,1,0,0,0,3.2
0,0,1,0,0,0,0,0,1,0,0,1,3.19
0,0,0,0,0,0,1,1,0,1,0,1,5.865324115465517
0,0,1,0,1,0,0,1,0,1,0,0,3.18
0,0,0,0,0,0,1,1,0,0,0,1,3.19
0,1,0,0,0,1,0,0,0,0,0,1,5.8661744596028385
0,0,0,0,1,0,0,0,0,1,1,0,5.865412705317705
1,1,0,0,0,0,0,0,0,1,1,1,5.862709585542659
0,1,0,0,0,0,1,1,0,0,0,0,5.867541701791485
0,1,0,0,0,0,0,1,0,0,0,1,3.2
1,0,1,1,1,0,1,0,0,0,0,0,5.864886691681781
0,1,0,0,0,1,1,0,0,1,0,1,5.86523650298608
0,1,1,0,1,0,1,0,0,1,1,0,5.867091573021398
0,0,0,0,0,1,1,1,0,1,1,0,5.867293138291424
0,0,1,1,1,0,0,0,0,1,0,0,3.19
0,1,0,0,1,0,0,0,0,1,1,1,3.19
0,1,0,0,0,0,0,0,0,1,0,1,5.865885968693464
0,1,0,0,0,1,0,0,0,1,0,1,5.68
