iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.5
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,10,1.46
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,90,1.48
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,1.46
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,1.5
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,10,1.48
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.45
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,10,1.48
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,1.5
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,90,1.48
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10,1.46
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.46
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,10,1.48
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,10,1.53
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,10,1.58
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,1.47
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,10,1.46
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,90,1.45
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,10,1.8884970621791934
0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,90,1.8815656528135916
1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,90,1.881358021464393
1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,10,1.8815324574345993
1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,90,1.8863128074223994
