iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,0.51
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,90,0.51
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,0.51
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,0.52
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,0.52
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,90,0.54
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0.54
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,90,0.55
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,10,0.61
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0.62
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,10,0.63
0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,10,0.7110077161355823
1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,10,0.7119453732312038
1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,90,0.7119998770296502
1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,90,0.7120896995205945
1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,90,0.7126704263005158
0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,10,0.7127153025255661
0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,90,0.7129016582347902
0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,10,0.7129922263799839
0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,90,0.7131383128446344
