NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,0,0,0,1,1,0,0,1,0,1,1,44,320,0,8.15
0,0,1,1,1,0,0,0,0,0,0,0,0,48,8,0,8.88
1,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,2.59
0,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,4.65
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,1,5.44
1,0,0,1,0,0,0,0,1,1,0,0,0,48,8,0,6.87
1,1,1,0,0,0,0,0,1,1,0,1,0,44,8,2,6.0
1,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,3.88
1,1,1,0,0,1,1,0,0,1,0,1,0,44,160,0,4.96
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,3.93
1,0,1,1,1,0,1,1,0,1,1,1,0,44,8,1,12.557644775708425
1,0,0,0,1,0,1,1,1,1,1,1,0,22,8,0,12.553713340948235
1,1,1,1,1,1,0,1,1,0,0,1,0,44,8,1,12.55819447910918
0,0,0,0,1,0,1,1,1,1,1,1,1,22,160,1,12.553879279653858
0,0,0,0,0,1,1,1,1,0,0,0,1,44,160,2,12.557779075794008
1,1,0,0,1,0,0,1,0,1,1,0,0,44,320,2,12.552596652250129
0,0,0,0,0,1,0,1,1,0,0,0,1,44,320,1,12.555893762226438
1,1,1,1,0,1,0,0,0,0,0,1,1,22,8,1,12.557082725581758
1,1,0,1,0,1,1,1,0,0,0,1,0,48,8,0,12.558897485356647
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,2,12.556146698082664
1,1,0,0,1,1,1,0,0,1,1,1,1,48,8,1,12.557511037333349
1,0,1,0,1,1,0,0,1,1,0,0,1,48,160,2,12.558899420048185
0,1,1,0,1,0,1,1,1,1,0,1,0,48,8,1,12.556168554605321
0,1,1,1,1,0,0,1,1,1,0,1,1,8,320,0,12.552992163200793
0,1,0,0,1,1,0,1,0,1,0,1,0,48,160,2,12.553170591282656
1,1,0,1,0,1,0,1,0,0,0,0,1,22,8,1,12.557615825061545
0,1,1,0,0,0,0,0,0,0,1,1,1,22,8,0,12.558554130610053
1,1,0,0,1,1,0,0,1,0,0,0,0,48,160,0,12.55224633627142
1,0,1,1,1,0,0,0,1,0,1,0,1,22,160,0,12.552173226642665
1,0,1,1,0,1,1,1,0,0,0,1,1,44,160,2,12.553210467055798
0,0,1,0,1,0,0,0,0,1,0,0,1,48,8,0,12.551464918385255
1,1,1,1,1,0,0,0,0,0,1,1,0,48,160,2,12.551441248352237
0,1,0,1,1,1,0,1,0,1,0,0,0,48,8,0,12.556980136757666
0,1,0,1,1,0,0,0,0,0,0,0,0,48,8,0,12.554964055214034
0,0,0,0,1,1,0,1,0,1,0,1,0,48,160,2,12.5556522157774
0,0,0,0,1,0,0,1,0,1,1,0,0,44,320,2,12.554841545211227
1,1,0,1,0,0,1,0,0,0,0,0,0,44,8,1,12.551999494582688
0,1,1,0,0,1,1,0,1,1,0,0,0,48,8,0,12.557194946795436
0,0,0,1,0,0,0,1,1,1,0,1,0,44,160,0,12.558309927486665
0,1,1,0,0,0,0,0,1,1,0,1,1,44,8,2,12.557797217066122
0,1,0,0,1,0,0,0,0,1,0,0,0,44,8,0,12.55324949542731
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,2,7.71
0,0,1,1,1,1,0,0,0,0,0,0,0,48,8,1,12.558685005604948
0,0,1,1,0,0,0,1,0,0,0,1,0,48,160,0,12.55401987465715
