auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,0,0,1,0,0,1,0,0,1,0,23.6
0,1,1,1,1,1,1,1,0,0,1,0,7.32
0,0,0,0,1,0,0,0,0,0,1,1,2.04
1,1,1,1,0,1,0,1,1,1,1,0,47.56
0,1,0,0,0,1,0,0,0,0,1,0,6.35
1,0,0,1,0,0,0,0,0,0,1,0,9.01
0,1,1,1,1,1,1,0,0,0,1,0,7.33
0,0,1,1,1,1,0,0,0,0,1,0,1.93
1,1,1,1,1,1,1,1,1,0,1,0,50.97
0,0,1,1,1,1,1,0,1,1,1,0,12.41
0,1,0,1,0,1,0,0,0,0,0,0,6.9
0,0,0,0,0,1,1,1,1,1,0,0,10.74
0,1,0,1,0,0,0,0,0,0,1,0,8.1
0,0,0,1,0,0,0,0,0,1,1,0,2.74
1,1,0,0,1,0,0,0,0,0,1,0,23.63
1,0,1,1,1,0,1,1,0,1,1,0,8.95
1,0,0,0,0,0,0,0,0,0,1,0,0.15
1,1,1,1,1,0,0,0,0,0,0,0,24.95
1,0,1,1,1,1,0,1,1,0,1,0,55.29
1,1,1,1,0,1,0,1,1,1,0,0,48.34
0,1,1,0,1,1,0,0,0,0,0,0,6.87
0,1,1,1,1,1,1,0,0,0,1,0,7.33
0,1,0,0,0,1,0,0,0,0,1,0,6.35
0,1,0,0,1,1,0,1,1,0,0,0,20.61
1,1,1,1,0,1,0,1,1,1,0,1,47.35
1,1,1,1,1,1,1,0,1,1,1,0,50.03
1,1,1,1,1,1,1,1,1,0,1,0,50.97
1,1,0,1,0,1,0,0,1,0,1,0,48.07
1,1,1,1,0,1,0,1,1,1,1,0,47.56
1,1,1,1,0,1,0,1,1,1,0,0,48.34
0,1,1,1,1,0,1,1,0,1,1,0,116.92744139350182
1,1,0,1,0,1,0,1,0,0,0,0,116.92550227204954
1,0,0,0,0,1,0,1,1,1,0,0,116.92164103853595
0,0,1,1,1,0,1,1,0,1,1,0,116.92520114812807
0,0,0,1,0,0,0,0,0,0,1,0,2.75
1,0,1,1,1,1,1,0,0,1,1,0,116.92713544072414
0,1,1,1,1,1,1,0,0,1,1,0,116.92227461816728
0,0,0,0,0,1,0,0,0,1,1,0,0.11
0,0,0,0,1,0,0,0,1,0,1,1,116.92192015330461
0,1,0,1,0,1,0,0,0,0,1,0,6.93
0,0,1,1,1,0,1,0,0,0,0,0,116.92697603934319
0,1,1,1,0,1,1,0,0,0,0,0,6.91
0,1,0,0,0,0,0,0,0,0,0,0,5.81
0,0,1,1,0,1,1,0,0,0,0,0,116.92591058278997
0,1,0,1,1,0,1,0,0,0,1,0,116.9220739371933
1,1,0,1,1,1,0,0,0,0,1,1,16.74
0,0,0,1,0,1,0,0,0,0,0,0,3.65
0,1,0,1,1,1,1,1,1,1,0,1,116.92633357678122
0,0,0,0,0,1,1,1,0,0,1,0,116.92394477722067
0,0,1,1,1,0,0,0,0,0,1,0,116.9283359723101
0,1,0,0,0,1,0,0,1,0,1,0,116.92846050286222
1,0,0,0,0,0,0,0,0,1,1,0,0.15
0,1,0,1,1,1,1,0,0,1,1,0,116.92506437315451
0,0,1,1,1,1,0,0,0,0,1,1,116.92810304254873
0,0,0,1,0,1,1,0,0,1,1,0,116.92378773850088
0,0,1,0,1,0,0,0,0,0,1,0,116.92557098337365
0,0,1,1,0,1,1,0,0,1,1,0,116.92838370392693
0,0,1,0,0,1,0,0,0,0,0,0,3.03
0,1,1,1,1,1,1,0,0,0,0,1,7.32
0,0,0,0,1,0,0,0,0,1,1,0,116.92626163258298
1,0,0,1,0,0,0,0,0,1,1,0,116.92599303045604
0,0,0,1,0,0,0,1,0,0,1,0,116.92797094147934
0,0,1,0,0,0,0,0,0,1,1,0,116.92369870427474
0,0,0,1,0,1,0,0,0,0,1,1,116.92659132654961
0,1,0,0,0,1,0,0,0,1,1,0,116.92392250450531
0,0,0,1,1,1,0,0,1,0,1,0,116.92674325703601
0,1,0,1,0,0,0,0,0,0,1,1,116.9247155590868
0,0,0,0,0,0,0,0,0,1,1,0,2.04
0,0,0,0,1,0,0,0,1,1,1,0,116.92203055305679
1,0,0,1,0,1,1,0,0,0,1,0,116.92340961955807
0,1,1,0,0,1,0,0,0,0,0,0,6.34
0,1,0,0,1,1,0,0,0,0,1,0,116.9246318265
0,1,1,0,1,1,0,0,0,0,1,0,116.92422550070162
0,0,0,1,0,1,0,0,1,0,1,1,116.92101544701953
0,0,0,0,1,0,1,0,0,0,1,0,116.92345371991168
0,0,0,0,0,1,0,0,0,1,0,0,3.03
0,0,1,0,0,0,0,1,0,0,1,1,116.9286018470808
0,0,0,0,0,0,0,0,0,0,1,0,2.05
0,1,1,0,0,0,0,0,0,0,1,0,7.41
1,0,0,0,0,0,0,0,0,0,0,1,9.87
1,0,0,0,0,1,0,0,0,0,1,0,9.15
0,1,0,1,0,0,0,0,0,1,1,0,116.92728376297276
1,0,1,1,1,1,0,0,0,0,1,0,116.92853216332223
1,0,0,0,1,0,0,0,0,1,1,1,116.92118418062404
0,0,0,0,1,0,0,0,1,0,0,1,116.92256045149504
1,0,0,1,1,1,1,0,0,1,1,0,116.9233688956593
0,1,0,1,0,1,1,0,0,0,0,0,116.92197458753331
0,1,1,0,1,1,1,0,0,0,1,0,116.92836663360309
1,1,0,0,0,0,0,0,0,1,1,0,116.92344835630003
0,1,0,0,0,0,0,0,0,1,1,1,7.45
