OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,29286.1999326417
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,28600.1999528097
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,32385.5999670746
1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,25737.9333243251
0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,31106.6999512662
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,25451.7666102486
1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,25623.2166282318
1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,32017.049938634
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,25598.1833000557
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,29928.3332430495
1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,23312.969242945706
0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,23312.9717681031
1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,23312.97161073938
0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,23312.968329230414
1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,23312.975360953715
0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,23312.975278684633
0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,23312.96996894343
1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,23312.96775991748
1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,23312.970373499847
1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,23312.973904019185
1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,23312.97207032727
0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,23312.973757428164
1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,23312.96959022774
1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,23312.968296806255
1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,23312.97313289584
0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,23312.968023280122
0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,24813.8832812242
1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,23312.970760251108
0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,28875.4332548884
1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,23312.974259081664
1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,23312.975351478108
0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,23312.969328090563
0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,23312.975248054994
0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,23312.973838974987
0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,23312.97219580054
0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,23312.968554098392
0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,23312.971867813358
1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,23312.969001108937
0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,23312.97191695683
1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,23312.97192464914
1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,23312.972031291745
0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,23312.973907418538
0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,23312.97431194396
1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,23312.970614193415
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,23312.968999420915
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,28454.8166623984
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,23312.97323299227
1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,23312.96947099083
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,23312.970533782354
0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,23312.97301010397
1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,23312.972368276965
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,23312.97370402197
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,23312.971314867213
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,23312.97380235713
0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,23312.97003242046
1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,23312.973110606952
1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,23312.97218152639
1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,23312.973718446876
0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,23312.96883171145
0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,23312.969744658836
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,23312.969210642157
