OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,897.813526294514
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,993.149954137868
0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,919.32693736132
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,606.741856725406
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,900.342887726353
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,882.04480297732
1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,756.582675131625
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,864.609718706198
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,444.509579272582
1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,553.856751320024
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,617.48297326872
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,271.379628965214
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,300.633126217152
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,989.658782302563
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,590.340668376826
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,995.822627592802
1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,594.598553946227
1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,547.397481031888
0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,252.28686776931394
1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,252.2822447966189
1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,252.28766612645248
0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,252.28488339812492
1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,252.28433784185881
1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,252.2852583065749
0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,252.28196634654776
0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,252.28458153497104
1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,252.28758494460212
1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,252.28814614942917
1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,252.2838911725894
1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,252.2840722785218
1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,252.28366608160354
1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,252.2873175099011
0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,252.28662206196793
1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,252.28270346987438
0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,252.28794616379625
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,252.28539980440559
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,252.28811714248707
0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,252.2816050758249
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,777.649071577734
1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,252.28454391703738
0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,252.28513790037678
1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,252.28822364644202
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1015.15020422959
1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,252.2831121607555
0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,252.2881907644437
0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,252.2821770762766
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,252.28628468380535
1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,252.2862481286493
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,604.125771440708
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,252.2832277075935
0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,252.28755921774138
1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,252.2822222693663
0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,252.28580757015848
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,252.28170251723358
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,252.28162151463624
0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,252.28591581777732
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,252.28611871331222
0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,252.28704775638747
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,353.545215696508
0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,252.289390435926
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,953.69685135395
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,970.456672321581
1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,252.2866619981504
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,252.28582914119508
0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,777.046833080878
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,978.629187990577
0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,252.2850968343003
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,252.28730182667996
0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,252.28204149627388
1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,748.493647022947
0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,252.28676903201278
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,252.28831448183476
1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,252.28842956177687
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,252.2861152134868
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,252.28891383262018
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,252.28810164529503
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,401.131421754914
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,489.791749033501
0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,252.28643620872998
1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,252.28770616382047
0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,252.28651383776165
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,252.28844155678019
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,252.28262637428733
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,498.96425794166
1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,252.2877119286514
1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,252.28766537880816
