OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25756.635207015
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,25859.8854076865
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,26528.5303559137
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26059.0329281154
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,26503.0189118749
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26367.373565891
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24062.9830956403
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28278.0368258302
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,26103.5144079444
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,26381.129208027
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,26276.4077142321
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,25695.2673991369
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,25697.0758467479
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24509.6681864251
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,23957.7240611859
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,24094.8902829656
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26677.7994360767
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,25228.1774105447
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,29701.8303833649
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,21950.3244126822
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,13155.699598164689
1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,13155.699658154203
1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,13155.69819812526
1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,13155.698095684056
0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,13155.696733085979
0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,13155.701619997186
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,19220.801969149
0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,13155.697181586851
1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,13155.700120149826
0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,13155.697304948455
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,13155.697825460833
0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,13155.701660454157
1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,13155.696182220729
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13155.694910721002
1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,13155.699780785772
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,24913.0155235348
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,13155.697385216303
0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,13155.696512681578
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13155.698044692082
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,13155.697969941255
0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,13155.694198788675
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,13155.695868934401
0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,13155.697690504361
0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,13155.701262535435
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13155.700380063936
0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,13155.699191564883
0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,13155.700083563386
0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,13155.699048652734
1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,13155.701476847928
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,26518.5815855635
0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,13155.700195676067
0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,13155.697773095342
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,13155.696321439947
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13155.694795226966
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,19978.2325010077
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,28166.6472940922
1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,13155.700091268922
1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,13155.696671106318
0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,13155.696350242933
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,13155.696109106988
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,13155.696517858723
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,13155.700296288955
0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,13155.695487445819
0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,13155.698940546315
0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,13155.696084564092
0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,13155.701092195432
1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,13155.695034393155
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,27080.2462200539
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24712.2444781147
0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,13155.695247103433
0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,13155.7010089161
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,25491.1531105031
0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,13155.701049108895
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13155.696819420122
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,15860.9924835695
0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,13155.697096165097
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13155.694196096129
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,13155.698843816308
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,25747.0906036324
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13155.697588038449
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,27271.161790986
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,13155.70164623003
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13155.699558619643
1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,13155.69720571911
0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,13155.701828229947
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,13155.700595056085
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,22419.6310741818
0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13155.700653354132
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,17261.7196090968
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,13155.69737585444
