NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,0.95
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,1.17
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,2.08
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,0.91
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,0.92
0,0,1,1,0,0,1,0,0,1,0,1,0,22,320,0,1.48
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,0.62
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,1.44
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,0.65
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,0.85
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,1.19
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.63
1,1,1,0,0,0,1,0,0,0,0,0,0,44,160,0,1.54
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,1.24
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,0.97
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,0.83
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,1,0.69
1,1,1,0,0,1,0,1,0,1,0,1,0,22,320,0,1.31
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,0.59
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,1.45
1,0,0,0,1,0,0,1,0,1,1,0,0,48,320,2,4.814481838146023
1,0,1,1,0,1,0,0,0,1,0,0,1,48,320,2,4.818621862612838
0,1,1,1,1,0,0,0,0,0,1,1,1,8,320,2,4.817707257035311
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,2,4.816416080737554
1,0,1,1,1,1,1,1,1,0,0,0,1,44,320,2,4.81702113893514
1,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,4.812397867487336
1,0,1,0,1,0,0,0,0,1,0,1,0,44,8,1,4.817996730597146
1,1,1,0,1,1,1,0,0,1,1,0,1,8,320,2,4.815168240484069
1,1,1,1,0,0,1,0,0,1,1,0,0,22,320,0,4.816523024095594
1,1,0,1,1,1,0,0,0,1,0,1,0,48,160,0,4.813233011936019
