id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
1690,1,none,2,1.1536539324358672,0,13,1,7,37.37799214063269,4:-4,auto,0,20,4,esa,63,1,0,vbr,1,high,0.0833025022174705,43,10,149,12,23,0,20,1,1,1,0.54
1690,1,none,2,1.1536539324358672,0,13,0,7,37.37799214063269,4:-4,auto,0,20,4,esa,63,1,1,none,0,baseline,0.6071985520676814,48,4,92,2,80,0,2,0,0,0,0.54
183,1,p4x4,1,0.1252347426477105,2,13,0,7,19.803305101281254,-6:6,auto,1,20,4,esa,9,1,0,vbr,1,high,0.0833025022174705,43,10,149,12,21,0,20,1,1,1,0.54
1690,1,none,2,1.1536539324358672,0,13,1,7,37.37799214063269,4:-4,auto,1,20,2,esa,63,1,0,vbr,1,high,0.595637840609091,43,10,134,12,23,0,20,1,1,1,0.54
1442,0,p4x4,2,0.2913705567063958,0,13,1,7,37.37799214063269,1:-1,auto,1,20,2,esa,63,1,0,vbr,0,baseline,0.3189017585171001,43,10,149,12,23,0,20,1,1,1,0.54
1690,1,none,2,1.1536539324358672,0,13,1,7,37.37799214063269,3:3,auto,0,311,2,tesa,63,1,0,vbr,1,high,0.0833025022174705,43,1,134,12,23,0,20,1,0,0,0.54
1442,0,p4x4,2,0.2913705567063958,0,13,1,7,37.37799214063269,4:-4,auto,1,20,2,esa,63,1,0,vbr,0,baseline,0.595637840609091,43,10,134,12,23,0,20,1,1,2,0.54
133,1,"p8x8,b8x8,i8x8,i4x4",2,0.6074419713865158,0,13,0,7,37.37799214063269,4:-4,auto,0,20,2,esa,63,1,0,vbr,1,high,0.595637840609091,43,10,134,12,23,0,20,1,1,1,0.54
1442,0,p4x4,1,0.2913705567063958,2,13,1,7,37.37799214063269,4:-4,auto,1,20,2,esa,63,1,0,vbr,0,baseline,0.8149397671399523,43,10,134,12,23,0,20,1,1,2,0.54
133,1,"p8x8,b8x8,i8x8,i4x4",2,0.6074419713865158,1,13,1,7,37.37799214063269,4:-4,auto,0,20,2,esa,63,1,0,vbr,1,high,0.595637840609091,43,10,134,12,23,0,14,1,0,1,0.54
1690,1,none,2,1.1536539324358672,0,13,1,7,37.37799214063269,3:3,auto,0,311,2,tesa,63,1,0,vbr,0,high,0.1630588368277479,43,6,149,12,7,0,20,1,1,1,0.54
1690,1,none,2,1.1536539324358672,0,13,1,1,37.37799214063269,1:1,auto,0,20,4,hex,47,1,0,vbr,1,high,0.0833025022174705,43,1,134,12,23,10,20,1,1,0,0.54
1442,0,none,2,1.1536539324358672,0,13,1,7,37.37799214063269,4:-4,auto,1,38,2,esa,63,1,0,vbr,1,baseline,0.595637840609091,43,4,134,12,23,0,20,1,1,1,0.54
1690,1,none,2,1.1536539324358672,0,13,1,7,46.20254914530367,4:-4,auto,1,20,3,esa,63,0,0,vbr,1,high,0.595637840609091,43,20,57,7,5,4,59,0,0,2,0.54
23,0,none,2,0.3254191908102056,1,16,1,7,37.37799214063269,3:3,auto,0,311,1,hex,63,1,0,vbr,1,high,0.0833025022174705,43,1,134,2,23,0,20,1,0,0,0.54
1412,1,p8x8,3,0.9990668565461452,1,9,0,-5,14.804389099586238,-2:2,temporal,0,169,1,dia,35,0,1,vbr,1,main,0.4670239781045683,26,20,57,7,5,4,59,0,0,2,0.65
23,0,none,2,0.3254191908102056,1,16,0,4,8.909250734697395,-2:2,temporal,0,169,1,dia,41,0,0,vbr,1,main,0.4670239781045683,26,20,57,4,5,0,30,0,0,2,0.65
1412,0,p8x8,3,0.9990668565461452,0,9,0,-5,14.804389099586238,-2:2,temporal,0,169,1,dia,41,0,1,vbr,1,main,0.4670239781045683,26,20,57,4,5,0,30,0,0,2,0.65
1442,0,p8x8,3,0.9990668565461452,1,9,0,-5,14.804389099586238,-2:2,temporal,0,4,1,dia,35,0,1,vbr,1,main,0.4670239781045683,26,20,57,7,5,4,59,0,0,2,0.65
1412,0,p8x8,3,0.9990668565461452,1,9,0,-5,7.610176302222703,-2:2,temporal,0,169,1,hex,35,0,1,vbr,1,main,0.4670239781045683,26,20,57,7,5,4,46,0,0,2,0.65
