iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,16.43
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,23.93
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,23.99
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,23.99
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,24.03
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,24.18
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10,25.57
0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,10,39.75
0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,90,54.57
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,90,55.02
0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,10,59.981264723651684
1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,90,59.981415262694085
0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,90,59.9815489440105
1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,10,59.981791501779746
1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,90,59.982059211892825
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,10,59.982936565868634
1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,90,59.983439179084336
0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,90,59.98349166243179
1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,90,59.98357258917957
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,10,59.98375435353942
