auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,0,1,0,0,0,0,0,1,0,0,7.89
1,1,0,1,0,0,0,0,0,0,0,1,7.89
1,0,1,0,0,0,0,0,0,0,1,0,9.97
1,0,0,1,0,0,0,0,0,1,0,0,9.99
1,0,0,1,0,0,0,0,0,0,1,0,10.02
1,0,1,1,1,1,0,0,0,1,0,1,11.79
0,0,1,1,0,0,0,0,0,0,0,1,18.54
0,0,0,0,0,0,1,0,0,0,0,0,18.57
0,0,1,0,0,0,1,0,0,0,0,0,18.69
0,0,1,0,0,0,0,0,0,1,0,0,18.71
0,0,1,0,0,0,0,0,0,0,0,1,18.71
0,0,1,0,1,0,0,0,0,0,0,0,18.72
0,0,1,1,1,0,0,0,0,1,0,0,18.72
0,0,0,1,1,0,0,0,0,1,1,0,18.73
0,0,1,1,0,0,0,0,0,0,1,0,18.74
0,0,1,1,0,0,0,0,0,1,0,0,18.74
0,0,1,1,1,0,0,0,0,1,1,0,18.78
0,0,0,1,0,0,0,0,0,0,0,0,18.79
0,0,0,1,0,0,0,0,0,0,0,1,18.81
0,0,1,0,0,0,1,0,0,0,0,1,18.82
