write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,63945.29
writev,1,poll,0,1,0,0,1,0,1,1,44955,34025,30170,31821,9801,56080,64657,28866,40474,60937,15,46420,1,65237,0,0,1,1,1738,75371.41
writev,1,libev,0,1,0,0,1,0,1,1,17876,34025,40742,29771,9801,56080,47884,5965,33027,62455,5,46420,1,65237,1,1,1,1,910,75371.41
sendfile,1,poll,1,1,0,0,1,0,1,1,56719,34025,13763,37562,9801,56080,56116,28866,40474,60937,15,46420,1,65237,0,0,1,1,1738,75371.41
writev,1,libev,1,1,0,0,1,0,1,1,44955,34025,30170,31821,9928,56080,64657,31698,40474,60937,15,46420,1,65237,1,0,1,1,1738,75371.41
sendfile,1,libev,0,1,0,1,1,0,1,1,17876,34025,30170,31821,28316,13150,53111,28866,52989,46141,11,11824,1,58567,1,1,0,0,2602,75130.8
sendfile,1,libev,0,1,0,0,1,0,1,1,17876,34025,30170,31821,28316,13150,23850,28866,33027,46141,11,11824,1,58567,1,0,0,0,2602,77772.1
sendfile,1,libev,0,1,0,0,1,0,1,1,40435,34025,40742,220,9801,56080,47884,55913,52711,62455,5,46420,1,65237,1,1,0,1,910,73987.52
sendfile,0,libev,1,0,0,1,1,0,2,1,45604,59019,19470,31821,9809,56080,23850,28866,33027,60937,15,46420,1,65237,0,0,1,1,1738,73757.8
sendfile,0,libev,1,0,0,1,1,0,2,1,45604,59019,19470,31821,9809,56080,23850,28866,33027,60937,15,46420,1,60436,0,0,1,0,2602,73757.8
sendfile,0,libev,1,0,0,1,1,0,2,1,45483,59019,61845,31821,9809,56080,23850,28866,33027,60937,15,46420,1,65237,0,0,1,1,1738,73757.8
sendfile,0,libev,1,0,0,1,1,0,2,1,45604,59019,19470,31821,9809,56080,23850,28866,33027,38806,15,46420,1,65237,0,0,1,1,1738,73757.8
sendfile,0,libev,1,0,0,1,1,0,2,1,45483,59019,61845,31821,9809,56080,23850,34358,33027,29180,15,46420,1,60436,0,0,1,0,2602,73757.8
sendfile,0,libev,1,0,0,1,1,0,2,1,45604,34568,19470,31821,9809,56080,23850,28866,33027,60937,15,22328,1,60436,0,0,1,0,2602,73757.8
sendfile,0,libev,1,0,0,1,1,0,2,1,45483,59019,61845,31821,9809,56080,23850,28866,33027,56331,0,46420,1,65237,0,0,1,1,1738,73757.8
sendfile,0,linux-sysepoll,1,0,0,1,1,0,2,1,45483,59019,61845,31821,9809,56080,23850,28866,33027,60937,15,46420,1,22083,0,0,1,1,1738,73757.8
sendfile,0,libev,1,0,0,1,1,0,2,1,45483,59019,32177,35131,9809,56080,23850,34358,33027,29180,15,46420,1,60436,0,0,1,1,1738,73757.8
writev,0,libev,1,0,0,1,1,0,2,1,45604,59019,19470,31821,9809,56080,23850,28866,54073,60937,15,46420,1,60436,0,1,0,0,2602,73543.0
writev,1,libev,0,1,0,0,1,0,1,1,17876,34025,33717,31821,15237,57909,50668,46006,36557,15097,16,10419,1,58567,1,0,0,1,1202,71943.57
writev,1,libev,0,1,0,0,1,0,1,0,17876,34025,33717,31821,15237,57909,50668,46006,36557,15097,16,10419,1,58567,1,0,0,1,1202,71943.57
sendfile,1,libev,0,1,0,0,1,0,1,1,17876,34025,30170,31821,28316,13150,23850,28866,33027,46141,11,11824,1,58567,1,0,0,1,2602,71943.57
write,0,libev,0,0,1,0,0,0,0,2,55418,48613,29539,1941,28673,51256,3298,13662,60584,10958,7,57946,0,14099,1,0,1,0,2141,10632.75
write,0,linux-sysepoll,0,0,1,1,1,0,2,0,45373,60461,9670,41392,14896,2207,57039,29934,26182,8907,5,40187,0,37720,0,0,1,1,728,36260.45
write,1,select,1,1,1,1,1,0,1,2,28004,13160,24236,35134,25817,47496,10054,13382,57762,56800,9,64784,0,7286,1,0,1,1,1104,54295.95
writev,1,poll,0,1,0,0,0,0,2,1,29132,44641,37289,62090,13901,12160,57232,60477,36801,62313,1,28464,0,50474,0,0,1,0,2441,11054.63
write,0,linux-sysepoll,0,0,0,0,1,0,2,1,17876,59019,30170,31821,10078,56080,51548,5965,11516,60937,5,46420,1,65237,0,1,0,0,2177,70782.97
writev,1,select,0,0,1,1,0,1,0,2,22080,19819,54085,1014,5065,9273,38279,665,23427,5886,11,9337,1,21156,0,0,1,1,1730,11812.3
write,0,select,1,1,0,0,0,1,0,0,15880,53088,25882,4125,7096,19655,23195,35111,50325,45379,6,53697,0,7934,0,0,1,0,119,12316.9
sendfile,1,poll,1,0,0,1,0,1,0,1,43671,2109,10444,28083,18434,25194,29068,16228,26228,15304,4,64996,0,8500,1,1,1,0,1283,11592.18
write,1,poll,1,1,1,0,0,0,1,0,56517,53511,60813,62200,15608,34485,35027,42872,39217,7580,6,18877,0,3974,1,0,0,0,394,11425.84
