OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,13915.0001564537
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,21035.7455744882
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,19869.8345347356
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,14943.8904002154
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,18364.6313585203
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,18128.6358554478
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,14595.4832974997
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,13895.9400046944
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,18490.3404991131
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17269.6511098024
0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,15270.0765062839
1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,14203.9738872172
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15312.8602984966
1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,15858.0162514509
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13440.6196442818
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,12396.5541446232
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,11686.0125890154
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,12545.818745715
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,13325.3903676238
1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,13110.6555672656
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13440.6196442818
0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,13936.1025643112
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,13497.3787562994
1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,12691.2422163427
0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,12607.8084180472
1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,10193.8572126532
1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,10228.096307641
1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,15858.0162514509
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15312.8602984966
0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,15270.0765062839
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,17294.4894473806
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9811.389187284834
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19286.0057059186
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,9811.389929262124
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,9811.38764009691
1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,9811.38755668218
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,9811.389174859552
0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,9811.389191103275
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9811.38993974128
0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,14217.2143798121
1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,9811.387490574278
0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,9811.39141666866
0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,9811.385253725684
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9811.385845523033
1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,9811.385060773528
1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,9811.38985573623
1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,9811.390987670045
1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,9811.385291019085
1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,9811.388911796323
1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,9811.389236864225
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,19923.38978667
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9811.384073733701
0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,9811.389845630953
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13990.5696351008
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,9811.388899575946
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9811.388510886314
1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,9811.38551475071
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9811.385995558874
1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,9811.387454460511
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,20970.8871235258
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,19678.0229514007
0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,9811.39016211463
0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,9811.389968318037
0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,9811.389882090521
0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,9811.387420476703
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,9811.38575679838
1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,9811.38780808999
1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,9811.389983980509
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,9811.389174192824
1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,9811.387700351088
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20669.4922312853
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,9811.386293296806
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,9811.38642256535
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,9811.385884340503
0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,9811.386194148003
1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,9811.383866254393
0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,9811.384004349298
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,9811.39180099914
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,18138.2155168339
1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,9811.390261101053
1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,9811.38755542849
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,9811.385270220384
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,9811.3853851493
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,9811.388763533918
1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,9811.386712391119
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,9811.385428421238
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,9811.389758694306
1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,9811.385937049172
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,19316.6889641688
