NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,1,0,1,0,0,0,0,0,0,0,0,8,8,0,2.37
0,1,1,0,1,0,0,0,0,0,0,0,0,8,8,0,2.37
0,1,0,0,1,0,0,0,0,0,0,0,0,8,320,0,2.56
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.6
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,0,3.05
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,3.67
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,3.67
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,3.81
0,1,0,0,1,0,0,0,0,0,0,1,0,8,8,0,4.25
0,0,0,1,1,0,0,0,0,0,0,0,0,8,320,0,4.82
0,0,0,1,1,0,0,0,0,0,0,0,0,8,320,0,4.82
0,0,0,1,1,0,0,0,0,0,0,0,0,8,160,0,5.05
0,0,0,0,0,0,0,1,0,0,0,0,1,8,160,0,5.85
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,2,6.19
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,7.99
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,7.99
0,1,1,0,1,0,0,0,0,0,0,0,0,22,8,0,8.05
0,1,1,0,1,0,0,0,0,0,0,1,0,22,8,1,9.65
0,0,0,1,0,0,0,1,0,0,0,1,0,48,8,0,10.02
1,0,0,1,0,0,0,1,0,0,0,1,0,48,8,0,10.02
