auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,0,1,0,1,0,0,0,0,0,1,0,2.84
1,0,1,0,1,0,0,0,0,0,0,0,2.84
1,0,1,0,0,0,0,1,0,0,0,0,2.83
1,0,0,1,1,0,0,0,0,1,0,0,2.85
1,0,0,0,1,0,0,0,0,0,0,1,2.83
1,1,1,0,0,0,0,1,0,1,0,0,2.31
1,0,0,0,1,0,0,0,0,0,0,0,2.85
1,0,0,0,0,0,0,0,0,0,1,0,2.83
1,0,1,0,0,0,0,0,0,0,0,0,2.84
1,0,0,1,0,0,0,0,0,0,0,0,2.84
1,0,0,0,0,1,0,0,0,0,0,0,5.0
1,0,1,0,1,0,1,0,0,0,0,0,2.84
1,0,0,0,1,0,0,0,0,1,0,0,2.85
1,0,0,0,0,0,1,0,0,0,0,0,2.85
0,0,0,0,0,0,0,1,0,0,0,0,4.45
1,0,1,0,1,0,1,0,0,0,1,0,2.84
0,0,0,0,1,0,0,0,0,0,0,0,4.46
0,0,0,0,1,0,0,0,0,1,0,0,4.46
1,1,1,1,0,1,1,1,1,1,1,0,9.19
0,0,1,1,1,0,1,0,0,1,0,0,16.12116474573416
1,0,1,0,1,0,1,0,0,0,1,0,2.84
0,0,0,0,0,0,0,1,0,0,0,0,4.45
1,0,1,0,1,0,1,0,0,0,0,0,2.84
1,0,1,0,1,0,0,0,0,0,0,0,2.84
1,0,0,0,1,0,0,0,0,1,0,0,2.85
1,0,0,0,0,0,1,0,0,0,0,0,2.85
1,0,0,1,1,0,0,0,0,1,0,0,2.85
1,0,1,0,1,0,0,0,0,0,1,0,2.84
1,0,1,0,0,0,0,1,0,0,0,0,2.83
0,0,0,0,1,0,0,0,0,1,0,0,4.46
1,0,1,0,0,0,1,0,0,0,1,0,16.12499350937456
1,1,0,0,1,1,1,1,0,0,0,0,16.121482695602424
1,0,1,0,1,0,1,0,0,0,0,1,16.124617728879763
1,0,1,0,0,1,0,1,0,1,0,0,16.125222836199328
1,1,1,0,1,0,0,0,1,0,1,0,7.91
1,0,1,0,0,0,0,1,0,1,0,0,2.83
1,0,1,1,0,0,0,0,0,0,0,0,2.84
0,1,1,0,0,0,0,0,0,0,0,0,3.98
1,1,0,1,1,0,0,1,0,1,0,0,16.128166836858913
1,1,0,0,1,0,0,0,0,0,0,0,16.125193592934803
1,0,0,0,0,0,0,0,0,0,0,1,2.83
1,0,1,0,1,1,0,0,0,0,1,0,16.12310892168819
1,0,0,1,0,0,0,0,0,0,1,0,2.86
0,0,0,1,1,0,0,0,0,1,0,1,16.12464675970267
0,0,1,1,1,0,1,0,0,0,0,1,16.124393592289856
1,0,0,0,1,0,0,1,0,1,0,0,2.85
1,0,1,0,1,0,1,0,0,1,0,1,16.125484312868483
1,0,1,0,0,0,0,0,0,0,0,1,16.124698937619105
1,0,0,0,0,0,1,0,0,0,0,1,2.84
1,0,0,0,1,0,0,0,0,0,1,0,2.82
1,1,1,0,0,0,0,1,0,0,1,0,16.122980298186793
1,0,1,0,1,0,0,1,0,1,0,0,16.12363161665635
1,0,1,0,0,0,0,1,0,1,0,1,2.85
1,0,1,0,0,0,0,1,1,0,0,0,16.125611641432222
1,0,0,1,0,0,1,0,0,0,0,0,16.125477074524476
1,0,0,0,0,0,0,0,0,0,0,0,2.84
1,1,1,0,0,1,0,0,0,1,0,0,16.127367774131642
1,1,1,1,1,0,0,1,0,1,0,1,16.122711043246543
1,0,0,0,0,0,0,1,0,0,1,0,2.85
1,0,0,0,1,0,0,1,0,0,0,1,2.85
1,0,1,0,1,0,0,0,0,0,1,1,16.123853193668705
1,1,0,1,0,0,0,0,0,0,0,0,2.28
1,1,1,0,1,0,1,0,0,0,1,0,16.123208709795865
1,0,1,1,1,0,0,0,1,1,1,0,16.12502705754049
1,0,1,0,0,0,1,1,0,1,0,0,16.125473610188365
1,1,1,0,0,0,0,1,0,0,0,0,16.12456282465798
1,1,1,0,0,1,0,1,1,1,0,1,16.121186702615667
1,0,1,0,0,1,0,1,0,0,0,0,5.0
1,0,1,1,0,0,0,0,0,0,1,0,16.121396174840456
1,0,0,0,1,0,0,1,0,0,0,0,16.123470187617826
1,1,0,1,0,0,0,0,0,1,0,0,2.29
1,1,0,0,1,0,0,1,0,0,0,0,16.125468460209678
1,0,0,0,1,0,0,0,1,0,0,0,16.12587347989521
1,1,0,0,1,0,0,0,1,1,1,0,16.125303976818746
1,1,1,0,0,0,0,1,0,0,0,1,16.12106214466105
0,1,1,0,0,0,0,1,0,0,0,0,16.12250413139421
1,0,0,0,1,1,0,0,0,0,0,0,16.12312087077099
1,1,1,0,0,0,1,0,0,0,1,0,16.123452255571458
1,0,0,0,0,1,0,1,0,0,1,0,4.98
1,0,1,0,1,0,1,1,0,0,0,1,16.12800380785591
0,1,1,0,0,1,0,1,0,1,0,0,9.58
1,0,1,0,1,0,1,1,0,0,1,0,16.12440614457877
0,0,0,0,0,0,0,0,0,0,0,1,4.47
1,0,0,0,0,0,0,0,0,1,1,0,2.84
1,1,1,0,0,1,0,1,0,1,0,1,16.124434086358313
1,0,1,0,0,1,0,1,1,0,1,0,16.121979767252018
1,0,1,0,0,1,1,1,0,0,0,0,16.12331184746503
1,1,1,0,0,0,0,0,0,0,0,0,2.3
1,0,1,1,1,0,1,0,0,0,1,0,16.128797491511186
1,0,1,0,1,0,1,0,1,0,0,0,16.127372946644222
