NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,0,1,0,1,0,1,0,0,1,22,320,0,3.38
1,0,1,0,0,1,0,0,0,1,1,0,1,8,320,0,1.63
0,1,1,0,0,0,0,0,0,1,1,0,0,44,160,0,3.31
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,1.34
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,0,2.49
0,0,0,0,0,1,0,0,1,0,0,0,1,22,160,0,2.73
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,1.18
1,1,0,0,0,0,1,0,0,1,0,0,0,22,160,0,1.34
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,3.91
1,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,1.16
1,1,1,0,1,1,1,0,0,1,0,0,0,48,8,1,9.6243926266669
0,0,1,1,1,0,1,0,0,1,0,0,1,8,320,1,9.624788703914904
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,2,9.623390311452052
0,1,0,0,0,0,1,0,0,1,1,1,0,44,160,1,9.626281556276739
0,1,0,0,1,0,1,1,0,0,0,1,0,8,8,1,9.623146054595876
1,0,0,0,0,0,1,0,0,0,0,1,1,8,8,1,9.622271950518615
0,0,0,1,0,0,1,0,0,0,1,0,0,44,320,2,9.624268962348468
1,1,1,0,0,0,0,0,1,0,0,0,1,22,160,0,9.62425119069677
1,0,1,0,0,0,1,0,1,1,0,1,0,48,8,2,9.624605400954445
1,1,1,0,1,1,1,0,1,1,1,0,1,44,160,2,9.623987876588837
1,1,0,0,1,1,1,1,1,0,0,1,1,22,160,1,9.6251656157243
0,1,0,0,0,1,0,0,1,1,0,1,0,8,320,2,9.627236029211618
1,0,1,0,0,1,1,0,0,1,0,0,1,8,160,0,9.628140962244474
1,1,1,1,1,1,1,0,1,1,0,0,0,44,320,1,9.625114796491944
0,1,0,0,1,0,1,1,0,1,0,1,0,44,160,2,9.62372023932566
0,1,1,1,0,1,0,1,0,0,0,0,1,48,160,0,9.62281056382818
1,1,0,0,1,1,1,1,0,0,1,0,1,22,8,2,9.623557527992228
0,0,1,1,1,1,0,0,0,0,1,1,0,48,8,0,9.62728509484174
1,0,1,0,1,0,0,1,1,0,0,0,0,44,320,0,9.626306213776177
1,0,0,0,0,0,0,1,0,0,1,0,1,44,8,0,9.62895778413243
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,1.61
1,1,0,0,0,0,1,0,0,1,0,0,0,48,160,0,9.621962985184279
0,0,0,0,0,1,0,1,0,0,0,0,1,48,160,0,9.622931168504277
0,1,1,1,0,1,1,0,1,0,0,0,1,22,160,0,9.62642193212076
0,0,0,0,0,1,1,0,1,0,0,0,1,22,320,0,9.628713117189957
1,0,1,0,1,0,0,1,1,1,0,0,1,48,160,0,9.628254008256942
0,1,1,0,1,1,1,0,1,1,0,0,1,44,160,0,9.621145717420527
0,0,0,0,0,0,1,1,0,0,0,0,1,8,160,0,9.62706247115616
0,0,0,0,1,1,0,0,0,1,1,1,1,44,320,0,9.62462989646306
1,1,1,0,0,0,1,0,0,0,0,0,1,8,160,0,9.626403446844463
0,0,0,0,0,1,0,0,1,0,0,0,0,8,320,0,9.627533697097514
0,0,0,1,0,0,1,0,0,0,0,0,1,22,160,0,9.62225757679295
1,0,0,1,0,0,1,1,0,0,0,0,0,8,8,2,9.623567142089929
0,1,0,0,0,0,1,0,0,1,0,0,0,22,320,0,9.6240799860832
0,0,0,0,0,1,0,1,0,0,0,0,1,22,8,0,9.623264026758472
0,0,0,0,0,0,0,0,0,0,1,1,1,8,160,0,2.06
