auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,1,1,0,1,1,1,0,1,0,1,14.95
1,1,0,0,0,1,0,1,0,1,0,1,14.95
1,1,1,1,0,1,1,1,0,1,0,0,14.96
1,1,1,0,1,1,0,1,0,1,0,1,14.95
1,1,1,1,0,1,1,1,0,1,1,0,14.95
0,1,1,0,0,1,0,1,0,1,0,0,18.95
1,1,1,0,1,1,1,1,0,1,1,0,14.95
0,1,0,0,1,1,0,1,0,1,0,1,18.93
0,1,1,1,0,1,1,1,0,1,1,0,18.93
0,1,1,1,0,1,0,0,1,0,1,0,19.22
0,1,1,1,0,1,0,0,1,1,0,1,19.19
0,1,1,0,0,0,0,1,0,1,0,0,14.68
0,0,0,1,1,1,1,1,1,1,1,1,19.16
0,1,1,0,1,1,0,0,0,0,0,0,18.95
1,0,0,1,1,0,0,0,0,0,1,1,8.75
0,0,0,0,1,0,0,1,1,0,0,0,19.301503091445863
0,1,1,1,1,1,0,0,0,1,1,0,19.301405420299062
0,1,1,1,1,0,1,1,1,1,0,1,14.83
0,1,1,1,1,1,0,0,0,1,0,1,19.302563918688357
1,1,1,1,1,1,0,0,0,0,0,1,19.30174791726255
1,0,1,1,0,0,0,0,1,1,0,0,19.30105180712571
1,0,0,1,1,0,1,0,0,0,1,0,19.307780667730704
1,1,1,0,0,1,0,0,0,1,0,0,19.304761502031013
0,1,1,1,1,1,1,0,0,1,0,0,19.304705520578622
0,0,1,0,1,1,0,0,1,0,1,1,19.301225678655438
0,0,0,1,1,0,1,0,1,1,0,1,19.301436965707627
0,0,0,0,1,1,0,1,1,1,1,0,19.30494986403649
0,1,0,0,1,1,1,0,1,0,1,1,19.24
0,0,0,1,1,1,0,1,0,1,0,0,19.306893512498114
0,0,0,0,0,1,1,1,1,0,1,1,19.302235806660885
1,1,1,1,1,1,1,1,0,1,0,1,14.95
1,1,1,1,0,1,1,1,0,1,1,1,14.95
0,1,0,1,1,1,1,1,0,1,0,1,19.30348315644963
0,1,0,0,0,1,1,1,0,1,0,0,18.94
1,1,1,1,0,1,1,1,1,1,0,1,15.24
1,1,1,1,1,1,0,1,0,1,1,0,14.95
1,1,1,0,1,0,0,0,0,1,0,1,19.306114293194334
0,0,1,1,0,1,0,1,1,0,0,1,19.30414655434688
1,0,1,1,1,0,0,0,1,0,1,0,19.30879183799324
1,0,0,1,1,0,1,1,1,1,0,1,19.30828368522157
0,0,0,1,0,1,0,1,0,1,1,1,19.303771296464923
0,1,1,1,0,1,1,1,1,1,1,0,19.19
1,0,1,1,0,1,1,1,0,1,0,0,16.96
1,1,0,1,1,0,0,0,0,0,0,1,8.75
1,1,1,0,0,1,1,1,0,1,0,0,14.95
1,1,1,1,1,1,1,1,0,1,1,0,14.96
1,1,0,1,1,0,0,0,0,0,1,1,19.304131448492654
0,1,1,1,0,0,1,1,0,1,1,0,19.30403277367431
0,1,1,1,0,1,0,1,1,1,0,1,19.304998423174123
1,1,1,1,0,1,0,1,0,1,0,0,19.30530483852784
1,1,1,0,1,1,0,1,0,1,1,1,19.30351122721927
1,0,0,1,1,0,0,0,0,1,1,0,19.30388750393379
1,1,1,1,0,1,1,1,1,1,0,0,15.24
1,1,0,1,1,0,0,1,1,1,0,0,19.307673240441606
0,1,1,1,0,0,0,0,0,0,0,1,14.68
1,0,0,1,1,1,0,0,0,1,1,0,19.30647939411081
1,1,1,1,1,0,0,0,0,0,1,1,8.75
1,1,0,1,1,1,0,1,1,1,0,1,19.305181055342093
1,1,1,1,0,1,1,1,0,0,0,0,19.30566816912193
1,1,0,1,0,1,1,1,1,0,1,1,19.302886844130313
1,1,1,0,1,0,0,0,0,0,0,1,19.305329144898998
1,1,1,0,1,1,1,1,0,1,0,1,19.30249889569854
1,1,0,0,0,1,0,1,0,1,1,1,19.308654573152367
1,1,1,0,0,0,0,1,0,1,0,0,8.75
1,1,0,0,0,1,0,1,0,1,1,0,19.304648510205084
1,0,0,0,0,1,0,1,0,1,0,1,19.306748607710887
1,1,1,1,0,1,1,0,0,1,0,0,19.307720915434462
0,1,1,1,0,0,1,1,0,0,0,0,19.305702868382355
1,0,0,0,0,0,0,1,0,1,0,1,19.30412924366587
0,0,1,0,1,0,1,0,0,0,0,1,14.69
1,1,0,0,1,1,0,1,0,0,0,0,19.303232841641055
1,0,0,1,1,0,0,0,0,1,0,1,19.301973392783268
1,1,0,1,1,0,1,1,1,1,0,1,19.30255613863562
0,1,1,1,1,0,0,0,0,0,0,1,14.69
0,0,1,0,1,0,1,1,0,0,1,1,19.3069874748887
1,1,1,1,1,0,1,1,1,1,0,1,8.87
0,1,1,1,0,1,1,1,0,1,1,1,19.304562877817833
1,1,0,1,1,1,0,1,1,1,1,0,15.25
1,1,1,1,1,1,0,0,0,0,0,0,14.94
0,1,0,0,0,1,0,1,0,1,0,0,18.94
0,0,1,0,0,0,0,1,1,1,0,0,19.307430255731724
0,1,1,1,1,0,0,0,0,0,1,1,19.30160045277591
1,1,0,0,0,0,0,1,0,1,0,0,8.75
1,0,1,0,1,0,1,0,0,0,1,1,19.306076896106358
1,1,1,1,1,0,1,0,0,0,0,1,19.30546031337131
0,1,0,0,1,0,0,1,0,0,0,0,14.69
1,0,0,1,0,0,0,0,0,1,0,0,8.75
1,1,1,0,0,1,1,1,0,1,0,1,19.30751597919811
1,1,1,1,0,0,0,0,1,1,0,0,19.305905776889418
1,1,0,1,1,0,0,1,0,1,0,1,19.307277161594264
