auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,1,0,0,0,1,0,1,0,1,0,0,503.56
1,0,1,1,1,1,1,1,1,1,1,1,15.42
0,0,0,0,0,0,1,0,0,1,1,0,5.85
1,0,0,0,0,0,0,1,0,0,0,1,5.92
0,0,1,1,0,0,1,1,0,1,1,0,5.87
1,0,0,1,1,1,0,0,0,0,1,0,8.92
1,0,1,1,0,1,1,0,0,1,0,0,8.92
0,1,0,1,1,1,1,0,1,0,0,0,324.48
0,1,1,1,1,1,0,1,1,1,0,1,325.5
0,1,0,1,0,1,1,1,0,1,1,0,496.43
1,1,1,0,0,0,1,0,1,1,1,1,503.565117849582
1,1,0,0,0,0,0,0,0,0,0,0,7.15
1,1,0,0,1,1,1,0,1,1,0,1,503.5642608617038
1,0,0,1,0,1,1,1,1,0,0,1,503.56190554836945
0,1,0,1,0,0,0,1,0,0,0,1,503.5666618311533
1,1,0,1,0,1,1,0,0,0,1,1,494.2
0,0,0,0,1,0,0,1,0,0,0,0,5.91
1,0,1,1,1,1,1,0,1,1,1,0,15.42
0,1,1,1,1,0,0,1,1,1,1,1,60.48
1,0,1,1,1,1,0,1,0,1,0,1,8.95
0,0,1,1,1,1,0,0,0,0,0,1,503.56654436507534
0,1,1,1,0,0,0,0,0,1,1,1,503.56341396422727
1,0,0,1,1,0,0,1,1,1,1,0,9.72
0,0,0,0,0,0,1,1,1,1,0,1,9.66
0,1,0,0,0,0,0,0,1,0,1,0,60.51
0,0,1,1,1,0,0,0,1,0,1,0,503.5613420017892
0,1,1,1,0,1,0,0,0,1,0,0,503.56310629379357
0,1,0,1,0,0,1,0,0,0,0,1,503.56364333667926
0,1,1,0,0,0,0,0,1,1,1,0,503.5678332502951
1,1,1,0,1,0,0,1,0,0,1,0,503.56113845021684
0,1,0,0,0,0,0,0,0,0,0,0,7.07
0,1,0,0,0,0,0,1,0,0,0,0,7.14
0,1,1,0,0,0,0,0,0,0,0,0,7.08
0,1,0,0,0,0,0,0,0,1,0,0,7.12
0,1,0,1,0,0,0,0,0,0,0,0,7.06
0,1,0,0,0,1,0,1,0,0,0,0,503.568662955161
0,1,0,0,0,0,1,0,0,1,0,0,503.5676901876949
0,0,0,0,0,0,0,0,0,0,1,0,5.9
0,1,0,0,0,0,0,0,0,0,0,1,7.09
0,1,0,1,0,0,0,0,1,0,0,0,60.3
0,1,0,0,1,0,1,0,0,0,0,0,503.5626369618906
0,1,0,0,0,0,0,0,0,0,1,0,7.09
0,1,0,1,0,0,0,0,0,0,1,0,7.07
0,1,0,1,0,1,0,0,0,0,0,0,500.95
0,1,0,0,0,1,0,0,0,0,0,0,501.26
0,1,0,0,1,0,1,1,0,0,0,0,503.5634202864328
0,0,0,0,0,0,0,0,0,0,0,0,5.92
0,1,0,0,0,0,0,0,1,0,0,0,60.49
1,1,1,0,0,0,0,1,0,0,0,0,503.5626977012059
0,1,0,0,0,1,0,0,1,0,0,0,503.56140717647855
0,1,0,0,0,0,1,0,0,0,0,0,7.04
0,1,0,0,1,0,0,0,0,1,0,0,503.5635504622482
1,1,0,0,0,0,0,0,0,1,0,0,7.17
0,1,0,0,0,0,0,0,1,0,0,1,60.53
1,1,1,0,0,0,0,0,0,0,0,0,7.18
0,1,1,0,1,0,0,0,0,0,0,0,7.07
0,1,0,0,1,0,0,0,0,0,0,0,7.07
0,1,0,1,0,0,0,1,0,1,0,0,7.09
0,0,0,0,1,0,0,0,0,0,0,0,5.87
0,0,0,0,0,0,0,1,0,0,0,0,5.87
0,1,0,0,0,0,0,0,0,0,1,1,7.13
0,1,0,0,0,0,1,1,0,0,0,0,503.5613873764973
0,1,1,0,0,0,1,0,0,0,0,0,7.06
0,1,0,0,1,0,0,0,0,0,1,1,503.5616093328164
0,1,1,1,0,1,0,0,0,0,0,0,503.56266419693276
1,1,0,0,0,0,0,0,1,0,0,0,503.56885976782337
1,1,0,0,0,0,1,0,0,0,0,0,503.5610688578932
0,0,0,0,0,1,0,0,0,0,0,0,8.9
0,1,1,0,0,0,0,0,0,1,0,0,503.5654977624918
0,1,1,0,0,0,0,0,1,0,0,0,503.5630319259058
1,1,1,0,0,0,0,0,0,1,0,0,503.5624703510503
0,1,0,0,1,0,0,1,0,0,0,0,7.1
0,1,0,1,0,0,1,0,0,1,0,0,503.5610495292019
1,1,0,1,0,0,0,0,0,0,0,0,7.19
0,0,0,0,0,0,0,0,1,0,0,0,9.64
0,1,0,0,0,0,0,0,0,1,1,0,7.12
0,1,0,0,0,1,0,0,0,0,0,1,503.56464101368545
0,1,0,0,1,0,0,0,0,0,1,0,503.56431708018243
0,0,0,0,0,0,1,1,0,0,0,0,5.9
0,1,0,0,1,0,0,0,1,0,0,0,503.56357382970623
0,1,1,0,0,1,0,0,0,0,0,0,503.21
0,1,0,0,0,0,1,0,1,1,0,0,503.5626238927921
0,1,1,1,0,0,0,0,0,0,0,0,7.15
0,1,0,1,0,0,1,1,1,0,0,0,503.5620390282918
0,0,1,0,0,0,0,0,0,0,0,0,5.87
1,1,0,0,0,0,0,1,0,0,0,0,7.17
1,0,0,0,1,0,0,0,0,0,1,0,5.94
0,1,0,0,0,0,0,1,1,0,0,0,60.39
0,1,0,0,0,1,0,0,0,1,0,0,503.52
0,0,0,0,0,0,1,0,0,0,0,0,5.85
