auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,0,0,1,1,0,0,0,1,1,1.975,1
1,0,1,0,0,1,0,0,0,0,1,0,1.416667,0
1,0,0,0,1,1,0,0,0,0,1,0,1.4375,0
1,0,0,0,0,1,0,0,0,0,0,0,1.975,1
1,0,0,0,0,1,0,0,0,0,1,0,1.875,1
1,0,0,0,0,1,0,1,0,1,1,0,1.875,1
1,0,0,1,0,1,0,1,0,0,1,0,1.0,0
1,1,1,1,1,0,1,1,0,1,0,1,2.145833,1
1,1,1,1,1,1,1,1,0,1,1,1,1.0,0
1,1,1,1,1,1,1,1,0,1,0,1,1.0,0
1,0,0,0,0,0,0,0,0,0,0,1,0.5,0
1,0,1,0,1,0,1,0,0,0,1,0,0.5,0
1,0,0,0,0,0,0,1,0,0,0,1,0.5,0
1,0,0,0,0,0,0,0,0,1,1,1,0.5,0
1,0,0,0,0,0,1,0,0,0,1,0,0.5,0
1,0,1,0,0,0,0,0,0,0,1,0,0.5,0
1,1,1,1,1,0,0,0,0,0,1,1,0.5,0
1,1,0,1,0,0,0,0,0,0,1,1,0.5,0
1,0,0,0,0,0,0,0,0,0,1,0,1.1875,0
0,0,0,0,0,0,0,1,0,1,1,0,0.875,0
0,0,0,0,0,0,0,0,0,0,1,0,0.875,0
0,0,0,0,0,0,0,1,1,1,1,0,0.875,0
0,0,0,0,0,1,0,0,0,0,1,1,1.3125,0
0,0,0,1,0,1,0,0,0,0,1,0,0.875,0
0,0,0,0,0,1,0,0,0,1,1,1,0.875,0
0,0,0,0,0,1,0,0,0,1,1,0,0.875,0
0,0,0,0,0,1,0,0,0,0,0,0,0.875,0
0,0,0,0,0,1,1,0,0,0,1,0,0.875,0
0,0,0,0,0,1,0,0,1,0,1,0,0.875,0
1,0,0,0,0,1,1,0,0,1,1,0,1.8125,1
1,0,0,0,0,1,1,1,0,1,1,0,1.8125,1
1,0,0,0,0,1,1,0,0,0,1,0,1.8125,1
1,1,1,1,1,0,0,0,0,0,1,0,1.75,1
1,1,0,0,1,0,0,0,0,0,1,0,2.0625,1
1,1,0,0,0,0,0,0,0,0,1,0,2.0625,1
1,1,1,1,1,0,1,0,0,0,1,1,2.0625,1
1,1,1,1,1,0,1,0,0,1,1,0,2.0625,1
1,0,0,1,1,0,0,0,0,0,1,0,1.75,1
1,0,0,0,1,0,0,0,0,0,1,0,1.625,1
1,0,0,0,0,0,0,1,0,0,1,0,1.625,0
0,0,0,0,0,1,0,0,0,0,1,0,1.125,0
0,0,0,0,0,1,0,1,0,0,1,0,1.125,0
1,0,1,0,1,0,0,0,0,0,1,0,1.125,0
1,0,0,0,0,0,0,1,0,1,1,0,1.125,0
1,0,0,0,1,0,0,1,0,0,1,0,1.125,0
1,0,0,0,0,0,0,0,0,1,1,0,1.125,0
1,1,1,1,1,0,1,0,0,0,0,0,1.875,1
1,1,1,1,1,0,1,0,0,0,1,0,1.875,1
1,1,1,1,1,0,1,1,0,1,1,0,1.875,1
1,1,0,0,0,0,1,0,0,1,1,0,1.875,1
1,0,1,0,0,1,1,1,0,1,1,0,1.625,1
