NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,0.85
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,0.98
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,2,1.2
1,0,1,1,0,1,1,0,0,0,0,1,0,8,160,0,1.21
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,2,1.94
0,0,0,0,0,0,0,0,0,0,1,1,1,8,320,0,2.09
0,0,0,0,0,0,0,1,0,0,0,0,1,8,160,0,1.97
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,1.34
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,1.71
0,1,0,0,0,0,0,0,1,1,0,1,0,48,8,0,3.22
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,2,0.86
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,0.96
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,1.18
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,1.38
1,0,0,0,1,0,0,0,0,1,0,1,1,48,8,1,6.5
1,1,1,0,1,1,0,0,0,1,0,1,0,48,320,0,4.25
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,7.23
0,0,1,1,1,1,1,1,1,1,0,0,1,22,320,0,9.623856778767058
0,1,0,0,1,1,1,0,0,0,0,1,0,48,320,0,9.628264523011449
1,0,0,0,1,0,1,1,1,0,1,1,1,22,320,1,9.628905647471184
1,0,0,1,0,1,1,0,1,1,1,0,1,22,160,0,9.623553402044063
0,1,1,0,0,0,1,1,1,1,0,1,1,22,160,1,9.622013656248008
1,1,0,0,0,0,0,1,0,0,1,1,0,44,160,2,9.62284143135377
1,1,0,1,0,1,1,0,0,0,1,0,0,48,160,0,9.622227905134595
0,1,1,0,1,1,1,0,0,0,0,1,1,48,8,2,9.627975419926647
1,1,1,1,1,1,0,0,1,0,0,0,1,48,320,1,9.62427664530847
1,1,0,1,0,1,1,1,1,0,1,0,1,48,320,1,9.62833636458346
1,0,1,0,1,1,0,1,0,0,0,0,1,48,8,1,9.621404101187517
0,0,0,1,1,0,0,1,0,0,0,1,1,22,160,2,9.623366632119172
0,0,1,0,0,1,0,1,1,0,1,1,1,22,8,2,9.62344967631955
1,1,0,0,1,0,1,0,1,0,0,1,1,8,8,2,9.62539494843545
0,0,0,0,0,1,0,1,1,0,1,0,1,8,160,0,9.62198981408487
1,1,0,1,0,0,0,0,1,1,0,1,0,8,8,0,9.627475238557508
1,0,1,1,0,0,1,0,0,0,1,1,0,8,8,0,9.625340964748881
0,0,0,1,1,0,0,0,0,0,1,1,1,8,320,1,9.626871925927333
0,0,0,0,0,0,0,0,0,0,0,0,1,8,160,0,9.625391268409688
1,1,0,0,0,0,1,0,0,0,0,1,1,8,8,2,9.623383731357004
0,0,0,1,0,0,1,1,0,0,1,0,0,8,8,0,9.62382316364605
0,0,0,0,0,0,1,0,0,0,1,1,1,8,8,2,9.627632168154873
0,1,0,1,0,0,0,0,1,1,0,1,1,48,8,1,9.621371574886236
1,0,0,0,1,0,0,0,0,0,1,0,0,22,8,2,9.622918494296911
0,0,1,1,0,0,0,0,1,0,1,0,1,8,8,0,9.627426198046333
0,0,0,0,0,0,0,0,1,1,1,1,0,8,8,0,9.626082011221614
1,0,1,1,0,1,1,0,1,0,0,1,0,8,8,2,9.6257588274185
1,1,1,0,1,0,1,0,0,1,0,1,0,8,160,0,9.62516352769767
0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,9.622876601785485
0,1,0,0,0,0,0,0,0,0,1,1,1,8,320,2,9.626525265381288
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,2,9.628301783902987
0,1,0,1,0,0,0,0,0,1,0,0,0,22,8,0,9.627361117901325
1,0,1,0,0,1,1,0,1,0,0,1,1,8,160,0,9.628407832878212
0,0,0,0,0,0,0,0,0,0,1,1,1,48,160,1,9.624366758652979
1,0,0,0,0,1,1,0,0,0,0,1,1,8,320,0,9.626963328579919
0,0,0,1,0,1,0,0,0,1,1,1,0,8,8,2,9.628327575865718
0,0,0,1,0,0,0,1,1,1,0,1,0,48,8,1,9.627075929575573
1,1,1,0,0,1,1,0,0,1,0,1,1,22,160,0,9.62110306647556
0,0,1,0,1,0,0,0,0,1,0,1,1,48,8,2,9.626518682962201
0,0,0,0,0,0,1,0,0,0,0,0,1,22,160,0,1.98
0,0,0,0,0,0,0,0,0,1,1,1,0,8,320,1,9.625758495838262
0,0,0,1,0,0,0,0,0,1,1,1,1,8,320,2,9.624096182438844
0,0,0,0,0,0,1,0,0,0,0,1,1,8,8,0,0.88
0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,0,9.628442807915048
0,0,0,0,1,0,0,0,0,0,1,1,1,8,8,0,9.627136411412904
1,0,1,1,0,0,0,0,0,0,1,1,1,48,8,1,9.625277773484795
0,0,0,1,1,1,1,0,0,0,0,0,0,8,160,0,9.624074149379632
0,0,0,0,0,0,1,1,0,0,0,1,0,48,320,0,9.628644543165725
1,1,1,0,1,1,0,1,0,1,1,0,1,8,8,1,9.627196709997735
0,0,0,0,0,0,0,0,0,1,1,1,1,8,160,0,9.621355213161504
1,1,0,0,0,0,1,0,0,0,0,0,1,8,320,0,9.627556916756088
0,1,1,1,0,0,0,0,0,0,1,0,0,44,8,0,9.628090138896827
0,0,0,1,0,1,1,0,0,0,0,1,0,8,160,0,9.626594690852652
1,0,1,1,0,1,1,0,1,1,0,1,0,8,8,0,9.623873893612807
0,1,0,1,0,0,0,0,0,0,0,1,0,8,160,0,9.6249382347229
1,1,1,0,1,1,0,0,0,1,0,0,1,8,160,0,9.624696349089174
0,0,0,0,0,1,1,0,0,0,0,1,1,8,8,2,9.622641987240655
0,0,0,0,0,1,1,0,0,0,1,1,0,8,8,0,9.6251887964731
0,0,0,1,0,1,0,0,1,1,0,1,1,8,8,0,9.622389254105974
1,1,1,0,0,0,1,1,0,0,0,1,1,8,8,0,9.625329143827512
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,2,9.62461575504575
0,0,0,0,0,0,1,1,0,0,0,0,1,8,160,0,9.624148355576036
0,0,0,0,0,0,0,1,0,0,1,0,1,8,160,0,9.623704723099289
1,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,9.625140857919769
0,1,0,1,0,0,0,0,0,0,1,0,0,8,8,0,9.623651667463012
0,0,1,1,0,0,1,0,1,1,1,0,0,8,320,2,9.621557866910459
0,0,0,0,0,1,1,0,0,0,0,1,1,8,8,1,9.621285065110683
1,0,0,0,0,1,0,0,0,0,1,0,1,22,8,0,9.621907603959155
0,0,0,0,0,1,1,0,0,1,0,1,1,8,160,0,9.628482252402549
1,0,1,0,0,1,1,0,0,0,0,1,1,8,8,0,1.35
1,0,1,0,0,1,1,0,0,0,0,0,1,8,160,0,9.628797994669071
0,0,0,0,0,0,1,0,0,1,0,1,1,22,160,0,9.62437849140024
0,0,0,0,0,0,0,0,0,1,1,1,0,8,8,0,9.623218456610825
