iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.11
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.11
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.17
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.18
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,90,2.2
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,90,2.22
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,90,2.22
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,90,2.35
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.37
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.37
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90,2.39
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90,2.39
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,2.64
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,2.72
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,2.72
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,90,2.82
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,90,2.82
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,90,2.84
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,10,2.88
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,2.96
