auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,0,1,0,0,0,0,0,0,0,2.272727,1
0,0,0,0,0,0,0,1,0,0,0,0,1.909091,1
0,0,0,1,1,0,0,1,0,1,0,1,1.818182,0
0,0,1,1,0,0,0,0,0,0,0,1,2.454545,1
0,0,0,0,0,0,0,1,0,1,1,1,1.454545,0
0,0,0,0,1,0,0,1,0,0,0,1,1.818182,0
1,0,0,1,0,0,0,0,0,0,0,1,2.636364,1
0,0,0,1,1,0,0,0,0,0,0,0,1.181818,0
0,0,0,0,1,0,0,0,0,0,0,1,1.181818,0
0,0,0,1,1,0,0,1,0,1,0,0,1.181818,0
1,1,0,1,0,0,0,0,0,0,0,1,1.272727,0
1,0,0,0,0,0,0,1,0,0,0,0,2.454545,1
1,0,0,1,0,0,0,1,0,1,0,1,1.272727,0
1,1,0,0,0,0,0,1,1,0,1,0,1.272727,0
1,0,1,0,0,0,1,1,1,0,1,0,1.272727,0
1,0,1,1,1,0,0,1,1,1,1,0,1.272727,0
0,0,0,0,0,0,0,1,0,1,1,0,1.636364,0
0,0,0,1,0,0,0,1,0,1,1,0,1.363636,0
0,0,0,0,0,0,0,0,0,1,1,0,1.363636,0
0,0,0,0,0,0,1,1,0,1,1,0,1.636364,0
0,1,0,0,0,0,0,1,0,1,1,0,1.363636,0
0,1,0,0,0,0,0,1,0,1,1,1,1.363636,0
0,0,0,0,0,1,0,1,0,0,0,0,1.363636,0
0,0,1,0,0,1,0,0,0,0,1,0,1.636364,0
1,0,0,0,0,0,0,0,0,0,0,0,1.454545,0
0,0,0,0,0,0,0,1,0,0,0,1,1.454545,0
1,0,0,0,0,0,0,1,0,1,0,0,1.454545,0
0,0,0,0,0,0,0,1,0,1,0,0,1.454545,0
1,0,0,0,0,0,0,1,0,0,0,1,2.0,1
0,0,0,0,0,0,0,0,0,0,0,0,1.454545,0
1,0,1,0,0,0,0,0,0,0,0,0,1.454545,0
1,0,0,0,0,0,0,0,0,1,0,0,1.454545,0
0,0,0,0,0,1,0,0,0,0,1,0,1.545455,0
0,0,0,0,0,1,0,0,0,0,1,1,1.545455,0
1,0,0,0,0,0,0,0,0,0,1,0,1.909091,1
1,0,0,0,0,0,1,1,0,0,1,0,1.545455,0
1,0,0,0,0,0,0,1,0,1,1,0,1.545455,0
0,0,0,0,0,0,1,0,0,0,1,0,1.545455,0
0,0,1,0,0,0,1,0,0,0,1,0,1.545455,0
1,0,0,1,0,1,0,0,0,0,1,0,1.636364,0
1,0,1,1,1,1,0,0,0,1,0,1,1.636364,0
1,0,0,1,1,1,0,0,0,0,1,0,1.636364,0
1,0,1,1,0,1,1,1,0,1,0,1,1.636364,0
1,0,1,1,1,1,1,0,0,1,0,0,1.636364,0
1,0,1,1,1,1,0,0,0,0,0,0,1.636364,0
1,0,0,1,0,0,0,0,0,0,1,0,1.636364,0
1,1,0,0,1,0,0,0,0,0,1,0,1.909091,1
1,0,0,0,0,0,0,1,0,0,1,1,1.636364,0
0,0,0,1,0,0,0,0,0,0,0,0,1.727273,0
0,0,1,1,1,0,0,0,0,0,0,0,1.727273,0
0,0,1,1,0,0,0,1,0,0,0,1,2.272727,1
0,0,0,1,0,0,0,1,0,0,0,1,2.272727,1
0,1,0,0,1,0,0,0,0,0,0,1,1.727273,0
1,1,0,0,1,0,0,1,0,1,0,1,1.818182,0
1,1,0,0,1,0,0,1,0,1,0,0,1.818182,0
1,1,0,0,0,0,0,1,0,1,0,1,1.818182,0
1,0,0,1,1,0,0,1,0,0,1,0,1.818182,0
1,0,0,0,0,0,0,0,0,1,1,0,1.818182,0
1,0,0,1,0,0,0,0,0,0,0,0,2.272727,1
1,1,1,1,0,0,0,1,0,1,1,1,1.909091,1
1,1,1,1,1,0,0,1,0,1,1,1,1.909091,1
1,1,1,1,0,0,0,1,0,0,1,1,1.909091,1
1,0,0,0,0,0,1,0,0,0,0,0,1.909091,0
1,0,0,0,0,0,0,0,0,0,0,1,1.909091,1
1,1,1,1,1,0,1,1,0,1,0,0,1.909091,1
0,0,0,1,0,0,0,0,0,0,0,1,2.0,1
0,0,0,1,0,0,0,0,0,1,0,0,2.181818,1
0,0,1,1,0,0,0,0,0,0,0,0,2.181818,1
1,0,0,1,0,0,1,0,0,1,0,1,2.181818,1
