NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,1,1,0,0,0,1,0,1,0,8,8,0,0.29
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,0.32
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,1,0.37
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,2,0.38
0,1,0,0,1,1,0,0,0,0,0,0,0,22,8,0,0.41
0,0,0,0,0,0,0,1,0,0,0,0,1,8,320,0,0.45
1,1,0,0,1,0,0,0,0,1,0,1,0,22,8,0,0.38
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,1,0.5
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,0,0.55
1,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,0.59
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,0.32
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,0.36
0,1,0,0,0,0,1,0,0,1,0,0,0,8,8,0,0.35
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,0.37
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,0.4
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,2,0.41
1,1,1,0,0,0,0,1,0,0,0,0,0,44,8,1,0.62
1,0,1,0,0,1,0,0,0,0,1,1,1,44,160,0,0.86
1,1,0,0,1,0,1,1,0,1,0,0,0,48,8,1,1.2277631980203578
0,0,1,1,0,1,0,1,0,1,1,1,1,22,160,0,1.2261218777399687
0,0,1,0,1,0,1,1,0,1,1,0,0,22,8,2,1.2273587553672465
1,1,1,1,1,0,1,1,0,0,0,0,0,22,320,0,1.2224758868446826
0,1,1,0,1,1,0,0,0,0,0,0,1,8,160,0,1.223703175063441
0,0,1,0,0,1,1,0,0,1,1,0,1,22,8,0,1.2219371140249846
0,1,1,0,1,0,1,0,0,0,1,0,1,22,8,1,1.2280703673836333
