NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.09
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,1.57
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,1.81
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.3
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,2.7
0,0,1,1,0,0,1,0,0,1,0,1,0,22,320,0,3.65
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,3.67
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,4.4
0,1,0,0,1,0,0,0,0,0,0,0,0,22,160,0,4.83
1,1,1,0,0,0,1,0,0,0,0,0,0,44,160,0,5.28
1,0,1,1,0,1,0,1,0,1,0,1,0,44,320,0,6.77
1,0,1,1,1,0,0,0,0,1,0,1,0,22,320,0,4.69
1,1,1,0,0,1,0,1,0,1,0,1,0,22,320,0,3.48
0,0,0,0,0,0,0,0,0,0,1,1,1,22,320,0,4.59
1,1,0,0,0,0,0,1,0,1,0,1,0,48,8,0,6.29
1,0,0,0,1,1,0,0,0,0,1,1,0,8,160,1,12.558804244274777
0,1,1,1,0,1,0,0,1,1,0,1,1,44,160,2,12.558063689749488
0,0,1,0,0,1,0,1,0,0,1,1,0,8,8,1,12.553437696754226
0,0,0,1,0,0,1,0,0,1,0,1,1,44,160,0,12.555453372285458
1,1,0,0,1,1,0,1,0,0,1,1,0,48,8,0,12.557455782755916
1,0,0,0,1,0,0,1,0,1,1,0,0,48,320,2,12.554770102591988
1,0,1,1,0,1,0,0,0,1,0,0,1,48,320,2,12.557651360842716
0,1,1,1,1,0,0,0,0,0,1,1,1,8,320,2,12.554237492596547
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,2,12.5523591668995
1,0,1,1,1,1,1,1,1,0,0,0,1,44,320,2,12.552448367169124
1,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,12.55666827804462
1,0,1,0,1,0,0,0,0,1,0,1,0,44,8,1,12.55346592554715
1,1,1,0,1,1,1,0,0,1,1,0,1,8,320,2,12.551891455060414
1,1,1,1,0,0,1,0,0,1,1,0,0,22,320,0,12.55252700810444
1,1,0,1,1,1,0,0,0,1,0,1,0,48,160,0,12.55721651609113
