iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.31
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.32
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.29
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.5
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.27
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.32
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.28
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.29
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.31
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.24
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,1.34
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.25
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.28
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.25
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,90,1.36
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.3
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,1.77
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,1.48
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,90,1.79
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1.51
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.5
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,1.77
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,10,2.32
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,90,1.79
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,10,1.65
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,90,1.62
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,1.76
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,1.69
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,10,2.05
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,10,2.97
0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,90,3.9057831967540677
0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,90,3.9031520454425346
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,90,3.903629095879047
1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,10,3.9061679375004594
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,1.35
0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,90,3.9060268673103273
0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,90,3.9011156299484098
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,1.47
0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,90,3.9064236987852423
1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,90,3.902413812053772
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.99
0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,90,3.9042102605901707
1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,90,3.90727733842573
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.25
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.33
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,1.97
0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,90,3.903322252354529
1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,90,3.9062350107900943
1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,90,3.905818252267706
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,90,3.9054697200756996
