auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,0,0,1,0,0,0,1,0,1,0,0.25
0,1,1,1,1,0,0,1,1,1,1,1,0.25
0,0,0,0,0,1,1,0,0,0,1,1,1.11
0,1,1,0,0,1,1,0,0,0,0,0,1.12
0,1,1,0,0,1,1,0,1,0,1,0,1.15
0,1,1,0,0,1,1,0,1,0,1,0,1.15
0,1,0,1,1,1,0,1,1,1,1,1,1.17
0,1,1,1,1,1,1,1,1,0,1,0,1.17
1,1,1,1,1,1,0,1,0,1,1,1,4.62
1,1,1,1,1,1,0,1,0,1,1,1,4.62
1,1,1,1,0,1,0,1,0,1,1,1,4.63
1,1,1,1,0,1,0,1,0,1,1,1,4.63
1,0,1,1,1,1,1,1,1,0,1,0,4.66
1,0,1,0,1,1,0,0,1,0,1,0,4.67
1,1,1,1,1,1,1,1,1,0,1,0,4.71
1,1,1,1,1,1,1,0,1,0,1,0,4.71
1,1,1,1,1,1,1,1,1,0,1,0,4.71
1,1,1,1,1,1,1,0,1,0,1,0,4.71
1,1,0,0,1,1,0,1,1,1,0,0,4.72
1,1,1,1,1,1,1,1,1,0,0,1,4.72
