iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.19
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.34
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,10,1.56
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,90,1.71
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,1.77
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,10,1.55
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,90,1.75
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,10,1.86
0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,90,1.89
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,1.55
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,10,2.02
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,90,1.87
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,1.46
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,2.07
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,10,1.98
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,2.03
0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,10,2.38
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,10,2.33
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,10,2.85
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,10,1.98
1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,10,3.9044136194993175
1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,10,3.9069034326607683
1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,10,3.9014364102088726
0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,90,3.9089637133145496
1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,90,3.904349433477502
1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,90,3.90171506407911
0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,10,3.9058949389547566
1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,90,3.90777935458921
1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,10,3.9014276757003468
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,10,3.903491516190019
0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,90,3.9042017062679024
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,10,3.903095549999986
0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,10,3.9083497717404683
1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,10,3.9054437664956345
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,10,3.902221553057359
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,90,3.9055406447011745
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,10,3.02
1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,90,3.9043865719047797
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,90,1.69
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,10,1.97
0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,10,3.9062549682541086
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,10,3.9059662135760833
0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,90,3.90768416138396
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,1.6
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,90,3.9039368100110226
1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,10,3.9042075547460975
0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,90,3.903539171407773
1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,10,3.9027300428852096
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,90,3.903195083208959
0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,10,2.07
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.905629631795443
0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,90,3.9012234733715814
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,90,3.9030059025122283
0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,10,3.9086243400492564
0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,90,3.906855794715419
0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,10,3.903520596131395
1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,90,3.9025378392509533
0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,90,3.9029872970562365
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,10,3.9078567644810294
0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,90,3.9051892781412114
