NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,0,0,0,1,0,0,0,0,1,0,1,8,320,0,6.79
1,1,1,0,1,1,0,0,0,1,0,1,0,48,320,0,7.96
0,0,1,0,1,1,0,0,0,1,0,1,1,44,160,0,22.12
1,0,1,1,0,0,0,1,0,1,0,1,0,22,160,0,7.53
1,1,0,0,0,0,0,0,1,0,0,1,0,48,8,1,12.86
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,10.19
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,1,4.63
0,1,1,0,0,0,0,1,0,1,0,0,0,44,8,1,15.63
1,0,1,0,0,1,0,0,0,0,1,1,1,22,320,0,9.97
1,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,6.21
1,1,0,0,0,1,0,0,0,0,1,1,0,44,160,2,27.45765168845219
0,1,1,0,0,0,0,1,0,1,1,1,1,48,160,2,27.458986184503992
1,0,0,0,1,0,0,0,0,1,0,0,0,48,8,0,27.458230133414457
0,0,1,1,0,1,0,1,0,0,0,1,0,22,160,2,27.451790737188396
0,0,0,0,0,0,1,1,1,0,1,1,0,22,160,2,27.451068340491986
1,0,0,1,1,1,1,0,1,0,1,1,1,22,160,0,27.456621512008134
0,1,0,1,0,0,0,0,0,0,0,0,0,8,160,0,27.45367912477969
1,0,0,0,1,0,1,0,1,0,0,1,0,22,320,1,27.457155606811845
0,1,1,1,0,0,1,1,0,0,1,1,0,8,320,2,27.451183738358786
0,1,0,1,1,1,0,1,1,1,0,0,0,48,160,2,27.456996328980566
1,0,1,0,0,0,0,1,1,0,0,1,0,44,160,1,27.45579570590641
0,1,0,0,0,1,1,1,0,0,0,1,0,44,160,1,27.454532266743232
0,1,0,1,1,1,1,1,0,0,0,1,1,22,160,0,27.45434166963138
1,0,1,0,0,1,0,1,1,0,0,1,0,48,8,1,27.457478674667634
1,0,1,1,1,1,0,1,1,0,0,1,1,44,160,2,27.45562962293902
0,1,1,0,0,1,0,1,1,0,1,0,1,44,160,1,27.45470008514886
1,0,0,0,1,1,0,0,1,1,0,1,0,22,8,2,27.45365493230849
0,1,0,1,1,1,1,0,0,1,0,0,1,44,320,1,27.455677901353013
0,1,0,0,1,0,1,1,0,0,0,1,0,8,8,2,27.45192163798862
0,1,1,0,0,0,0,1,1,0,0,1,1,48,320,0,27.45836284802574
0,1,0,1,0,0,1,1,1,0,1,1,1,8,8,2,27.45362213496362
0,1,0,1,1,0,1,1,1,0,1,0,1,8,8,2,27.45118855104593
0,1,0,1,1,0,1,1,1,0,1,0,0,8,160,2,27.452077052798362
0,1,0,1,1,0,1,1,0,0,1,0,1,8,8,2,27.451701383663035
0,1,0,1,0,0,1,1,1,1,1,0,1,8,8,2,27.454980763260576
0,1,0,1,1,0,1,0,1,0,1,0,1,8,8,2,27.452650542182326
0,1,0,1,1,1,1,1,1,1,1,0,1,8,8,2,27.451333165202033
1,1,0,1,1,0,1,1,1,0,1,0,1,8,8,2,27.458678366369483
0,1,0,1,1,0,1,1,1,0,1,1,1,8,8,2,27.452712397075878
0,1,0,1,1,1,1,1,1,0,1,0,1,8,8,2,27.451211398429248
0,1,0,1,1,0,1,1,1,0,1,0,0,8,8,2,27.456149712863645
0,1,0,1,1,0,0,1,1,0,1,0,1,8,8,2,27.45379264625548
0,1,0,1,1,0,1,1,1,0,1,0,1,48,8,2,27.455125124436513
0,1,0,1,1,0,1,1,1,0,1,0,1,44,8,2,27.458994491530344
0,1,1,1,1,0,1,1,1,0,1,0,1,8,8,2,27.458894704365314
0,1,0,1,1,0,1,1,1,0,0,0,1,8,8,2,27.45381740828066
0,1,0,1,0,0,1,0,1,0,1,0,1,8,8,2,27.453016902641597
0,1,0,1,1,0,1,1,1,0,0,0,1,8,8,0,27.455406338057468
0,1,0,1,1,0,1,1,1,0,1,0,1,8,320,2,27.452264277347055
0,1,0,1,1,0,1,1,1,1,1,0,1,8,8,2,27.456056550909604
1,1,0,1,1,0,1,1,1,0,1,1,1,8,8,1,27.456650940193512
0,1,0,1,1,0,1,1,1,0,1,0,1,8,160,2,27.458138658902882
0,1,0,1,1,0,1,1,1,1,1,0,1,48,8,2,27.453977792097174
0,1,0,1,1,0,1,1,1,0,1,0,1,8,8,1,27.455830420994662
0,1,1,1,1,0,1,1,1,0,1,0,1,8,8,1,27.457758860566692
0,0,1,1,1,0,1,1,1,0,1,0,1,8,8,2,27.456992602414974
0,1,0,1,1,0,1,1,1,1,1,0,1,44,8,1,27.455631551520415
0,1,0,0,1,0,1,1,1,0,1,0,1,8,8,2,27.4550681208011
0,1,0,1,1,0,0,0,1,1,0,0,1,44,8,2,27.452836827956897
0,0,0,1,1,1,1,1,1,0,1,0,1,8,8,2,27.458265758444995
0,0,0,1,1,0,1,1,1,0,1,0,1,8,8,2,27.458796902313377
0,1,0,1,1,0,1,1,1,1,0,0,1,8,320,2,27.457018353682642
0,1,0,1,1,0,1,1,1,1,1,0,1,22,8,2,27.45438906110004
0,1,1,1,1,0,1,0,1,0,1,1,1,44,8,2,27.45125799489026
0,1,0,1,0,0,1,1,1,0,1,0,1,8,320,2,27.45385509230466
0,1,0,0,1,0,1,1,0,1,1,0,1,8,8,2,27.458729386721675
0,1,0,1,1,0,1,1,1,0,1,0,1,44,8,0,27.45669007582323
0,1,1,1,1,0,1,1,0,1,1,0,1,8,8,2,27.455846075272184
0,1,0,1,0,0,1,1,1,0,1,0,1,44,8,2,27.45774652536532
0,1,0,1,1,1,1,1,1,0,1,0,1,8,8,1,27.45136249385101
0,1,0,1,1,0,1,1,1,0,1,0,1,8,8,0,27.458950438148136
0,1,0,1,1,0,1,1,0,0,1,0,1,8,320,1,27.454383867156604
