NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,1,0,0,1,1,0,1,0,22,8,0,1.11
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,1.13
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,1.17
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,2,1.18
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,1.46
1,0,1,1,0,0,0,0,0,0,1,0,0,22,160,0,1.61
0,1,1,0,0,0,0,0,1,1,0,1,0,44,8,0,2.0
0,1,0,0,0,0,0,0,1,0,0,0,0,22,160,0,2.06
0,1,1,0,0,0,0,1,0,1,0,1,0,44,8,0,2.09
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,2,2.57
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,2,2.59
1,0,0,0,0,0,0,0,1,1,0,1,1,48,8,1,3.71
1,1,0,0,0,0,0,1,0,0,1,1,0,22,8,1,4.811054130437468
0,1,1,0,0,0,0,1,0,0,1,0,1,48,8,1,4.811815150821423
0,0,0,0,0,1,0,0,0,1,0,1,0,8,160,0,4.813057351502447
1,1,1,1,0,1,0,0,1,1,0,0,0,8,320,2,4.81402691366924
0,1,0,1,1,0,0,1,0,1,0,0,1,22,320,1,4.814191833233189
1,0,0,0,0,0,0,0,0,1,0,1,1,44,320,1,4.814805058990098
1,0,0,1,1,1,1,1,0,1,0,0,0,22,160,0,4.815475642016717
1,1,1,0,1,1,1,0,1,1,1,0,0,8,8,2,4.815773730444048
