auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,1,1,1,0,1,1,1,1,1,1,6.08
1,0,1,0,0,1,1,1,1,1,1,1,4.66
1,0,0,0,0,0,0,0,0,1,1,0,5.95
1,0,1,1,0,1,0,1,0,1,1,0,4.59
1,1,1,0,0,1,0,0,1,0,0,0,4.73
0,0,0,1,1,1,0,1,0,0,1,1,1.11
1,1,1,1,1,1,0,1,1,1,1,0,4.71
1,0,0,0,1,0,1,1,1,1,1,0,6.08
1,0,0,1,0,0,1,1,0,0,1,1,5.96
0,0,0,1,0,1,0,0,0,1,1,0,1.11
1,1,0,0,0,1,0,1,0,0,0,0,9.197082656992944
0,0,1,1,1,0,1,1,1,0,1,0,9.19635896139056
0,0,1,0,1,0,0,0,1,1,1,0,9.198247264417619
0,1,1,0,1,1,0,0,1,1,1,0,1.17
1,1,1,1,1,1,1,1,0,1,0,0,4.62
0,1,1,0,0,0,0,0,1,1,1,0,9.197502744527707
0,0,0,1,0,1,1,1,1,1,1,1,9.196817534566554
0,0,1,1,1,1,1,1,1,0,1,0,9.196793767102927
0,0,0,0,1,1,1,1,0,0,0,0,9.198866063443695
1,0,1,1,0,0,0,1,0,0,1,0,9.196723022636403
0,0,1,1,1,1,1,0,0,0,1,1,9.197097783317458
1,0,1,0,1,0,1,1,0,1,0,1,9.198112588972396
0,1,1,1,0,1,1,0,1,1,0,1,9.196079344412704
1,1,0,1,0,0,0,1,1,1,1,1,9.198752896857458
1,1,1,1,0,1,0,1,1,0,1,0,9.193108974517887
1,0,1,0,1,0,0,1,1,1,0,1,9.19754419297809
1,0,0,0,1,0,0,1,1,0,0,0,9.197408343543861
0,0,1,0,1,1,1,0,1,1,0,0,9.197725050524086
1,1,1,0,1,1,0,0,1,1,0,0,9.196404942643346
0,0,1,1,1,1,0,1,0,0,0,0,9.196963496419501
0,1,0,0,1,1,0,0,0,0,0,0,1.12
0,0,0,0,1,1,0,0,0,0,1,1,9.19244773610037
0,0,0,0,1,1,0,0,1,0,1,1,9.191805310563094
1,1,0,0,1,1,1,0,0,0,1,0,4.63
0,1,0,0,1,1,1,0,0,1,0,0,9.19623394201064
0,1,0,1,1,1,0,0,0,0,0,0,9.192020291844523
0,1,0,0,1,1,0,0,0,0,0,1,9.195589165486929
0,1,0,0,0,0,0,0,0,1,0,0,2.45
0,1,0,0,1,1,0,0,0,1,0,0,1.12
0,1,1,0,1,1,1,1,0,0,0,0,9.195276955234592
0,1,0,0,0,1,0,0,0,0,0,0,1.12
0,1,0,0,1,1,0,0,1,0,0,0,9.196548601341874
0,1,0,0,1,0,0,0,0,0,0,0,2.45
0,1,0,0,1,1,0,0,0,0,1,0,9.192635696360318
0,1,1,0,1,1,0,0,0,0,0,0,1.12
0,1,0,0,0,1,0,0,0,0,1,0,1.12
0,0,0,0,1,1,0,0,0,0,0,0,1.11
0,1,0,1,1,0,0,0,0,0,0,0,2.45
1,1,1,0,1,1,0,0,0,0,0,1,9.195286727229119
0,0,0,0,1,1,0,1,0,0,0,0,9.192522134307614
0,1,0,0,1,1,0,1,0,0,0,0,9.19355659957849
1,1,0,0,1,1,0,0,0,0,0,0,9.194617601354535
0,1,0,0,1,1,1,0,0,0,0,0,9.197724140878428
0,1,0,0,1,0,0,1,0,0,0,0,2.45
0,1,0,0,1,1,0,0,0,1,1,0,1.12
0,1,0,0,1,1,0,0,0,0,1,1,9.196710946477607
0,1,1,0,1,1,0,0,1,0,0,0,9.193500305646644
1,0,0,0,1,1,0,0,1,0,0,0,9.195569043840724
0,1,0,0,1,1,1,0,0,0,0,1,9.193610451990661
0,0,0,0,0,1,0,0,1,1,0,0,1.17
1,1,0,0,0,0,0,0,0,0,0,0,8.3
0,1,0,0,1,1,1,0,1,0,0,0,9.194466963988605
0,1,1,0,0,1,0,0,0,0,0,0,1.12
0,1,0,1,1,1,0,0,0,1,0,0,9.194171419970708
1,1,0,0,1,1,0,0,0,0,0,1,9.191267370231046
0,1,0,0,1,1,0,1,0,0,0,1,9.193570461526187
0,0,0,0,1,1,0,0,0,0,1,0,9.192425906518926
0,1,0,0,1,1,0,0,1,1,1,0,9.19376447039092
0,0,1,0,1,1,0,0,0,1,0,0,9.19153136929882
0,1,0,1,1,0,0,0,0,1,0,0,9.196086026062044
0,1,0,0,1,1,0,1,1,0,0,0,1.15
0,1,0,0,0,1,0,0,1,0,0,0,9.19332200447041
0,0,0,1,1,1,0,0,0,0,0,0,9.198438585936055
1,1,0,1,1,1,0,0,0,0,0,0,9.19420921551783
0,1,0,0,1,1,0,0,1,0,1,0,9.198299801655669
0,1,0,0,1,0,0,0,1,0,0,1,9.196519744472015
0,1,0,0,1,1,0,0,0,1,0,1,9.1925959874665
0,1,0,0,0,0,0,0,0,0,0,0,2.45
1,0,0,0,1,1,1,0,0,0,0,0,9.197680709860203
0,1,0,0,1,0,0,1,1,0,0,0,9.197231674673095
0,0,1,0,1,1,0,0,0,0,0,0,9.194884216937265
1,1,0,0,1,0,0,0,0,0,0,0,9.194823342216148
1,1,0,0,1,1,1,0,0,0,0,0,9.198745135444298
0,1,0,1,1,1,0,0,0,0,1,1,9.195133881977682
0,1,0,1,0,1,0,0,0,1,0,0,9.198592453392163
0,0,0,1,0,1,0,1,0,1,0,0,9.191955729417081
0,0,0,0,0,1,0,0,0,0,0,0,1.11
0,1,0,1,1,1,1,0,0,1,1,0,9.195697871656735
0,0,0,0,0,1,0,0,0,0,1,0,1.11
1,0,1,0,1,1,0,0,0,0,0,0,9.198140638751338
