write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,44119.05
write,0,linux-sysepoll,0,0,1,0,1,0,2,1,63826,34805,35485,22259,25245,41941,29825,29081,20075,46141,14,3769,1,61153,1,1,1,1,28,50628.46
write,0,poll,0,1,0,0,1,1,2,2,1408,18382,51470,23993,6771,48283,7260,48554,13042,11131,7,34162,1,7330,1,0,1,0,1591,49521.69
write,0,poll,0,1,0,0,1,1,2,2,1408,18382,51470,23993,6771,48283,7260,48554,27977,11131,7,34162,1,7330,1,0,1,0,1591,49521.69
write,0,linux-sysepoll,1,0,0,0,0,1,1,1,9441,18382,51470,9576,11850,62386,7260,14813,13042,11131,1,34162,1,7330,1,0,1,0,1365,48278.48
write,1,linux-sysepoll,0,0,0,0,1,0,2,0,33851,18382,35249,23993,6771,45068,46822,43483,13042,31101,4,16675,1,12372,1,1,1,0,1591,47453.64
write,1,linux-sysepoll,0,0,0,0,1,0,2,0,33851,18382,35249,23993,6771,45068,46822,43483,36938,31101,11,16675,1,12372,1,1,1,0,1591,47453.64
write,0,poll,0,0,0,1,1,1,2,2,63826,34805,35485,22259,25245,41941,29825,29081,20075,46141,14,51705,1,61153,1,1,1,1,28,47047.82
write,0,poll,0,0,0,1,1,1,2,2,22950,18382,51470,9576,6771,48283,7260,14813,13042,11131,1,34162,1,7330,0,0,1,0,1365,46975.78
write,0,linux-sysepoll,0,0,0,0,1,1,2,2,63826,34805,35485,22259,25245,41941,29825,29081,20075,46141,14,43328,1,61153,1,0,1,1,28,46948.29
write,0,linux-sysepoll,0,0,0,0,1,1,2,2,33354,34805,35485,22259,25245,41941,29825,1225,20075,46141,14,43328,1,61153,1,0,1,1,28,46948.29
write,0,linux-sysepoll,0,1,1,1,1,1,2,2,9441,18382,51470,23993,9037,48283,20466,14813,13042,11131,7,37854,1,11020,1,0,0,1,1591,46937.75
write,0,linux-sysepoll,0,1,0,1,1,0,2,1,10852,37559,51470,23993,24889,45068,46058,43483,31043,31101,4,2238,1,7330,0,0,1,1,1591,46735.0
write,0,linux-sysepoll,0,1,0,0,1,0,2,1,17876,59019,45802,31821,10078,56080,51548,5965,11516,60937,5,46420,1,65237,0,1,0,0,2177,46694.93
write,0,linux-sysepoll,0,0,0,0,1,0,2,1,17876,59613,30170,31821,10078,56080,51548,26960,11516,11131,7,34162,1,7330,1,0,1,0,1591,46694.93
write,0,linux-sysepoll,0,1,0,0,1,1,2,2,9441,18382,51470,23993,6771,48283,7260,14813,13042,11131,7,34162,1,7330,1,0,1,0,1591,46694.93
write,0,linux-sysepoll,0,0,0,0,1,0,2,1,17876,59613,30170,31821,10078,56080,51548,26960,11516,11131,7,65315,1,7330,0,0,1,0,1591,46694.93
write,0,linux-sysepoll,0,0,0,0,1,1,2,1,1408,18382,51470,9576,6771,48283,7260,14813,13042,11131,1,34162,1,7330,1,0,1,0,1365,46694.93
write,0,linux-sysepoll,0,1,1,0,1,1,2,2,9441,18382,51470,23993,6771,48283,46398,14813,13042,11131,7,34162,1,7330,1,0,1,0,1591,46694.93
write,0,linux-sysepoll,0,0,0,0,1,1,2,1,9441,18382,51470,23993,6771,45068,46058,43483,31043,31101,4,16675,1,7330,1,0,1,0,1591,46694.93
write,0,linux-sysepoll,0,0,0,0,1,0,2,1,1408,18382,51470,53146,6771,48283,7260,14813,13042,11131,7,34162,1,7330,1,0,1,0,1591,46694.93
