iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,90,3.28
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10,4.05
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,90,3.27
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,90,2.16
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,90,2.48
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,90,2.71
0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,10,7.05
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,90,2.87
0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,10,6.69
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,2.2
1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,90,8.258403024174694
1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,90,8.25117642933762
0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,10,8.258638728204716
1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,90,8.254985998665495
1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,10,8.257511765932312
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,10,8.257288448830472
1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,10,8.255862530835476
0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,10,8.252051772662353
1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,10,8.256697099927152
0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,10,8.257781891866475
0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,90,8.258667836821267
0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,10,8.254040016306705
0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,90,8.255174044439544
1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,10,8.258467997493804
1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,10,8.257361233261959
0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,90,8.258974515848765
0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,10,8.2532144839648
0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,10,8.256680942373318
1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,10,8.252519295296795
1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,90,8.25480161727231
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,10,8.252935843630215
0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,90,8.25345922895153
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,90,8.252044988573063
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,90,8.252990971051887
0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,90,8.254332351934076
1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,10,8.25505204161594
0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,10,8.251711080521519
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,90,2.48
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,90,8.25731680926523
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,10,8.255396014247872
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,90,3.01
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,90,8.253385868718029
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,90,3.49
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,90,8.25836205790764
