iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,1.58
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.65
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.77
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.8
1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.81
0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.82
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.82
1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.82
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.83
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,90,1.84
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,1.87
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,1.88
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.89
0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,90,1.95
0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,90,2.0
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,90,2.06
0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,10,2.07
1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,10,2.08
0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,90,2.11
0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,90,2.12
