OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,24222.9437547284
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,25793.9612494522
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,26199.6131878054
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,25264.5994352814
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,25145.9710314356
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,19508.5848998214
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,25036.9541112063
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25894.1808545927
1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,16503.8219594564
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,25915.5587104725
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,18884.4058365333
0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,15080.068354737798
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,23912.8734808309
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,25498.5100466867
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,18799.3913919446
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26701.9988499616
1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,16764.9513590084
1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,15080.067331609554
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,23941.8462974325
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,16250.1552089477
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,25320.9494357136
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,25036.9541112063
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,23325.2388327854
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,19508.5848998214
1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,16764.9513590084
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,16950.4557608132
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,18884.4058365333
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,18799.3913919446
1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,17350.3426156917
1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,16503.8219594564
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,25631.1303639985
0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,15080.073238527963
0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,15080.066689527881
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20391.4527171371
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15080.071286805438
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,15080.07273667525
1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,15080.072116584264
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,15080.067085809484
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15080.067421477052
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,25561.7559033325
0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,15080.072791745406
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,15080.07159258303
