auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,0,0,0,0,1,0,0,1,0,0,1.29
1,0,0,0,1,0,0,0,0,1,0,0,1.32
0,0,0,0,1,0,0,0,0,1,0,0,1.32
1,0,0,0,1,0,0,1,0,1,0,0,1.32
0,0,1,0,1,0,0,0,0,1,0,0,1.32
1,0,0,0,0,1,0,1,0,0,1,0,1.62
0,0,0,0,0,0,0,0,1,0,0,0,1.81
1,0,0,0,0,0,0,0,1,0,0,0,1.83
0,0,0,0,0,1,0,1,0,0,1,0,2.4
0,0,0,0,0,1,0,0,0,1,1,0,2.4
0,0,0,0,0,1,0,0,0,1,1,1,2.42
0,0,0,1,0,0,0,0,0,1,0,0,5.8
1,0,0,1,0,0,0,0,0,1,0,0,5.85
1,0,1,1,1,0,0,0,0,1,0,1,5.89
1,0,1,0,1,1,1,0,1,1,1,0,7.09
1,0,0,0,0,1,0,0,1,1,1,0,7.13
1,0,1,1,1,1,1,1,1,1,1,1,8.05
1,0,1,1,1,1,0,1,1,1,1,0,8.14
0,0,1,1,0,1,1,0,1,1,1,0,9.09
1,1,1,1,0,1,0,1,1,1,1,0,26.47
