iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,2.18
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.23
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,10,2.27
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,2.28
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,2.7
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2.72
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,2.75
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,2.75
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,2.75
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,3.07
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,90,3.56
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10,3.85
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,3.91
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,10,4.34
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,10,4.76
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,4.94
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,10,4.98
0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,10,5.31
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10,6.23
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,6.25
