encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,1,0,0,1,0,0,0,0,0,1,10.46
1,0,1,0,0,0,0,1,0,1,0,18.49
1,0,0,0,1,0,0,1,0,0,1,13.61
1,0,0,1,0,0,0,0,0,1,0,14.68
0,0,1,0,0,0,0,1,0,1,0,24.79
0,1,0,0,1,0,0,1,1,0,1,10.43
1,1,0,0,0,0,1,1,0,0,0,23.69
1,1,1,0,0,0,0,1,0,1,0,28.35
0,1,0,0,0,0,1,0,0,0,0,226.32
0,1,0,0,0,0,1,0,1,0,0,185.92
1,1,1,1,1,0,1,1,0,1,1,314.9875910891659
1,1,0,1,1,0,1,0,0,1,0,314.98800003584074
1,1,1,1,1,1,0,0,1,1,0,314.9813800524314
1,0,0,1,0,1,1,0,1,1,1,314.98702254858387
1,1,1,0,0,1,1,1,0,0,0,314.98413988596724
1,1,1,0,0,0,1,0,1,1,0,314.9872356830266
0,0,1,0,1,0,0,1,0,1,0,314.9842423598416
1,0,1,0,1,1,1,1,1,0,0,314.98854233561497
0,0,0,1,0,1,1,1,1,0,0,314.9871133001094
0,1,1,0,1,1,1,0,0,0,1,314.98854568055384
0,0,0,1,1,1,1,1,1,0,1,314.98440313574696
0,1,0,1,0,1,1,1,0,0,0,314.9883794427228
0,1,1,0,0,1,1,1,1,1,1,314.9814026273455
0,0,0,1,0,1,0,0,0,1,0,314.9814352623472
1,1,0,0,0,0,0,1,1,0,1,314.98810957593645
1,1,1,1,0,0,0,1,1,1,1,314.98721580768535
1,1,0,0,0,0,0,0,1,1,1,314.9824776314674
1,1,1,1,1,0,1,0,0,1,0,314.98138514910124
0,0,1,1,0,1,1,0,1,0,1,314.98351320636414
0,0,1,1,1,1,1,1,1,0,0,314.9848120144917
0,1,1,1,0,1,1,0,1,1,1,314.98197745383885
0,1,1,1,1,1,1,0,1,1,1,314.98272888844
0,1,1,1,1,1,1,0,1,1,0,314.9886773944336
0,1,1,1,1,1,1,1,1,1,1,314.9858315697286
1,1,0,1,1,1,1,0,1,1,1,314.98404732475086
0,1,1,1,1,0,1,0,1,1,1,314.98336546786055
0,0,1,1,1,1,1,0,1,1,1,314.982040042935
0,1,0,1,1,1,1,0,1,1,1,314.9855892117673
0,1,1,0,1,1,1,0,1,1,1,314.98520736220433
0,1,1,1,1,1,1,0,0,1,1,314.98708671549264
1,1,1,1,1,1,1,0,1,1,1,314.9870077269968
0,1,1,1,1,1,1,0,1,0,1,314.9838088227986
0,1,1,1,1,1,0,0,1,1,1,314.98814875433425
0,1,1,1,1,1,1,0,0,1,0,314.9842082248294
0,1,1,1,1,0,0,0,1,1,1,314.98615204003966
1,1,1,1,1,1,0,0,1,1,1,314.98111884807315
1,1,1,1,1,1,1,0,0,1,1,314.9860873482123
0,1,1,0,1,1,1,0,0,1,1,314.9863773524715
0,1,1,1,1,1,1,1,0,1,1,314.9855370066422
0,0,1,1,1,1,1,0,1,1,0,314.9885723970399
0,1,0,1,1,1,0,0,1,1,1,314.9821154636231
1,1,1,1,1,1,1,0,1,1,0,314.9858753959716
0,1,1,1,1,1,1,1,1,0,1,314.98312053522113
0,1,1,1,0,1,1,0,1,0,1,314.9860405508819
0,1,1,0,1,1,1,1,1,1,1,314.9868291785915
0,1,0,1,1,1,1,1,1,1,1,314.98361607974965
0,1,1,1,1,1,0,0,1,0,1,314.98247257012775
0,1,1,1,1,1,1,1,1,1,0,314.98726543269265
0,1,1,1,1,0,1,0,0,1,1,314.9836570464949
0,0,1,1,1,0,1,0,0,1,1,314.98318317302574
0,0,1,1,1,1,1,0,0,1,1,314.98190624621867
0,0,0,1,1,1,1,0,1,0,1,314.98147281127444
0,1,1,1,1,0,1,0,1,1,0,314.9859718750237
0,1,1,1,0,1,1,1,1,1,1,314.9872317112921
0,1,0,1,1,0,1,0,1,1,1,314.98834408127533
0,0,0,1,1,1,1,0,1,1,1,314.9849195170944
0,0,1,1,0,1,1,0,1,1,1,314.98867639408843
0,1,0,1,1,1,1,0,0,1,1,314.9844903447535
0,1,1,0,1,1,0,0,1,1,1,314.9837782497933
0,0,1,1,1,1,0,0,1,1,1,314.9846135908385
0,0,1,0,1,1,1,0,1,1,1,314.98188384827137
0,1,1,1,1,1,0,1,0,1,1,314.9853857647175
0,1,1,1,0,0,1,0,0,1,1,314.98374361607654
0,1,1,1,1,0,1,1,1,1,1,314.98227202542876
0,0,1,1,1,1,1,0,1,0,1,314.98765660824836
0,1,1,1,1,1,1,0,1,0,0,314.98163777943876
0,1,0,1,1,1,1,0,0,0,1,314.9848488716108
0,0,1,1,1,0,1,0,1,1,1,314.98556559563133
0,1,0,1,1,1,1,0,1,1,0,314.98676386458817
0,1,1,1,0,1,1,0,0,1,1,314.985242500799
0,0,1,1,1,1,1,0,0,1,0,314.9885320538786
0,1,1,1,1,1,0,0,1,1,0,314.9861881951759
1,1,1,1,1,0,1,0,1,0,1,314.9830585092776
0,1,0,1,1,1,1,0,1,0,1,314.9879994402738
1,1,1,1,0,1,1,0,1,1,1,314.98596961334306
1,0,1,1,1,1,1,0,1,1,1,314.98635041688243
0,1,1,1,1,0,1,1,1,0,1,314.98773505977493
0,1,1,1,0,1,1,0,1,1,0,314.9841434713894
0,0,1,1,1,1,1,1,1,1,1,314.9856061110648
0,1,1,1,1,0,1,0,1,0,1,314.98878994927367
