id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
335,0,none,2,1.170720775279393,1,14,0,6,49.00750698985292,5:5,temporal,1,274,3,umh,31,1,0,none,0,baseline,0.5039932182427884,45,12,39,10,80,0,12,1,1,1,1.66
1274,0,"p8x8,b8x8,i8x8,i4x4",3,1.4853340250167488,1,8,0,8,49.00750698985292,5:5,auto,1,5,2,tesa,60,0,1,cbr,0,baseline,0.4865479644083925,45,18,129,9,97,9,62,0,1,2,1.66
335,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,8,31.34229722904857,2:2,auto,1,5,2,dia,30,0,0,vbr,1,baseline,0.4865479644083925,45,12,39,14,58,0,64,1,1,2,1.66
1274,0,"p8x8,b8x8,i8x8,i4x4",3,1.4853340250167488,1,8,0,8,31.34229722904857,5:5,auto,1,5,2,dia,30,0,0,none,1,main,0.4865479644083925,45,12,39,14,58,0,47,1,1,2,1.66
1274,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,8,49.00750698985292,5:5,auto,1,359,3,hex,41,1,1,none,0,baseline,0.5039932182427884,45,18,88,9,97,9,62,0,1,2,1.66
1274,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,8,49.00750698985292,6:-6,auto,1,477,1,tesa,54,0,1,cbr,0,baseline,0.5039932182427884,45,12,39,5,80,0,16,1,1,1,1.66
1059,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,8,49.00750698985292,5:5,spatial,1,359,3,hex,23,0,1,none,0,main,0.5039932182427884,45,12,39,5,80,0,16,1,1,1,1.66
1274,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,8,36.1610628119797,3:-3,auto,1,153,3,esa,10,0,0,none,0,baseline,0.5039932182427884,45,18,56,2,55,0,33,0,1,2,1.66
1274,0,"p8x8,b8x8,i8x8,i4x4",3,1.170720775279393,0,14,0,6,49.00750698985292,5:5,spatial,1,106,3,hex,41,0,0,none,0,baseline,0.5039932182427884,45,11,39,15,80,0,16,1,0,1,1.66
2320,0,"p8x8,b8x8,i8x8,i4x4",3,1.4853340250167488,1,8,0,8,49.00750698985292,5:5,spatial,1,359,3,hex,41,1,0,none,0,baseline,0.5039932182427884,45,18,129,9,97,9,62,0,1,2,1.66
2320,0,"p8x8,b8x8,i8x8,i4x4",3,1.4853340250167488,1,16,0,11,49.00750698985292,5:5,auto,1,153,3,esa,10,0,0,vbr,0,baseline,0.5039932182427884,45,18,56,2,55,0,33,2,1,2,1.66
335,0,"p8x8,b8x8,i8x8,i4x4",2,0.3303212581293077,0,14,0,12,49.00750698985292,5:5,auto,1,359,3,hex,41,1,1,none,0,baseline,0.5299134384544688,45,8,39,14,58,0,33,1,1,2,1.66
815,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,3,49.00750698985292,5:5,auto,1,359,3,hex,41,1,1,none,0,baseline,0.5039932182427884,45,18,54,9,80,11,33,1,1,2,1.66
1332,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,-2,49.00750698985292,4:-4,auto,1,359,3,hex,41,0,0,none,0,high,0.5039932182427884,46,12,39,15,49,0,62,0,1,2,1.66
335,0,none,2,1.170720775279393,1,14,0,6,16.228638086644693,5:5,temporal,1,274,3,umh,31,0,0,none,0,baseline,0.250219086500599,45,12,39,10,80,0,33,2,1,1,1.66
335,0,"p8x8,b8x8,i8x8,i4x4",2,1.7406232660743006,0,14,0,12,49.00750698985292,5:5,auto,1,359,3,hex,41,1,1,none,0,baseline,0.5640660328855089,45,18,88,9,80,0,33,0,0,2,1.66
335,0,"p8x8,b8x8,i8x8,i4x4",0,1.170720775279393,0,14,0,6,49.00750698985292,5:5,temporal,1,359,4,hex,41,0,0,vbr,0,baseline,0.5039932182427884,45,12,39,15,80,0,16,1,1,0,1.66
335,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,8,31.34229722904857,2:2,auto,1,5,2,dia,30,0,0,vbr,1,baseline,0.4865479644083925,45,12,39,14,58,0,33,1,1,2,1.66
1274,0,"p8x8,b8x8,i8x8,i4x4",3,1.4853340250167488,1,2,0,8,31.34229722904857,5:5,auto,1,5,2,dia,30,0,0,none,1,main,0.4865479644083925,45,12,39,14,58,0,47,1,1,2,1.66
1274,0,"p8x8,b8x8,i8x8,i4x4",2,1.4853340250167488,1,8,0,8,49.00750698985292,6:-6,auto,1,477,3,tesa,54,0,1,cbr,0,baseline,0.4865479644083925,45,12,39,10,80,3,15,1,1,1,1.66
