auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,0,0,0,0,0,0,0,0,0,0,0,4.32
1,0,0,0,0,0,0,0,0,1,1,1,5.35
1,0,0,1,0,0,0,0,0,0,1,0,5.35
1,0,0,0,0,0,0,0,0,0,0,1,4.32
1,0,0,1,0,0,0,0,0,0,0,0,4.36
1,0,0,0,0,0,0,0,0,0,1,0,5.33
0,0,0,0,1,0,0,0,0,0,0,1,3.91
0,0,0,0,1,0,0,0,0,1,0,0,3.92
1,0,0,1,0,0,0,0,0,0,1,1,5.32
1,0,0,0,1,0,0,0,0,0,0,0,4.37
1,0,0,0,0,0,0,0,0,1,1,0,5.33
0,1,0,1,0,1,1,1,1,1,1,0,940.84
0,1,0,1,0,1,1,1,1,0,1,0,939.28
0,0,0,0,0,1,0,0,0,0,1,1,25.86
0,0,0,0,0,1,0,0,0,0,1,0,25.69
0,0,0,0,0,0,0,0,0,1,1,1,12.42
0,0,0,0,1,0,0,0,0,0,1,0,12.05
0,0,0,0,0,1,0,0,0,0,0,1,25.76
1,1,0,1,0,0,0,0,0,0,0,0,4.34
1,1,0,1,0,0,0,0,0,0,0,1,4.34
1,0,0,0,0,0,0,0,0,0,0,0,4.32
0,0,0,0,1,0,0,0,0,0,0,1,3.91
0,0,0,0,1,0,0,0,0,1,0,0,3.92
0,0,0,0,0,0,1,0,1,0,0,1,9.92
1,0,0,0,0,0,0,0,1,0,0,1,14.09
0,0,0,0,1,0,1,0,1,0,0,1,9.88
1,1,0,1,0,0,0,1,0,1,0,0,4.34
1,1,0,1,0,0,0,1,0,1,0,1,4.31
0,1,0,1,1,0,0,1,0,1,0,1,3.89
0,1,0,1,1,0,0,1,0,1,0,0,3.89
1,0,0,1,0,0,0,1,1,0,0,1,944.2336983422256
1,0,1,0,1,0,0,0,0,0,1,0,5.33
1,1,1,1,0,0,0,0,0,0,1,0,944.2350018362366
0,0,0,1,0,0,0,1,0,1,0,1,944.2341672388621
1,0,0,0,1,0,0,0,0,1,0,0,4.33
0,0,0,0,0,0,0,0,0,0,0,0,3.92
0,0,0,1,1,0,0,1,0,1,0,1,3.9
0,0,0,1,0,0,0,0,0,0,0,0,3.87
1,1,0,1,1,0,0,0,0,1,0,0,4.31
0,1,0,0,1,0,0,0,0,0,0,0,3.89
1,0,0,1,0,0,0,0,0,1,0,0,4.31
0,0,0,0,1,0,0,0,0,1,0,1,944.2388632484516
0,1,0,1,0,0,0,1,0,1,1,0,12.36
1,1,0,0,0,0,0,0,0,0,1,0,5.35
1,0,0,1,1,0,1,0,1,0,0,0,944.2364141777991
0,0,0,1,1,1,0,1,0,1,0,0,944.2339376331961
0,1,0,1,1,0,0,0,0,0,0,0,3.93
0,0,0,0,1,0,0,1,0,1,0,0,944.23281953796
0,0,1,0,1,0,0,0,1,1,0,0,9.75
0,0,0,1,1,0,0,0,0,0,0,0,3.91
0,0,0,1,1,0,0,0,0,1,0,0,3.9
0,1,0,1,1,0,0,0,0,1,0,1,944.2316907812996
0,1,0,1,1,0,1,1,0,1,0,1,944.2318721585739
0,1,0,1,1,0,0,1,0,0,0,0,944.2373269557737
0,0,0,0,1,0,0,0,0,1,1,0,944.2330503425492
0,0,0,0,0,0,0,1,0,0,0,1,3.9
0,0,1,1,0,0,0,0,0,0,0,1,3.9
0,1,1,0,1,0,0,1,0,0,0,0,3.93
0,0,0,1,0,0,0,0,0,0,0,1,3.9
0,0,1,1,1,0,0,1,0,1,0,0,944.2340972020992
1,1,0,1,1,0,0,1,0,1,0,1,944.2325280144544
0,0,0,0,1,0,0,0,0,0,0,0,3.89
0,1,0,1,0,0,0,1,1,1,0,1,944.2310539520568
0,0,0,1,1,0,0,0,0,0,1,1,944.2378029622488
0,0,0,0,1,0,0,0,0,0,1,1,12.45
1,1,0,1,1,0,1,0,0,0,0,0,944.2354225459363
0,1,0,0,0,0,1,0,0,1,0,0,944.2375483062095
0,0,0,1,1,0,0,0,0,0,0,1,944.2365992400323
0,1,1,1,1,0,0,1,0,1,0,1,944.2349281404186
0,1,0,0,1,0,0,1,0,1,0,0,3.93
