NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,1,1,0,1,1,0,0,0,0,0,0,22,160,0,2.67
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,0,1.94
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,1.19
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.76
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,1.44
0,1,0,0,0,0,0,0,0,0,1,0,0,8,320,0,2.68
0,1,0,0,0,0,0,1,0,0,0,0,0,22,8,0,3.39
0,0,0,1,0,0,0,0,1,0,0,0,0,8,320,0,2.64
1,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,2.36
0,1,0,0,0,0,0,0,1,0,0,0,0,8,320,0,2.61
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,2.12
0,1,0,0,0,0,1,0,0,0,0,1,0,22,8,0,2.98
0,1,0,0,0,0,0,0,0,0,1,0,0,22,8,0,3.85
1,0,0,0,0,0,0,0,1,0,0,1,1,44,8,0,5.45
0,1,0,0,0,0,0,0,0,0,1,0,0,48,8,0,9.83
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,2.78
0,1,0,0,0,0,0,0,0,0,1,0,0,44,8,1,6.44
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,3.78
1,1,1,0,0,0,0,0,0,0,1,1,0,44,8,1,3.48
0,0,1,0,0,1,1,1,0,1,1,1,1,44,320,2,30.756839136206334
1,1,1,0,0,0,0,0,0,0,1,1,0,44,8,1,3.48
0,0,0,1,0,0,0,0,1,0,0,0,0,8,320,0,2.64
0,1,0,0,0,0,0,1,0,0,0,0,0,22,8,0,3.39
0,0,1,1,0,1,1,0,0,0,0,0,0,22,160,0,2.67
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,2.78
0,1,0,0,0,0,0,0,0,0,1,0,0,44,8,1,6.44
0,1,0,0,0,0,1,0,0,0,0,1,0,22,8,0,2.98
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,3.78
1,0,0,0,0,0,0,0,1,0,0,1,1,44,8,0,5.45
0,1,0,0,0,0,0,0,0,0,1,0,0,48,8,0,9.83
0,1,0,1,0,0,0,0,0,0,0,0,1,8,320,0,30.757083118087802
0,1,1,0,0,0,0,0,1,0,0,0,0,8,8,2,30.756065579064224
0,1,0,1,0,0,0,0,1,0,0,0,0,8,160,0,30.753085848942373
1,0,1,0,0,1,1,0,1,0,0,0,0,22,8,0,30.752031790075772
0,1,0,0,0,0,1,1,0,0,0,0,0,8,160,0,30.754260377507507
0,1,0,0,0,0,0,0,1,0,1,0,0,8,320,0,30.753695947604122
0,1,1,0,1,1,0,0,1,1,0,1,1,8,320,0,30.755643102154146
1,0,0,0,0,0,1,0,0,0,0,0,0,22,8,0,30.757010714153214
0,1,0,0,0,0,1,0,1,0,1,0,0,22,8,0,30.75303247306898
0,1,1,0,0,0,0,0,1,0,0,0,0,8,8,0,30.75668231100099
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,1,1.58
0,1,0,0,1,0,0,0,1,0,0,0,0,8,320,0,30.752619777115445
0,0,1,1,0,1,1,0,1,0,0,0,0,8,8,0,30.75582684896982
0,1,0,1,1,1,0,1,0,1,0,1,0,22,160,0,30.758526520380013
1,1,1,0,0,0,1,0,0,0,0,1,1,44,8,1,30.758098265991805
0,1,0,1,0,0,0,0,1,0,0,0,1,8,8,2,30.75299336070748
0,1,0,1,0,0,0,0,0,0,0,1,0,44,8,1,30.75438487237378
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,2.67
1,1,0,0,1,0,1,0,0,0,0,0,0,22,8,1,30.75324448783216
0,1,0,0,0,0,0,0,1,0,0,0,0,8,160,0,2.53
0,1,0,0,1,0,0,0,1,0,0,0,0,22,160,1,30.75630287117446
1,1,1,0,0,0,1,0,0,1,0,0,1,22,160,0,30.75624342184871
0,1,0,1,0,1,1,0,0,0,0,1,0,44,8,0,30.754548656227055
0,1,0,0,0,0,0,1,0,0,0,0,1,8,320,0,30.752499690910536
1,0,0,1,0,1,1,0,1,1,0,1,0,8,8,0,30.75126517244003
0,1,0,1,0,0,0,0,1,0,0,0,1,8,8,0,30.755882161197615
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,2,30.751098046711952
0,0,0,1,0,0,0,0,0,0,1,0,0,8,320,0,30.757570525507546
0,0,1,0,0,0,1,0,0,0,0,1,1,8,320,0,30.758714634587232
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,3.86
1,1,1,1,0,0,1,0,0,1,0,0,0,8,320,0,30.753724570418537
0,1,0,0,0,0,1,0,0,0,1,0,0,8,320,0,30.751379395804953
0,1,0,0,0,0,0,1,1,0,0,0,0,8,8,0,30.756493237631133
0,1,1,0,0,0,0,1,0,0,1,1,0,22,8,0,30.757447958105427
1,1,0,0,0,0,1,0,1,0,0,0,0,22,8,0,30.754568176535777
0,0,1,0,0,1,1,0,0,0,0,0,0,22,160,1,30.75320839708823
1,1,0,0,0,1,1,0,1,0,0,0,0,8,8,0,30.755154549143114
0,1,0,1,0,0,0,1,0,0,0,0,0,22,160,0,30.75891731629988
0,1,0,0,0,0,0,0,0,0,0,0,0,22,8,0,30.75344927862274
0,1,0,0,0,0,1,0,1,0,0,0,0,8,160,0,30.753878993667076
