auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,1,0,0,0,1,1,1,0,1,0,0,5.68
1,1,0,0,0,1,1,1,1,1,0,0,5.71
0,0,1,0,0,1,1,0,0,0,0,0,5.69
0,0,0,0,0,1,0,1,0,1,0,0,5.68
0,0,0,0,0,1,1,0,0,1,1,0,5.69
1,0,1,0,0,1,0,1,0,0,0,0,5.68
0,0,0,0,0,1,1,1,1,1,0,0,5.72
1,0,1,0,0,1,1,1,1,1,0,0,5.69
1,0,0,0,0,1,1,1,1,1,0,0,5.69
0,0,0,0,0,1,0,1,1,1,0,0,5.69
0,0,0,0,0,0,1,0,0,0,0,0,3.19
0,0,0,1,0,0,1,0,0,0,0,0,3.19
0,0,0,0,1,0,1,0,0,0,0,0,3.18
0,0,1,0,1,0,1,0,0,0,0,1,3.19
0,0,0,0,1,0,0,0,0,0,0,0,3.18
0,0,0,0,1,0,0,1,0,0,0,1,3.19
0,0,0,0,1,0,1,0,0,0,0,1,3.19
0,0,0,0,0,0,0,0,0,0,0,1,3.19
0,0,0,1,1,0,0,0,0,1,0,0,3.19
0,0,0,0,0,0,0,1,0,0,0,1,3.19
0,0,0,0,1,1,1,1,0,1,1,1,5.863998083007227
1,0,0,0,1,0,0,1,0,1,1,1,5.8644550741143355
1,1,1,1,1,0,0,0,0,0,1,1,3.19
1,1,0,0,0,1,1,1,1,1,0,0,5.71
1,1,1,1,1,0,1,1,0,0,0,0,5.864966641986008
0,0,0,1,0,0,1,0,0,1,0,1,5.864088335332189
0,1,0,1,1,0,0,0,0,0,1,1,5.861354991216063
0,0,0,0,1,1,1,1,0,0,0,1,5.8680252046053845
0,1,1,0,1,1,1,1,0,1,1,1,5.8618531893589
0,1,0,0,1,0,1,1,1,0,1,0,5.867734667863658
0,0,0,1,0,0,1,0,0,1,0,0,5.864552496623235
0,0,0,1,1,1,1,0,0,1,0,1,5.865057731975928
1,1,0,1,0,1,0,1,0,0,0,0,5.864350881172933
0,0,0,0,0,0,0,1,0,0,0,0,3.19
0,0,0,0,1,0,1,0,1,0,0,1,3.23
0,0,1,0,0,0,0,1,0,0,0,0,3.19
1,0,1,0,0,1,0,0,0,0,0,1,5.86778773087745
0,0,0,0,0,1,0,0,0,0,0,0,5.67
1,0,1,1,0,1,0,1,0,0,1,0,5.866538251409952
0,0,1,1,1,0,1,0,0,0,0,0,5.868612809999366
0,1,0,0,1,1,1,1,0,0,0,1,5.8625806265320195
0,0,0,1,1,0,1,0,0,0,0,0,5.865736461967263
0,0,1,0,1,0,1,0,0,0,1,1,5.862426954617593
0,0,0,0,0,0,0,1,0,1,0,0,3.18
0,0,0,1,0,0,1,1,0,0,0,0,5.8680352690309245
0,0,0,0,1,0,1,0,0,1,0,0,5.86751632725661
0,0,0,0,0,0,0,0,1,0,0,0,3.2
0,0,0,0,0,1,1,0,0,0,0,1,5.68
0,0,0,0,0,0,0,1,0,0,1,1,3.19
0,0,0,0,0,0,0,1,1,0,0,0,3.21
0,0,1,1,1,0,0,0,0,1,1,1,5.86827927956939
1,1,0,1,1,0,1,0,0,0,0,0,5.864552122692208
0,0,0,0,0,0,0,1,0,0,1,0,3.19
0,0,0,1,1,0,0,0,0,0,1,1,5.863690881625084
0,1,0,0,0,0,1,1,0,1,0,0,3.19
1,1,1,1,0,0,0,0,0,0,1,1,5.861463517884845
1,1,0,0,0,0,0,1,0,1,0,1,3.19
0,0,1,0,0,0,0,1,0,0,0,1,5.867954832378556
0,0,0,0,0,0,0,1,0,1,0,1,5.863587967135832
0,0,0,0,0,1,0,1,0,0,0,0,5.69
1,0,0,0,0,0,0,1,1,0,0,0,3.3
0,0,0,0,1,0,0,1,0,1,0,0,5.868291967720863
0,0,0,0,1,0,1,1,0,0,1,1,5.862461155436365
1,0,0,1,1,1,0,0,0,1,0,0,5.867930028888865
0,0,0,1,0,0,0,0,0,0,0,1,3.19
0,0,0,1,0,0,1,1,1,0,0,1,5.862024073003296
0,0,0,0,0,0,0,0,0,1,0,1,3.19
0,0,0,0,1,1,0,0,0,0,0,0,5.68
0,0,0,0,1,0,0,1,0,0,0,0,3.19
1,1,0,0,0,0,1,0,0,0,1,0,5.864533499580253
0,1,0,0,0,0,0,1,0,1,0,0,5.868355065763999
0,0,0,0,0,0,1,0,0,0,1,1,3.19
0,0,0,1,0,0,0,0,0,0,0,0,3.19
0,0,0,0,1,0,0,0,0,1,0,1,5.868695517356541
0,0,0,1,0,0,0,0,1,0,0,1,3.21
1,0,0,1,0,0,0,0,0,0,0,1,3.19
0,0,0,0,0,0,1,0,0,1,0,1,5.862070742935636
1,1,1,1,1,0,0,0,0,0,0,0,3.19
0,0,0,0,0,0,0,1,0,1,1,1,3.19
0,0,0,1,0,0,1,1,0,0,1,0,5.86215872212021
0,0,0,0,1,0,0,0,0,0,0,1,3.19
1,0,0,0,0,0,0,1,1,0,1,0,3.2
1,0,0,1,1,0,0,1,0,0,0,1,5.867307611883107
1,0,0,0,0,0,0,1,0,0,1,1,3.19
1,0,0,0,0,0,0,0,0,0,0,1,3.19
0,0,0,0,1,1,1,0,0,1,1,0,5.864803529111845
0,0,0,1,0,0,0,1,0,1,0,0,3.19
0,1,1,0,0,0,0,0,0,0,0,1,5.863477086278608
0,0,0,0,1,0,1,0,0,0,1,0,5.862307679975465
0,0,0,0,0,0,0,0,0,0,0,0,3.19
