NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,1.05
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,1.17
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,1.17
1,0,0,0,0,0,1,0,0,1,0,1,1,8,8,2,1.18
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,1.18
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,1.19
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,2,1.2
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,1.34
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,1.49
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,1.5
1,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,1.52
0,0,1,0,0,0,0,0,0,0,1,0,1,8,8,1,1.79
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,2,1.83
0,0,0,0,0,0,1,0,0,0,0,0,1,44,8,0,1.91
1,0,0,1,0,0,0,1,0,1,0,0,0,44,8,1,1.94
0,0,1,0,0,0,0,0,0,0,1,0,1,8,8,0,2.12
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,1,2.17
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,2.51
1,0,0,1,0,1,0,0,0,1,1,1,0,22,160,0,2.76
1,0,0,0,0,1,0,1,0,1,0,1,1,22,160,0,3.75
