iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.58
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.63
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,1.65
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.61
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,90,1.63
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,1.61
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.61
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,10,1.71
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.78
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.6
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.84
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,90,1.93
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,1.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,1.86
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.76
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.66
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,90,2.25
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,90,1.99
0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,90,2.45
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,90,2.28
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.58
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.63
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,1.8
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.84
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,90,1.99
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,90,1.84
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,90,1.93
0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,90,2.45
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,90,2.28
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,90,2.25
0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,90,4.957436845971858
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90,4.958255082958074
0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,90,4.952699937113562
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,90,4.951585473104612
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.65
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,90,4.954891763970843
0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,10,4.951458670167742
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,4.95491792388826
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,90,4.9526775353475365
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,4.953844124377832
0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,90,4.958142078880828
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,10,4.952199530733751
1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,4.954819653672437
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,90,4.952861085218071
0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,90,4.958460488452021
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,1.83
0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,10,4.9544419643498365
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,2.33
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.66
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,4.953785187944424
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.61
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,90,4.953853360964504
0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,90,4.9525173108964005
0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,10,4.958932765728523
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,90,4.953635600185091
0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,90,4.952493677334958
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,90,4.955771049875841
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,90,1.86
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.68
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,90,4.951097724949235
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,90,4.951691130296452
1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,10,4.951871833998952
0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,90,4.953277402604747
0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,90,4.954062613409187
1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,90,4.952155611083181
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.87
0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,10,4.951983806013894
0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,90,4.951571786026603
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,10,4.953171128019319
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,90,4.95880598002655
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,10,4.951584576190905
0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,90,4.958056804410813
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,90,4.951441980642642
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,90,4.95766666017153
