iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,10,0.41
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,90,0.43
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,0.43
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,0.41
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,0.46
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,0.39
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0.43
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,90,0.4
0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,10,0.47
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,90,0.43
0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,90,0.5566686059638977
0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,90,0.5582155244640729
1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,10,0.5568524441225896
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,10,0.5582813004140654
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,10,0.5514404137161075
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,90,0.5555027625052998
1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,10,0.5574637335666955
0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,10,0.5577532026356788
0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,10,0.5585606226083224
1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,10,0.5561968733053291
1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,90,0.5563650753154638
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,10,0.5544259908483322
0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,10,0.5541049954458116
0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,90,0.5568228564873722
0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,10,0.5547879179765374
1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,10,0.5557996885043703
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,10,0.5523938559312399
1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,90,0.5588332989622575
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,90,0.551466478919305
0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,0.5550107222827114
0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,90,0.5527172820061937
0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,10,0.5536742131056448
1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,10,0.5545554122611346
0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,90,0.5547353920986011
1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,10,0.5547725660388865
0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,90,0.5560288084892814
0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,10,0.5525367466247957
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,90,0.5560359340900594
1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,10,0.5558268063676518
0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,10,0.5531158748444528
0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,10,0.5570548857558473
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,90,0.5533324988194587
0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,90,0.553206908029136
1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,90,0.5515804827737931
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,10,0.5579577734374032
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10,0.5552109581456677
1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,90,0.5559553118267718
0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0.55139914076539
1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,10,0.5584656955844544
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,10,0.5569522574714341
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,90,0.556615413454032
0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,90,0.5518150267495324
1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,10,0.5587656243229594
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,90,0.5557423882861072
1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,10,0.5519032511205225
0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,0.5516328587674937
0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,90,0.5586690288824979
0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,90,0.5551150114130818
0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,90,0.45
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,90,0.5555544110171883
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,0.44
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,90,0.55763693126536
0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,10,0.5550432601862111
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,90,0.552334180295115
1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,90,0.5532598327002993
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10,0.42
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,90,0.5521808926065975
0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,10,0.5518079955115709
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,90,0.43
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,10,0.5565645501191192
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,0.5540594296740354
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,90,0.5553342553132875
1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,90,0.5586859172755256
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,90,0.556388954052371
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,90,0.38
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90,0.5553283666657386
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,90,0.553603260620748
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,10,0.5533250171189648
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,90,0.46
1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,10,0.5570844404258264
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,0.5527815883339284
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,10,0.5562948257831833
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,90,0.5579384763149142
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,90,0.5534182246789451
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,0.43
0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0.5569441844067603
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,0.5576064227862344
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0.44
0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,90,0.5530646070071835
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90,0.5545045365821344
