NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,1.08
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.09
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,1,1.11
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,1.38
1,0,1,1,0,1,0,1,0,1,0,0,0,8,8,0,1.51
0,0,0,1,0,0,1,0,0,0,0,0,0,8,160,0,1.54
0,0,0,1,0,0,1,0,0,0,0,0,0,8,160,0,1.54
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,1.55
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,1.59
1,0,1,0,0,1,0,0,0,1,1,0,1,8,8,0,1.78
1,0,1,0,0,1,0,0,0,1,1,0,1,8,8,0,1.78
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,1.81
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.82
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,1.83
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,1.83
1,0,1,0,0,1,0,0,0,1,1,0,1,8,160,0,2.1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,160,0,2.52
0,1,0,0,0,0,0,0,0,1,1,1,0,22,160,0,2.96
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,0,3.05
1,1,1,0,0,1,1,0,0,1,0,1,0,22,320,0,3.32
