id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
1980,0,"p8x8,b8x8,i8x8,i4x4",1,1.3787404009846014,1,3,0,-4,19.884635002836177,2:-2,spatial,1,370,1,hex,5,1,1,vbr,1,main,0.8337868048623702,42,5,87,6,29,2,50,2,1,2,1.13
1458,1,all,0,0.2717856770502375,0,1,1,-3,40.28601801134788,-4:4,auto,0,191,0,dia,15,1,0,vbr,1,high,0.7832427900566693,43,15,215,12,67,1,48,0,1,1,1.14
90,0,none,1,1.1636243255741512,1,5,0,2,35.98701195494213,6:-6,spatial,0,46,4,dia,26,1,1,vbr,0,baseline,0.5663111544168118,50,6,28,9,26,5,21,1,0,1,1.67
1608,0,none,1,1.9603130745095043,2,14,1,4,39.77778889538016,-3:3,temporal,1,408,0,hex,38,1,0,none,0,high,0.102853194060051,43,18,164,9,71,1,59,1,0,2,2.18
531,1,none,0,1.0305388405126243,2,3,0,1,2.5350178042607205,6:-6,none,0,498,0,umh,35,1,1,none,1,main,0.2797117077885626,20,13,109,2,43,10,48,1,0,0,2.33
2034,0,all,1,0.9310114869709172,0,3,0,-6,18.968836038370767,-2:2,temporal,0,70,3,hex,36,0,0,vbr,0,high,0.1417166012578879,33,12,209,1,55,3,52,0,1,2,2.47
759,0,"p8x8,b8x8,i8x8,i4x4",3,0.1354406800466737,2,1,1,9,39.15835971418178,3:3,temporal,0,102,0,esa,6,0,1,none,1,baseline,0.5193259419631469,49,0,233,1,0,5,34,0,0,1,2.82
1587,1,"p8x8,b8x8,i8x8,i4x4",0,0.7822341022661662,1,12,0,9,13.838818948952254,-2:2,none,0,30,2,dia,6,1,1,cbr,1,baseline,0.0075524820679541,26,2,213,16,20,1,29,1,0,0,3.54
777,1,none,3,1.0429460670983646,1,14,0,-4,23.780344080144086,-1:1,spatial,0,477,1,umh,25,1,1,cbr,1,main,0.5161572658526147,37,15,242,7,91,10,11,1,1,0,3.64
300,1,p4x4,2,0.5448885701489216,0,2,0,3,35.45601353921353,1:-1,none,0,400,4,hex,8,1,0,vbr,0,main,0.6062344141266178,43,14,86,11,46,3,47,1,1,1,3.73
152,1,p4x4,3,1.4517324743251685,1,2,1,10,32.55863783050121,3:-3,temporal,0,332,2,umh,17,0,1,cbr,1,main,0.210668167591233,33,17,130,5,37,7,7,2,0,1,3.84
841,0,all,2,1.9764779946136457,0,2,1,5,30.67779724178076,2:-2,spatial,0,371,1,hex,33,0,0,none,0,main,0.965548204926018,37,17,101,14,99,6,42,2,1,0,3.91
2315,1,p4x4,2,0.297015762683899,1,5,0,-6,28.288133197621136,2:-2,spatial,1,225,2,tesa,16,0,1,cbr,0,main,0.3767874836030233,25,14,21,1,36,4,58,0,1,1,5.57
657,0,none,0,1.2075906370613234,2,14,1,3,44.90713584926058,4:-4,auto,1,401,1,tesa,25,0,1,vbr,1,high,0.50124701846916,43,4,183,9,3,1,1,2,1,2,5.68
1969,1,"p8x8,b8x8,i8x8,i4x4",3,0.7640060293152503,1,10,1,-6,19.762034048085138,-3:3,temporal,0,392,2,esa,56,1,1,cbr,1,main,0.7815003578470683,51,6,222,10,81,0,21,1,0,2,6.15
1368,1,all,3,1.882244594662432,1,13,1,7,1.8485819477404148,2:-2,spatial,0,54,3,hex,55,1,0,cbr,1,high,0.1659687109006805,40,8,38,16,99,0,45,2,1,1,6.18
284,0,none,2,1.0968777803862997,2,12,1,-3,11.679900774715104,3:-3,temporal,1,222,1,dia,51,0,1,cbr,0,main,0.4057673539571756,35,17,134,14,40,1,12,0,1,2,6.2
1180,1,all,0,0.3879806949504923,1,2,1,-4,9.64484194761264,4:4,temporal,1,332,1,umh,23,1,1,vbr,1,high,0.6554685905556891,48,9,187,14,37,6,42,1,1,2,7.01
1419,1,p8x8,2,0.3089638169645318,2,3,1,-2,33.768333327578965,5:-5,none,0,87,2,esa,10,1,0,cbr,0,baseline,0.4999494748835899,22,15,24,5,51,4,23,0,0,2,7.5
1660,0,p4x4,2,0.5840420073923976,0,6,0,-2,1.805838349181472,-6:6,temporal,0,133,3,tesa,51,0,1,cbr,0,main,0.206496826245575,27,12,247,6,49,0,24,1,1,2,7.68
