auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,0,0,0,0,0,0,0,1,0,1,1,9.77
1,0,1,0,0,0,0,0,0,0,0,0,2.84
1,0,1,1,1,1,1,0,0,1,0,0,4.96
0,0,0,0,0,0,1,0,0,0,1,0,4.41
0,0,0,0,0,0,0,1,0,1,0,0,4.44
1,0,0,1,1,1,0,0,0,0,1,0,4.99
0,0,0,0,1,0,1,0,0,0,0,0,4.45
1,1,0,0,1,1,1,1,1,1,1,0,9.25
1,0,0,0,0,0,1,0,0,1,1,0,2.85
1,0,0,0,0,0,1,0,0,1,0,0,2.84
1,0,0,0,0,0,0,1,0,0,1,0,2.85
1,0,0,1,0,0,0,0,0,0,0,0,2.84
1,0,0,0,0,0,1,0,0,0,1,0,2.84
0,0,0,1,0,0,1,0,0,0,0,0,4.44
1,0,0,0,0,0,0,0,0,0,0,0,2.84
0,0,0,0,0,1,0,1,0,1,0,0,6.16
0,1,0,0,0,0,0,0,0,1,1,1,4.01
0,1,0,1,1,1,1,1,0,1,1,0,9.52
0,0,0,1,0,1,0,1,1,0,0,0,13.57
0,0,0,0,0,0,0,0,0,1,1,1,4.46
1,1,0,0,0,0,0,0,0,0,1,0,2.29
1,0,0,0,0,0,1,1,0,0,1,0,2.86
1,0,0,1,1,0,0,0,0,0,0,0,2.86
1,0,0,0,0,0,1,0,0,1,0,0,2.84
1,0,0,0,0,0,1,0,0,1,1,0,2.85
1,0,0,0,0,0,1,0,0,0,1,0,2.84
1,0,0,1,0,0,1,0,0,0,1,0,2.85
1,0,0,0,0,0,1,0,0,0,0,1,2.84
1,0,0,0,0,0,1,0,0,0,0,0,2.85
1,0,0,0,1,0,1,0,0,1,0,0,2.86
1,0,0,0,0,1,1,0,0,0,1,0,4.97
1,0,0,0,0,0,1,1,0,1,1,1,16.123879149349925
1,0,0,0,0,0,0,1,0,0,0,0,2.84
1,1,0,0,0,1,0,1,0,0,0,0,16.127645829031508
1,0,0,0,0,0,1,0,1,1,1,0,9.81
1,0,0,0,0,0,1,0,0,1,0,1,16.12533953483959
1,0,0,0,1,0,1,0,0,0,0,1,16.127203256413036
1,0,1,0,0,1,0,0,1,0,1,1,16.122764020570166
1,1,0,0,0,0,1,0,0,0,0,0,16.12472651836875
1,0,0,0,0,0,0,0,1,0,1,0,9.82
1,1,0,0,1,0,1,0,0,1,0,0,16.12412380548878
1,1,0,1,0,0,1,0,0,0,1,0,2.28
1,1,0,0,0,0,0,0,0,0,0,1,2.29
1,0,0,0,0,0,0,0,0,0,1,0,2.83
1,1,1,1,0,0,1,0,0,0,1,0,16.128250211392412
1,1,0,1,0,0,0,0,0,0,0,0,2.28
0,1,0,0,0,1,1,0,0,0,1,0,16.126910626672
1,0,1,1,0,0,0,0,0,0,0,0,2.84
1,0,0,0,0,0,0,1,0,1,0,0,2.85
1,1,0,0,0,1,1,0,0,0,1,0,5.15
1,0,1,1,0,0,1,0,0,0,1,0,16.12543012315858
0,1,0,1,0,0,0,0,0,0,1,0,4.0
0,0,0,1,0,0,1,0,0,0,1,0,16.1234491969801
1,0,0,0,0,1,0,0,0,0,1,0,5.03
1,0,0,0,0,0,0,0,0,1,1,0,2.84
0,0,0,0,0,0,1,0,0,1,0,0,4.44
1,1,0,1,1,1,0,1,0,0,1,1,16.12139552994367
1,1,0,0,0,0,0,1,0,0,0,0,2.29
1,0,0,0,0,0,0,0,0,0,0,1,2.83
1,0,0,0,1,0,0,0,0,0,1,0,2.82
1,1,1,0,0,0,0,1,0,1,0,0,2.31
1,1,0,0,0,0,1,0,0,0,1,0,16.125510906872712
1,0,0,0,0,0,0,0,0,1,0,0,2.84
1,0,0,0,1,1,1,0,0,0,1,0,16.127606453640844
0,0,0,0,0,0,1,0,0,0,0,0,4.42
0,0,1,1,0,0,0,0,0,1,0,1,16.122258469758584
0,1,0,0,0,0,0,0,0,0,1,0,3.98
1,0,1,0,0,0,1,0,0,0,1,0,16.124524670511985
1,0,1,0,1,0,0,1,0,0,0,1,16.126166971879137
0,0,0,0,0,0,1,1,0,0,0,1,4.41
1,1,0,0,0,0,0,0,0,0,0,0,2.31
1,1,1,0,0,0,1,0,0,1,0,0,16.122796212186394
1,0,0,1,0,1,0,0,0,0,0,0,5.0
1,0,0,1,0,0,0,0,0,1,0,0,2.87
0,1,1,0,0,0,0,1,0,0,1,0,16.122594776001204
1,1,0,0,0,0,0,0,0,1,0,0,2.32
1,0,1,1,0,0,0,0,0,0,1,0,16.125718153260436
1,1,0,1,0,0,1,0,1,0,0,0,16.122347746744264
0,0,0,0,0,0,0,1,0,0,0,0,4.45
1,0,1,1,0,0,0,0,0,1,0,0,2.85
1,1,0,0,1,0,0,1,1,1,0,0,16.124956862927103
0,1,1,1,0,0,0,0,0,0,1,0,16.125702251916696
1,1,0,0,1,0,0,0,0,0,1,0,2.3
1,0,0,1,0,0,1,0,0,0,1,1,16.123878357691407
1,1,0,0,0,0,0,0,1,0,0,1,16.12346321437895
1,0,0,0,1,0,1,0,1,1,0,1,16.123341746214983
1,1,1,1,0,0,0,1,0,1,1,0,16.1255064506136
1,0,1,1,0,0,0,0,1,0,0,1,16.128103544256767
1,0,0,1,0,1,0,0,0,1,0,0,16.127418757461594
1,1,0,0,1,0,0,1,0,0,0,1,16.124115225231222
