NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,0,1,0,0,0,0,0,0,1,0,0,48,8,2,3.12
0,0,0,0,0,0,1,0,0,1,0,1,1,44,8,1,3.03
1,1,0,0,0,1,0,1,0,0,0,1,0,8,160,0,0.7
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,1.15
0,0,1,1,0,0,0,1,0,0,0,0,0,22,8,1,1.84
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,1.15
0,0,1,0,0,0,0,0,1,1,0,1,1,44,8,1,3.02
0,0,0,1,1,0,0,0,0,0,0,0,0,48,8,1,3.15
0,1,0,0,1,0,0,0,0,1,0,1,0,44,8,1,2.0
1,0,0,0,0,1,0,1,0,1,0,1,1,22,320,0,2.57
1,0,0,0,1,0,0,0,1,1,0,0,0,8,320,1,4.814107773098522
1,0,1,0,1,1,1,0,1,0,1,1,1,8,160,1,4.816720365153427
1,1,1,0,0,1,0,1,0,0,1,1,1,8,320,0,4.818615854685935
0,1,1,1,1,0,0,1,0,1,0,1,0,44,160,1,4.813697758523814
0,0,1,1,0,0,1,1,1,0,1,1,0,8,320,2,4.815040074718176
0,0,0,0,1,0,0,0,1,0,1,0,0,44,160,2,4.815677652369362
1,1,0,0,1,1,1,0,0,0,0,1,1,8,160,0,4.814818608722684
1,1,0,0,1,1,0,1,0,1,1,1,0,48,8,2,4.816970744078648
1,0,1,1,0,1,0,1,1,0,1,0,0,44,320,0,4.815729799920018
0,0,1,1,0,1,1,1,1,0,0,1,0,48,160,0,4.812632564771492
0,1,1,0,0,1,0,1,1,0,1,0,0,8,160,0,4.812884359612525
0,0,1,1,0,0,1,0,0,0,0,0,0,22,160,0,4.815525445184985
1,1,1,0,0,1,0,1,0,1,1,1,1,48,160,2,4.815702168048781
0,1,1,1,1,0,0,1,0,0,0,0,1,44,160,1,4.8154496706072285
1,0,0,0,0,0,0,1,0,1,0,1,1,8,8,1,4.812927584653132
0,0,1,0,1,1,1,0,1,0,1,1,0,22,8,0,4.818550707120355
0,1,1,1,0,1,0,1,0,1,0,1,0,22,160,0,4.811384947696738
1,1,0,1,0,1,0,1,0,1,0,0,0,48,8,0,4.812961632926988
1,0,0,1,0,1,0,0,1,1,1,0,0,44,320,0,4.812901078341264
0,0,0,1,1,1,0,0,1,0,0,0,1,48,160,2,4.818135259888552
0,1,1,1,0,1,0,1,0,1,0,1,0,8,160,0,4.815698660833897
1,1,0,0,0,1,0,1,0,0,0,0,0,22,8,1,4.813609272211819
0,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,4.811827590530857
1,0,0,0,0,0,0,0,1,0,0,1,1,44,8,1,4.813113597559416
0,1,1,1,1,1,1,0,1,1,0,1,0,44,8,1,4.811691293158744
0,0,1,0,0,1,0,1,1,1,1,0,0,8,160,0,4.818280756298767
1,0,0,1,0,0,0,1,0,0,0,1,0,22,160,0,4.811978554327843
0,1,1,1,0,1,0,1,0,1,0,1,1,8,8,1,4.817792857804579
0,0,1,1,0,0,0,1,1,0,1,1,0,22,8,0,4.8187561538950705
0,1,1,1,0,0,0,1,0,1,0,1,1,44,8,1,4.816618553555538
1,1,1,1,0,0,0,0,1,0,0,0,0,8,8,0,4.817706223683067
1,1,0,0,1,1,0,0,0,1,0,1,0,22,320,0,4.817294805033404
0,1,1,0,0,1,0,0,1,0,1,1,0,44,8,0,4.812221738505893
0,0,0,1,0,0,1,0,1,1,0,1,1,8,160,0,4.811376534332396
1,1,0,1,0,1,0,1,0,0,0,0,0,8,8,0,4.81876913610405
1,0,0,1,0,0,0,0,1,1,0,1,0,8,320,0,4.812617938031887
0,0,0,1,0,0,1,0,1,0,0,1,1,44,8,1,4.812058957427577
1,0,0,0,0,0,0,0,0,1,0,0,0,8,8,0,4.8135159430303505
1,0,0,1,0,0,0,0,1,0,0,0,1,48,8,0,4.815995947754933
0,0,1,1,0,1,1,1,1,0,0,1,0,48,8,1,4.812031182243036
0,0,0,1,1,0,0,0,0,0,1,0,1,48,8,1,4.814393331994772
0,0,0,1,1,1,0,0,0,0,0,0,0,48,8,1,4.812927069969543
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,2.2
0,0,1,1,0,0,1,1,0,0,0,1,1,8,160,0,4.81601645573784
1,1,1,0,0,1,0,1,0,0,0,1,0,22,8,1,4.811969815532335
0,1,0,1,0,0,0,0,1,0,0,0,0,8,160,0,4.811914448089763
1,1,0,0,0,1,1,0,0,0,0,1,0,8,160,0,4.813321697557763
0,0,0,1,0,1,0,0,0,0,1,0,0,48,8,2,4.8159131651663065
1,1,1,1,0,1,0,0,0,1,0,1,0,44,8,0,4.811983575053431
1,0,0,0,1,1,0,0,0,1,0,1,1,22,160,0,2.61
0,1,0,1,0,1,0,1,0,1,1,1,1,22,320,0,4.8113495830061535
1,0,0,0,0,0,0,1,0,0,1,1,0,8,160,2,4.816137886320144
1,0,1,0,1,1,0,0,0,1,0,1,0,22,8,0,4.811125765470629
0,0,1,0,0,0,0,1,0,1,0,1,0,44,8,0,4.815506075251395
0,1,0,0,1,0,0,1,0,0,0,1,1,8,8,1,4.816641498346475
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,1,4.812083499112153
0,1,1,1,1,1,1,0,1,1,0,1,0,44,8,0,4.816097968435708
0,0,0,1,1,1,1,1,0,0,0,0,0,22,8,1,4.818916156680798
0,0,1,1,0,0,0,0,1,1,0,1,1,48,160,0,4.814112892821325
1,0,0,0,0,1,0,1,0,1,1,1,1,22,320,0,4.812015193142181
0,1,1,1,1,0,0,1,0,0,0,0,0,22,8,1,4.811027813438075
0,1,0,1,0,1,0,1,0,1,1,1,1,22,8,2,4.811649628702108
0,0,1,1,0,0,0,1,0,0,0,0,1,22,8,1,4.813089903081041
1,0,0,0,1,1,0,0,0,1,0,0,1,22,160,0,4.811080070848846
0,0,1,0,0,0,0,1,1,0,0,0,0,8,8,0,4.813037581155866
0,0,0,1,0,0,0,0,1,1,0,1,1,44,8,1,4.814648987122846
0,0,0,1,0,0,0,0,1,1,0,1,0,22,8,0,1.21
0,0,0,0,0,0,1,0,0,1,0,0,1,44,8,1,4.813115832058235
0,0,0,1,0,0,0,0,0,0,1,1,0,8,8,2,4.817333076868568
1,0,0,1,0,0,0,0,1,0,0,0,0,22,320,0,4.812443796035432
0,1,0,0,1,0,0,0,1,1,0,1,0,8,8,1,4.8114010070053315
1,0,0,0,1,1,0,0,1,1,1,1,0,22,160,2,4.8166637892030755
1,0,0,1,0,0,0,0,1,1,0,0,0,8,320,1,4.811733806568506
1,0,1,0,1,0,0,0,0,0,0,1,1,22,8,1,2.24
0,0,1,1,0,0,0,1,0,0,1,0,0,22,160,0,4.812146330914942
0,0,1,0,0,0,0,1,0,1,0,1,1,44,8,1,3.02
0,0,1,1,0,0,0,0,1,1,0,1,1,44,160,1,4.812198870476813
1,0,0,0,1,1,0,0,0,1,1,0,0,22,8,1,4.815416086361757
0,1,0,0,1,1,0,0,0,0,1,1,0,22,160,0,4.813692565766911
0,0,0,1,1,1,0,1,0,1,0,1,1,22,320,0,4.8139512292107565
