id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
76,0,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,0,2.27
1690,1,none,2,1.1536539324358672,0,13,1,7,37.37799214063269,4:-4,auto,0,20,4,esa,63,1,0,vbr,1,high,0.0833025022174705,43,10,149,12,23,0,20,1,1,1,1.05
183,1,p4x4,1,0.1252347426477105,2,13,0,7,19.803305101281254,-6:6,auto,1,20,4,esa,9,1,0,vbr,1,high,0.0833025022174705,43,10,149,12,21,0,20,1,1,1,1.05
1690,1,none,2,1.1536539324358672,0,13,0,7,37.37799214063269,4:-4,auto,0,20,4,esa,63,1,1,none,0,baseline,0.6071985520676814,48,4,92,2,80,0,2,0,0,0,1.05
1690,1,none,2,1.1536539324358672,0,13,1,7,37.37799214063269,4:-4,auto,1,20,2,esa,63,1,0,vbr,1,high,0.595637840609091,43,10,134,12,23,0,20,1,1,1,1.05
2182,0,p4x4,3,0.871339017309799,2,2,0,0,44.481855464674,2:2,temporal,0,279,1,esa,57,0,0,cbr,1,main,0.1943114536678557,46,17,157,4,90,1,34,0,0,1,1.86
1619,0,p4x4,3,0.871339017309799,0,2,0,0,48.75732026276623,2:2,temporal,0,82,1,esa,57,0,0,none,0,baseline,0.0639475348227452,45,6,27,1,48,0,13,2,1,2,1.86
1987,0,p4x4,3,0.871339017309799,0,2,0,0,44.481855464674,2:2,temporal,0,279,1,esa,57,0,0,cbr,0,high,0.0639475348227452,45,6,12,12,48,0,39,1,1,0,1.86
2182,0,p4x4,3,0.871339017309799,0,2,0,0,48.75732026276623,2:2,temporal,0,279,3,esa,57,0,0,cbr,0,baseline,0.0639475348227452,45,6,27,1,26,9,60,0,1,1,1.86
2182,0,p4x4,3,0.871339017309799,0,2,0,0,48.75732026276623,2:2,temporal,0,279,1,esa,57,0,0,cbr,0,baseline,0.0639475348227452,45,6,27,1,48,0,13,2,1,2,1.86
1619,0,p4x4,3,0.871339017309799,0,2,0,0,44.481855464674,2:2,temporal,0,279,1,esa,57,0,0,vbr,1,main,0.8655635668128767,46,17,157,11,90,1,34,0,0,1,1.86
1619,0,p4x4,3,0.871339017309799,0,2,0,0,44.481855464674,2:2,temporal,0,279,1,esa,57,0,0,cbr,0,high,0.0639475348227452,45,6,27,1,48,0,39,1,1,2,1.86
2347,1,none,0,1.7470096272584414,2,7,1,7,23.12503960328424,2:2,temporal,0,279,1,esa,57,0,0,cbr,0,high,0.0639475348227452,45,6,27,10,48,0,47,1,1,2,1.86
1619,0,p4x4,3,0.871339017309799,0,2,0,0,48.75732026276623,2:2,temporal,0,279,1,esa,57,0,1,cbr,0,baseline,0.0639475348227452,45,3,27,1,48,0,13,2,1,2,1.86
1619,0,p4x4,3,0.871339017309799,0,2,0,0,44.481855464674,2:2,temporal,0,456,4,dia,57,1,1,cbr,1,high,0.2948229351465231,32,17,0,3,2,1,19,1,1,1,1.86
354,1,p8x8,1,1.0455357668283287,1,10,0,1,45.725577216908825,1:1,auto,1,411,0,dia,17,0,1,vbr,1,high,0.8312621137471209,33,17,249,15,86,4,18,0,1,0,1.23
354,1,p8x8,1,1.0455357668283287,1,10,0,1,45.725577216908825,1:1,auto,1,411,0,dia,17,0,1,vbr,1,high,0.8312621137471209,33,17,249,15,86,4,18,0,0,0,1.23
291,0,none,0,0.3288599459493289,1,7,0,10,27.60370491397178,3:-3,none,1,438,0,dia,9,0,1,cbr,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,1,1.06
1641,0,p8x8,2,0.6852485530842913,0,14,1,-6,23.43967311937345,4:-4,none,0,49,1,tesa,37,0,0,cbr,0,baseline,0.8403633032237157,29,13,70,14,27,1,52,0,0,0,1.2
2152,0,"p8x8,b8x8,i8x8,i4x4",2,0.4068796369042392,0,12,1,9,29.58495568862226,3:3,spatial,0,51,2,dia,54,1,1,vbr,0,high,0.6493532546000097,48,4,92,2,80,0,25,0,1,0,1.27
2051,0,p8x8,2,0.296249058842245,1,10,1,-10,29.32159763936856,-4:4,temporal,0,184,4,dia,4,1,1,vbr,0,high,0.3314707658397848,22,10,153,4,76,8,3,1,1,1,203.9050780375136
2051,0,p8x8,2,0.296249058842245,1,10,0,-10,29.32159763936856,-4:4,temporal,0,184,4,dia,4,1,1,vbr,0,high,0.3314707658397848,22,10,153,4,80,0,42,0,0,1,203.90663400021114
1320,1,p4x4,3,0.6157864219350295,1,12,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,main,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,203.9075849106639
2051,0,p8x8,2,0.7254294592101662,2,10,0,5,29.58495568862226,4:4,spatial,0,455,0,tesa,54,1,1,none,1,baseline,0.6493532546000097,44,15,26,16,80,1,2,0,0,0,203.90802068357252
76,0,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,0,2.27
