NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,1,1,0,0,0,0,0,0,22,8,0,1.93
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,1.33
0,0,1,0,0,1,0,1,0,1,0,0,1,48,160,0,4.49
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,0.81
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,1.59
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,0.79
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,0.76
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,0.67
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,0.91
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,0.57
0,1,0,1,0,1,0,0,0,1,1,0,1,44,160,1,4.815128128347284
0,1,0,1,0,0,1,1,1,0,1,0,1,48,320,0,4.812677653548352
0,1,0,1,0,1,1,1,1,1,0,0,0,44,8,0,4.815872457486377
1,0,1,0,1,0,1,0,0,0,0,1,1,44,160,1,4.8165880181526735
0,1,0,0,1,0,0,1,0,1,0,1,1,22,160,1,4.81510518341313
0,1,1,0,1,1,1,1,1,0,0,1,0,22,160,0,4.816972970465405
1,0,0,0,1,1,1,1,1,0,0,1,1,48,160,2,4.813429918157579
0,1,1,0,0,0,1,0,0,1,1,0,1,22,8,2,4.81437344609544
1,0,1,0,0,0,0,0,0,0,1,0,1,44,320,2,4.817665081072008
1,0,0,1,0,1,1,1,0,1,1,0,1,48,160,2,4.816632607252814
0,1,0,0,1,1,0,0,0,0,0,0,1,8,8,1,4.813060606548331
0,0,1,0,0,1,0,0,0,1,1,0,0,8,8,0,4.811558968786266
0,0,1,1,1,1,1,1,0,0,0,1,0,22,320,2,4.814479471642563
1,0,1,0,1,0,1,1,1,1,1,1,0,22,160,2,4.813223721416315
0,1,0,1,1,0,1,0,1,1,1,0,0,44,160,2,4.811381785817567
1,0,0,0,1,0,0,1,1,1,0,1,0,22,160,0,4.81893636043075
0,1,0,1,1,0,1,0,0,0,0,1,1,48,320,0,4.813637468033528
0,0,1,0,1,0,1,0,1,1,0,0,1,48,320,1,4.815115220547945
1,0,0,0,1,1,0,1,0,0,1,0,1,8,160,2,4.817383976995619
1,0,0,0,0,0,0,0,0,1,1,1,1,22,160,2,4.81883168982191
