auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,1,1,1,0,0,0,0,0,0,0,8.75
1,0,1,0,1,0,0,0,0,0,0,0,8.75
1,1,1,1,1,0,1,1,1,1,0,1,8.87
1,1,1,1,0,0,0,1,1,1,1,0,8.89
0,0,1,0,1,0,0,0,0,0,0,0,14.74
0,1,1,1,1,0,1,1,1,1,0,1,14.83
1,1,1,1,0,1,1,1,0,1,0,1,14.95
1,1,1,1,0,1,0,1,0,1,1,1,14.95
1,1,1,1,0,1,0,1,0,1,1,1,14.95
1,1,1,1,0,1,1,1,0,1,0,1,14.95
1,1,1,1,1,1,1,1,0,1,0,1,14.95
1,1,1,1,0,1,0,0,0,0,1,1,14.96
1,1,1,1,0,1,0,0,0,0,1,1,14.96
1,1,1,1,0,1,0,1,1,1,1,0,15.19
1,1,1,1,1,1,1,1,1,1,0,1,15.2
1,1,1,1,1,1,1,1,1,1,0,1,15.2
1,1,1,1,1,1,1,1,1,1,1,1,15.2
1,1,1,1,0,1,1,1,1,0,0,1,15.21
1,1,1,1,0,1,0,1,1,1,0,1,15.21
1,1,1,1,0,1,0,1,1,1,0,1,15.21
