id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
2002,1,all,0,0.3297573946615403,2,0,0,-4,43.37648695803714,-2:2,temporal,1,39,4,umh,55,1,0,vbr,1,baseline,0.9859873526355616,25,11,240,2,58,6,22,1,0,2,3.74
1689,1,all,1,1.106609135288933,2,0,1,1,43.37648695803714,-2:2,temporal,0,355,4,dia,55,0,0,vbr,0,baseline,0.3707927075148952,25,4,36,2,52,1,34,2,0,2,3.74
2002,1,"p8x8,b8x8,i8x8,i4x4",0,0.3297573946615403,2,0,0,9,18.82484492284032,-2:2,none,0,47,4,umh,55,0,1,vbr,1,baseline,0.9859873526355616,25,18,240,2,58,6,22,1,0,2,3.74
1689,1,all,1,1.106609135288933,2,0,1,1,43.37648695803714,-2:2,temporal,0,355,4,dia,55,0,0,vbr,0,baseline,0.3707927075148952,25,4,36,2,64,6,34,2,0,2,3.74
496,1,p8x8,3,0.73765459479569,2,0,1,1,43.37648695803714,-1:1,none,0,47,4,dia,55,0,0,vbr,1,baseline,0.8982027227734009,25,11,36,2,52,1,34,2,0,2,3.74
2002,1,all,1,0.73765459479569,2,0,0,1,46.34499660467386,-2:2,temporal,0,287,2,umh,55,0,0,vbr,1,baseline,0.3707927075148952,25,4,162,2,58,6,22,2,1,2,3.74
2002,1,all,1,0.73765459479569,2,0,0,1,2.185327087253972,-4:4,temporal,0,390,2,hex,60,0,0,cbr,1,baseline,0.9859873526355616,25,20,163,2,52,6,22,1,0,2,3.74
2002,1,"p8x8,b8x8,i8x8,i4x4",3,0.3297573946615403,2,0,0,1,18.82484492284032,-2:2,spatial,0,47,4,esa,55,0,0,vbr,0,baseline,0.3707927075148952,24,5,36,2,52,1,34,2,0,2,3.74
2002,1,all,1,1.7077155992590969,2,5,0,12,15.887347928077714,0:0,none,1,47,4,umh,63,0,0,vbr,1,baseline,0.3707927075148952,25,8,62,2,58,2,56,2,0,1,3.74
2002,1,"p8x8,b8x8,i8x8,i4x4",1,0.73765459479569,2,0,0,1,46.34499660467386,-2:2,spatial,0,47,4,dia,55,0,0,vbr,1,baseline,0.3699751501888062,25,11,194,2,52,1,34,2,0,2,3.74
2002,1,all,1,0.73765459479569,2,0,0,1,46.34499660467386,-2:2,temporal,0,35,2,umh,37,0,0,vbr,1,baseline,0.3707927075148952,25,4,162,3,52,1,34,2,0,2,3.74
1689,1,"p8x8,b8x8,i8x8,i4x4",1,1.4063511916382658,1,0,0,5,17.913017377509092,-4:4,none,0,319,2,hex,60,0,0,vbr,1,baseline,0.9859873526355616,25,20,163,2,52,6,22,1,0,2,3.74
1689,1,"p8x8,b8x8,i8x8,i4x4",1,1.4063511916382658,1,0,0,5,17.913017377509092,-4:4,none,0,319,2,hex,60,0,0,none,1,baseline,0.9859873526355616,25,20,163,2,52,8,34,2,0,2,3.74
943,1,all,1,1.7077155992590969,2,0,0,12,20.491957458323835,-6:6,none,1,47,4,umh,59,0,0,vbr,1,baseline,0.3707927075148952,25,4,99,2,58,2,37,2,0,2,3.74
501,1,all,3,0.73765459479569,2,0,0,11,17.913017377509092,2:-2,none,0,287,2,hex,37,0,0,vbr,1,baseline,0.6717408965468259,35,20,163,2,52,1,14,2,1,2,3.74
2002,1,all,3,0.73765459479569,2,0,0,1,29.75079221747932,-2:2,temporal,0,287,2,hex,37,0,0,vbr,1,baseline,0.9859873526355616,29,20,163,2,36,6,7,2,1,2,3.74
2002,1,"p8x8,b8x8,i8x8,i4x4",0,0.3297573946615403,2,0,0,1,18.82484492284032,0:0,spatial,0,47,4,umh,55,0,0,vbr,1,baseline,0.3707927075148952,25,19,127,2,58,2,56,2,0,2,3.74
2002,1,all,1,1.7077155992590969,2,0,0,11,5.994725546269261,2:-2,none,1,73,4,umh,55,1,0,vbr,1,baseline,0.9859873526355616,25,18,240,2,58,6,22,1,0,2,3.74
1689,0,p8x8,1,1.106609135288933,2,0,0,11,17.913017377509092,2:-2,none,0,287,2,hex,37,0,0,vbr,1,baseline,0.6717408965468259,29,20,163,2,52,1,14,2,1,2,3.74
1643,1,p4x4,0,0.3297573946615403,2,0,1,1,43.37648695803714,-2:2,none,1,73,4,umh,55,1,0,vbr,1,baseline,0.9859873526355616,25,18,240,2,58,6,22,1,0,2,3.74
