OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24062.9830956403
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,25747.0906036324
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,28435.989214262
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27540.5216954403
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,28166.6472940922
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22389.885010962
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,24094.8902829656
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28278.0368258302
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,26028.174924621
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26677.7994360767
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,27438.5269699766
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28078.8658086029
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,27599.8418707195
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,27076.7100776964
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,25638.9984395111
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,23903.0334484868
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,27064.8933825899
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25033.92302993
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24509.6681864251
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,26092.5665009054
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,27076.7100776964
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,28435.989214262
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25720.6243848151
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24062.9830956403
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,23840.9115659036
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22758.9225192087
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22404.0944523728
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23568.2785230477
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21879.6118300326
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,23903.0334484868
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,13155.700760836522
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,13155.699267291371
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,13155.697186419899
0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,13155.697590253785
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13155.697238149987
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,13155.700179920628
0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,13155.699767434062
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,24768.776713561
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13155.694342562372
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13155.701472863908
1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,13155.700271138912
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,27524.2338057307
1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,13155.699002509828
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13155.694336535153
0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,13155.69473356005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13155.697509962536
1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13155.696759953538
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13155.699580157727
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,26556.9210224156
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,13155.701744271644
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26506.9221049486
1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,13155.69845790566
0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,13155.694522056656
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25583.1890064773
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,13155.694578995313
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13155.698887451588
1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,13155.700963955069
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13155.701115807631
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22242.8614952493
1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,13155.698915238829
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13155.695471903737
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13155.699870742803
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,13155.69612246661
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,13155.695726301688
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,28609.6638143115
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27578.4828366584
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,13155.69878754075
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13155.695106768377
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13155.695000938917
0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,13155.699585616532
1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,13155.695021197484
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,13155.695111307332
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,13155.696888641598
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,13155.695829120372
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,13155.694632504494
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,26518.5131008584
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,27080.2462200539
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27247.3168100572
1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,13155.697057084537
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24712.2444781147
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,13155.696455300065
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,26394.8692706116
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,25557.8661084781
1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,13155.694251863408
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,13155.70076027298
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,13155.695049134974
1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,13155.696212005212
1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,13155.699196607922
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,13155.696166221436
1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,13155.701404863541
