NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,0,0,1,0,0,0,0,0,0,1,0,44,8,1,4.05
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,2.16
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,6.26
1,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,2.05
1,1,0,0,0,0,1,0,0,1,0,0,0,48,8,0,2.06
1,0,1,1,0,1,0,1,0,1,0,1,0,48,160,0,3.64
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,0.92
0,1,0,0,0,1,1,0,0,1,0,0,0,44,160,0,1.65
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,0,1.48
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,0,2.1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,0.77
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,1,2.18
0,0,0,1,0,0,0,0,0,1,1,1,0,44,160,0,3.6
0,0,1,0,0,1,0,0,1,0,0,1,1,22,8,0,2.75
1,1,0,0,0,0,1,0,0,0,0,1,0,44,8,1,2.06
1,1,0,0,0,0,1,0,0,1,0,0,0,44,160,0,1.43
1,1,0,0,0,1,0,1,0,0,0,1,0,8,160,0,1.09
0,0,0,0,0,0,0,0,0,0,1,0,1,48,320,0,7.3
0,1,0,1,1,0,1,1,1,1,0,0,0,48,8,0,9.62846149457436
1,0,1,1,1,1,1,0,1,1,0,1,0,8,160,2,9.624245858018554
1,0,1,0,0,0,1,1,0,0,1,1,0,8,8,0,9.62166268762625
0,1,0,0,1,0,1,1,1,0,1,1,0,44,8,2,9.624688579575295
1,1,1,0,0,1,1,0,1,0,0,0,0,44,160,1,9.622408101837312
0,0,0,1,0,1,1,0,0,0,1,1,1,22,320,1,9.625010164830208
1,1,1,0,0,1,1,0,1,1,0,1,1,8,8,2,9.622816755194881
1,0,0,1,0,0,1,0,0,0,1,0,0,8,160,1,9.621063587162359
1,0,0,1,0,0,0,1,1,0,1,0,0,44,320,1,9.624456120276282
0,0,1,0,1,0,0,1,0,1,0,0,1,22,160,1,9.62192412485994
1,0,0,0,1,1,1,1,1,1,0,1,0,44,320,1,9.621452234493049
0,1,1,1,1,0,1,0,1,0,1,0,0,48,160,1,9.62662716963112
1,0,1,0,0,0,1,0,0,1,0,0,1,48,8,0,9.62499843427568
1,1,0,0,0,0,1,0,0,0,0,0,0,44,8,1,9.624852859968078
0,0,1,0,0,1,0,0,1,0,1,1,0,44,8,1,9.62869653081878
0,1,1,0,0,0,0,0,0,0,0,1,0,22,8,0,9.627905623542185
1,1,0,0,0,0,1,0,0,1,0,0,1,44,160,0,9.628975473388461
0,0,0,1,0,1,1,1,0,0,0,0,0,44,160,0,9.624614413756364
0,0,0,1,0,1,1,0,1,0,0,0,0,8,8,2,9.622098696971051
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,1.02
1,1,1,0,1,0,1,1,0,0,0,1,0,8,160,0,9.623880404375074
0,1,0,0,0,0,1,0,0,0,1,1,0,44,8,1,9.627827799178743
1,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,9.623333155433754
0,0,1,0,0,1,0,0,1,0,0,1,0,8,8,0,9.624934111002029
1,0,0,1,0,0,1,0,0,0,0,0,1,22,8,0,9.621721844209754
1,1,1,1,0,0,1,0,0,1,0,0,0,48,8,0,9.62552849562934
1,0,0,0,0,0,0,0,0,1,0,1,0,8,8,0,9.628478459904597
1,0,0,0,0,0,1,0,0,0,0,1,1,44,8,1,3.12
0,1,1,0,0,0,1,0,0,0,0,0,0,8,8,0,9.625213604856222
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,0,2.07
1,0,1,0,0,0,1,0,0,0,0,1,0,44,8,1,9.62121485828931
0,0,0,1,0,0,0,0,1,1,1,1,0,22,160,0,9.623694581993037
0,0,0,1,1,1,0,0,0,0,0,0,0,44,8,0,9.62822319460748
0,1,0,0,0,1,1,0,1,1,0,0,0,8,8,0,9.625273222785214
1,1,1,0,0,0,1,0,1,1,0,1,0,44,8,1,9.628500058478648
0,1,1,0,0,0,1,0,0,0,0,1,0,44,8,0,9.625831618348835
0,1,0,1,0,0,1,0,0,1,0,0,0,44,160,2,9.628753430765563
0,1,0,0,0,1,0,0,1,1,1,1,1,8,160,2,9.622009065429902
1,1,1,0,0,0,1,0,0,1,0,0,1,48,8,0,9.62647942024973
1,1,1,0,0,0,1,0,0,1,0,0,0,48,8,0,9.626987579825583
1,1,0,0,0,0,1,0,0,1,0,1,1,8,8,0,9.621221301467271
1,1,0,0,0,1,1,0,0,0,1,0,0,48,8,0,9.624683275387087
1,1,0,0,0,1,0,1,1,0,0,1,0,8,160,0,9.624733303984236
0,0,0,1,0,1,0,0,0,1,0,0,0,8,8,0,9.623906157199162
1,1,1,0,0,0,0,1,0,1,0,1,0,48,8,0,9.62298598402736
1,1,0,1,0,0,1,0,0,0,0,1,0,44,8,0,9.623941061564853
1,1,1,0,0,0,1,0,0,0,0,1,0,48,8,0,9.625211972516713
1,1,1,0,1,1,0,1,0,1,1,1,0,44,8,2,9.626171954892294
