OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,16296.7369153499
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,25774.6328349537
1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,22859.1804883564
1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,18128.6573553438
1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,16050.9295881164
0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,15498.8787530511
0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,24642.6439949894
1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,24637.0011576015
1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,24178.0475594232
1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,17141.1356551549
1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,15080.073306039905
0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,15080.072438986841
0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,15080.068521380701
1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,15080.069981036178
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15080.069859004441
0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,15080.07150031164
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,15080.071328716307
1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,15080.070574779607
1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,15080.072648514979
0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,15080.071822506294
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,25391.1953117762
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,26325.8338502049
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25998.536486906
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25814.8185381751
0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,25008.3191737663
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,23649.7171189403
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20526.2392630211
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,23431.0702391232
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,22595.2467832261
1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,23273.6043410013
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,15080.069904565342
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,15080.06632399611
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15080.073338038543
0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,15080.067533384023
1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,15080.070306404263
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,26498.1958632074
1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,15080.068122354944
0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,15080.068424917958
0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,15080.07173289702
1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,15080.066167929781
0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,15080.072949187315
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15080.07341528543
0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,15080.07223046469
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24174.779619855
1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,15080.071807396862
0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,15080.068570287538
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,15080.06965902397
0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,15080.069106127974
1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,18566.8500263109
0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,15080.06990086388
0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,15080.06795049814
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,15080.070779911386
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,25490.6833606955
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,25824.7833593241
1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,15080.071036836625
0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,15080.071766850118
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15080.070462886266
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,15080.072046881127
1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,15080.071009749208
1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,15080.067855359332
0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,15080.068202202996
1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,15080.072731147151
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24980.678447529
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,15080.06703722802
0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,15080.070938283152
1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,15080.065670965696
0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,15080.072605210175
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,15080.06653378282
0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,15080.067149265895
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15080.069817169617
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,25592.4529727358
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,15080.071814541836
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,15080.071698491238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15080.069418388222
0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,15080.065606524237
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,15080.071512152737
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15080.06635990578
1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,15080.067239717886
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18812.156212696
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,25755.5844489237
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,15080.06704247058
1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,15080.066137565467
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,15080.071513451441
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25735.5631917107
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,25894.3168581175
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,24864.6955927171
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,15080.065978607001
0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,15080.066226993084
0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,15080.07040704784
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,15080.067242079713
